multiplex	node	score
Rare_X_layer	HUWE1-related disorders	0.7229591798190519
Rare_X_layer	343	0.00954093273855714
Rare_X_layer	342	0.00952429045708287
Rare_X_layer	353	0.00951224495165132
Rare_X_layer	229	0.009504777082039118
Rare_X_layer	206	0.00950423920354069
Rare_X_layer	224	0.009496026716990512
Rare_X_layer	309	0.009489098263946614
Rare_X_layer	204	0.009484982370108495
Rare_X_layer	205	0.009482908539021824
Rare_X_layer	203	0.00948102250828926
Rare_X_layer	267	0.009470554927533802
Rare_X_layer	345	0.009467206856668593
Rare_X_layer	269	0.009461020320762983
Rare_X_layer	399	0.00945957767417718
Rare_X_layer	208	0.009452240158584558
Rare_X_layer	394	0.009442583116790965
Rare_X_layer	387	0.009429902345452925
Rare_X_layer	207	0.009429902345452925
Rare_X_layer	384	0.009429902345452925
Rare_X_layer	349	0.009429902345452925
Rare_X_layer	405	0.009429902345452925
Rare_X_layer	374	0.009429902345452925
Rare_X_layer	467	0.009429902345452925
Rare_X_layer	Short_Stature_Symptom_Present	0.0023888573130747127
Rare_X_layer	Cognitive_Impairment_Symptom_Present	0.002292977229994546
Rare_X_layer	Constipation_Symptom_Present	0.0019293204811739713
Rare_X_layer	Hypotonia_Symptom_Present	0.0018414444699153727
Rare_X_layer	Repetitive_Stereotypic_Behavior_Symptom_Present	0.0016901705553041934
Rare_X_layer	Coordination_Issues_Symptom_Present	0.0016882015854665837
Rare_X_layer	Undergrowth_Symptom_Present	0.00156306517168437
Rare_X_layer	ASD_Symptom_Present	0.00137628552799886
Rare_X_layer	PELHS Intellectual disability	0.001281174084669732
Rare_X_layer	PELHS Autism/PDD	0.0011201398067304154
Rare_X_layer	Difficulty_Nonverbal_Behaviors_Symptom_Present	0.001033927101342107
Rare_X_layer	Self_Injurious_Behavior_Symptom_Present	0.0009823269070962063
Rare_X_layer	Temper_Tantrums_Symptom_Present	0.0009453435292751815
Rare_X_layer	PELHS Learning disability	0.000906964944964429
Rare_X_layer	Abnormal_Eye_Movement_Symptom_Present	0.0008813975164556624
Rare_X_layer	Unusual_Eye_Gaze_Symptom_Present	0.0008498078581161998
Rare_X_layer	Feeding_Difficulties_Symptom_Present	0.0007930681926437357
Rare_X_layer	Maternal_Health_Problem_Symptom_Present	0.0007041095378570671
Rare_X_layer	Abnormal_Muscle_Function_Symptom_Present	0.0007024665862371428
Rare_X_layer	Short_Attention_Span_Symptom_Present	0.0006932330810101271
Rare_X_layer	PELHS ADD/ADHD	0.0006549550829649055
Rare_X_layer	PELHS Anxiety	0.0006246581411142272
Rare_X_layer	Asthma_Symptom_Present	0.0005719840291728387
Rare_X_layer	Anxiety_Symptom_Present	0.0005591603711193278
Rare_X_layer	Growth_Hormone_Deficiency_Symptom_Present	0.0005557423366879778
Rare_X_layer	Impulsivity_Symptom_Present	0.0005528219693415935
