multiplex	node	score	empty	multiplex	node	score	description
Rare_X_layer	FAM177A1 Associated Disorder	0.7348177597569784		Orpha_layer	ORPHA:319182	2.6322171020726097e-06	Wiedemann-Steiner syndrome
Rare_X_layer	Cognitive_Impairment_Symptom_Present	0.001859658582852976		Orpha_layer	ORPHA:420179	2.164524908603392e-06	Malan overgrowth syndrome
Rare_X_layer	Coordination_Issues_Symptom_Present	0.0018486754308097344		Orpha_layer	ORPHA:544254	1.890118996827605e-06	SYNGAP1-related developmental and epileptic encephalopathy
Rare_X_layer	Hypotonia_Symptom_Present	0.0018486259279259954		Orpha_layer	ORPHA:391372	1.7163585780001644e-06	Intellectual disability-severe speech delay-mild dysmorphism syndrome
Rare_X_layer	Abnormal_Muscle_Function_Symptom_Present	0.0018263160359944552		Orpha_layer	ORPHA:261494	9.81387187956027e-07	Kleefstra syndrome
Rare_X_layer	ASD_Symptom_Present	0.001823738206990784		Orpha_layer	ORPHA:2131	8.644841205398798e-07	Alternating hemiplegia of childhood
Rare_X_layer	Temper_Tantrums_Symptom_Present	0.001821499527237292		Orpha_layer	ORPHA:96169	6.97540498259694e-07	Koolen-De Vries syndrome
Rare_X_layer	Impulsivity_Symptom_Present	0.001818447173957327		Orpha_layer	ORPHA:464306	6.108498083467989e-07	DYRK1A-related intellectual disability syndrome
Rare_X_layer	Short_Attention_Span_Symptom_Present	0.0018168192227450747		Orpha_layer	ORPHA:85279	4.5987951577230357e-07	KDM5C-related syndromic X-linked intellectual disability
Rare_X_layer	Abnormal_EEG_Symptom_Present	0.00181078883336985		Orpha_layer	ORPHA:276432	3.7828926388685907e-07	Ogden syndrome
Rare_X_layer	Seizures_Symptom_Present	0.0018074704289683613		Orpha_layer	ORPHA:289494	2.8889870432264545e-07	4H leukodystrophy
Rare_X_layer	Hyperactivity_Symptom_Present	0.0018022244608804953		Orpha_layer	ORPHA:884	2.216408065656374e-07	Tetrasomy 12p
Rare_X_layer	Anxiety_Symptom_Present	0.0017983028522364274		Orpha_layer	ORPHA:96092	2.1266161704365773e-07	8p inverted duplication/deletion syndrome
Rare_X_layer	Mood_Problems_Symptom_Present	0.001794330193638145		Orpha_layer	ORPHA:394	1.346021188955142e-07	Classic homocystinuria
Rare_X_layer	Hypertonia_Symptom_Present	0.0017820717187089804		Orpha_layer	ORPHA:444077	5.152486088205738e-08	Cognitive impairment-coarse facies-heart defects-obesity-pulmonary involvement-short stature-skeletal dysplasia syndrome
Rare_X_layer	General_Overgrowth_Symptom_Present	0.0017709988822748718		Orpha_layer	HP:0001250	3.26975201018574e-08	Seizure
Rare_X_layer	Finger_Toe_Differences_Symptom_Present	0.0017598424761329145		Orpha_layer	HP:0010864	2.726342769699623e-08	Intellectual disability, severe
Rare_X_layer	Autoimmune_Disorder_Symptom_Present	0.0017595717148254388		Orpha_layer	HP:0000750	2.624506525164213e-08	Delayed speech and language development
Rare_X_layer	Rheumatoid_Arthritis_Symptom_Present	0.0017509605676037467		Orpha_layer	HP:0001252	2.4761543289465658e-08	Hypotonia
Rare_X_layer	Repetitive_Stereotypic_Behavior_Symptom_Present	6.346736501718674e-05		Orpha_layer	HP:0000218	2.4742469930249932e-08	High palate
Rare_X_layer	Constipation_Symptom_Present	6.245979175831533e-05		Orpha_layer	HP:0000708	2.458123385786444e-08	Behavioral abnormality
