multiplex	node	score	empty	multiplex	node	score	description
Rare_X_layer	Alternating hemiplegia of childhood	0.7355216398429029		Orpha_layer	ORPHA:2131	0.11051923735069673	Alternating hemiplegia of childhood
Rare_X_layer	Hypotonia_Symptom_Present	0.0008794546416929798		Orpha_layer	ORPHA:442835	0.000256695870373272	Non-specific early-onset epileptic encephalopathy
Rare_X_layer	Coordination_Issues_Symptom_Present	0.0007361145543960227		Orpha_layer	HP:0001250	0.00025391063511927107	Seizure
Rare_X_layer	Flexible_Joints_Symptom_Present	0.0006688860611930345		Orpha_layer	HP:0012547	0.000250576614341442	Abnormal involuntary eye movements
Rare_X_layer	Abnormal_Muscle_Function_Symptom_Present	0.0006355050521542088		Orpha_layer	HP:0001251	0.0002497369551683286	Ataxia
Rare_X_layer	Unusual_Movements_Symptom_Present	0.000598946115462846		Orpha_layer	ORPHA:569	0.00024534223359338645	Familial or sporadic hemiplegic migraine
Rare_X_layer	Cognitive_Impairment_Symptom_Present	0.0005246908300625984		Orpha_layer	HP:0002015	0.00024361848210870235	Dysphagia
Rare_X_layer	Constipation_Symptom_Present	0.00045811553355245665		Orpha_layer	HP:0001249	0.00024229624067690592	Intellectual disability
Rare_X_layer	Abnormal_Eye_Movement_Symptom_Present	0.0004276394663128456		Orpha_layer	HP:0001260	0.00024181767946948642	Dysarthria
Rare_X_layer	Impulsivity_Symptom_Present	0.00039421512818910896		Orpha_layer	HP:0000639	0.0002416769598811661	Nystagmus
Rare_X_layer	Parkinsonism_Symptom_Present	0.00035698185306739616		Orpha_layer	HP:0001332	0.00024062499710576915	Dystonia
Rare_X_layer	Temper_Tantrums_Symptom_Present	0.000328257478219344		Orpha_layer	ORPHA:2382	0.0002397183428328672	Lennox-Gastaut syndrome
Rare_X_layer	Issue_Muscle_Arms_Legs_Symptom_Present	0.00032565082815151137		Orpha_layer	ORPHA:98758	0.00023889781798229077	Spinocerebellar ataxia type 6
Rare_X_layer	Short_Attention_Span_Symptom_Present	0.00031703531460839236		Orpha_layer	ORPHA:97	0.00023783879588172363	Familial paroxysmal ataxia
Rare_X_layer	Issue_Neck_Muscle_Symptom_Present	0.00030696619095308363		Orpha_layer	HP:0000708	0.00023691757001258066	Behavioral abnormality
Rare_X_layer	Abnormal_EEG_Symptom_Present	0.00028661406941200715		Orpha_layer	ORPHA:71518	0.00023666968496046279	Benign paroxysmal torticollis of infancy
Rare_X_layer	PELHS Intellectual disability	0.00028341938093751583		Orpha_layer	HP:0001252	0.00023442817708879503	Hypotonia
Rare_X_layer	Anxiety_Symptom_Present	0.0002768936187057111		Orpha_layer	HP:0002013	0.0002332208281564066	Vomiting
Rare_X_layer	Seizures_Symptom_Present	0.0002753320910822793		Orpha_layer	HP:0002315	0.00023299745225922216	Headache
Rare_X_layer	Hyperactivity_Symptom_Present	0.000266473457154293		Orpha_layer	HP:0001347	0.00023224890823541952	Hyperreflexia
Rare_X_layer	Mood_Problems_Symptom_Present	0.0002631375664160607		Orpha_layer	ORPHA:71517	0.00023177448220984326	Rapid-onset dystonia-parkinsonism
