multiplex	node	score	empty	multiplex	node	score	description
Rare_X_layer	CASK-Related Disorders	0.7314943798581839		Orpha_layer	ORPHA:319182	3.296139324618868e-06	Wiedemann-Steiner syndrome
Rare_X_layer	Coordination_Issues_Symptom_Present	0.0020305559490303602		Orpha_layer	ORPHA:261494	1.6455482832784791e-06	Kleefstra syndrome
Rare_X_layer	Cognitive_Impairment_Symptom_Present	0.0018560115778958387		Orpha_layer	ORPHA:391372	1.6374465400381294e-06	Intellectual disability-severe speech delay-mild dysmorphism syndrome
Rare_X_layer	Bruxism_Symptom_Present	0.0015524529153049444		Orpha_layer	ORPHA:420179	1.5113420967899369e-06	Malan overgrowth syndrome
Rare_X_layer	PELHS Microcephaly (<5th percentile)	0.0013594800098965677		Orpha_layer	ORPHA:544254	1.3806357749190944e-06	SYNGAP1-related developmental and epileptic encephalopathy
Rare_X_layer	Hypotonia_Symptom_Present	0.0012189508721747412		Orpha_layer	ORPHA:464306	1.0891119745526129e-06	DYRK1A-related intellectual disability syndrome
Rare_X_layer	Abnormal_Muscle_Function_Symptom_Present	0.001119482535419161		Orpha_layer	ORPHA:2131	9.468180761295296e-07	Alternating hemiplegia of childhood
Rare_X_layer	PELHS Intellectual disability	0.0011045258212888788		Orpha_layer	ORPHA:276432	5.508975756493027e-07	Ogden syndrome
Rare_X_layer	Hypertonia_Symptom_Present	0.0008813596934780279		Orpha_layer	ORPHA:96092	5.065798715010279e-07	8p inverted duplication/deletion syndrome
Rare_X_layer	Short_Stature_Symptom_Present	0.0008757428979011791		Orpha_layer	ORPHA:289494	4.832012644089909e-07	4H leukodystrophy
Rare_X_layer	Undergrowth_Symptom_Present	0.0007984740497226112		Orpha_layer	ORPHA:884	4.467172856472393e-07	Tetrasomy 12p
Rare_X_layer	Esophagus_Issues_Symptom_Present	0.0007921389548114173		Orpha_layer	ORPHA:96169	3.82834436540101e-07	Koolen-De Vries syndrome
Rare_X_layer	Farsightedness_Symptom_Present	0.0007791737788556812		Orpha_layer	ORPHA:85279	3.482611026347003e-07	KDM5C-related syndromic X-linked intellectual disability
Rare_X_layer	Abnormal_EEG_Symptom_Present	0.0007376941022256985		Orpha_layer	ORPHA:394	1.7809404839289578e-07	Classic homocystinuria
Rare_X_layer	Abnormal_Optic_Nerve_Symptom_Present	0.0006859063462191184		Orpha_layer	ORPHA:444077	1.2482643327935215e-07	Cognitive impairment-coarse facies-heart defects-obesity-pulmonary involvement-short stature-skeletal dysplasia syndrome
Rare_X_layer	PELHS Visual impairment (other than refractive errors)	0.0006466338165465905		Orpha_layer	HP:0001250	3.4790063642083955e-08	Seizure
Rare_X_layer	Issue_Muscle_Arms_Legs_Symptom_Present	0.0006164072094254338		Orpha_layer	HP:0000750	2.8653706434332745e-08	Delayed speech and language development
Rare_X_layer	PELHS Movement disorder	0.0005941346453434171		Orpha_layer	HP:0000708	2.7687784380699676e-08	Behavioral abnormality
Rare_X_layer	PELHS Wheelchair	0.0005792312773900094		Orpha_layer	HP:0010864	2.6657531652803494e-08	Intellectual disability, severe
Rare_X_layer	ASD_Symptom_Present	0.0005779530149808144		Orpha_layer	HP:0001252	2.6507320247016165e-08	Hypotonia
Rare_X_layer	Repetitive_Stereotypic_Behavior_Symptom_Present	0.0005733392017272633		Orpha_layer	HP:0000252	2.3137617007846333e-08	Microcephaly
