multiplex	node	score	empty	multiplex	node	score	description
Rare_X_layer	ARHGEF9-related disorders	0.7437372545223144		Orpha_layer	ORPHA:319182	1.904010036820253e-06	Wiedemann-Steiner syndrome
Rare_X_layer	Cognitive_Impairment_Symptom_Present	0.0019873134703524945		Orpha_layer	ORPHA:544254	1.6297792565396519e-06	SYNGAP1-related developmental and epileptic encephalopathy
Rare_X_layer	Coordination_Issues_Symptom_Present	0.001378530595656778		Orpha_layer	ORPHA:391372	1.2247584007983317e-06	Intellectual disability-severe speech delay-mild dysmorphism syndrome
Rare_X_layer	PELHS Learning disability	0.0013437053676051821		Orpha_layer	ORPHA:420179	1.0826231889153657e-06	Malan overgrowth syndrome
Rare_X_layer	ASD_Symptom_Present	0.0011231529413394412		Orpha_layer	ORPHA:261494	9.213703193619356e-07	Kleefstra syndrome
Rare_X_layer	Repetitive_Stereotypic_Behavior_Symptom_Present	0.0011168100724169316		Orpha_layer	ORPHA:2131	6.86929312429316e-07	Alternating hemiplegia of childhood
Rare_X_layer	Temper_Tantrums_Symptom_Present	0.001116485401178287		Orpha_layer	ORPHA:464306	5.134487466684991e-07	DYRK1A-related intellectual disability syndrome
Rare_X_layer	Difficulty_Nonverbal_Behaviors_Symptom_Present	0.0011127701328210024		Orpha_layer	ORPHA:289494	3.3583734214026306e-07	4H leukodystrophy
Rare_X_layer	Unusual_Eye_Gaze_Symptom_Present	0.0011114083357184792		Orpha_layer	ORPHA:276432	3.2387212106400416e-07	Ogden syndrome
Rare_X_layer	Difficulty_Making_Friends_Symptom_Present	0.0011088537477602952		Orpha_layer	ORPHA:85279	3.1943848093600513e-07	KDM5C-related syndromic X-linked intellectual disability
Rare_X_layer	Anxiety_Symptom_Present	0.0011008691480851786		Orpha_layer	ORPHA:96092	1.9585520630092387e-07	8p inverted duplication/deletion syndrome
Rare_X_layer	Self_Injurious_Behavior_Symptom_Present	0.0011000229067801002		Orpha_layer	ORPHA:884	1.9031405750694338e-07	Tetrasomy 12p
Rare_X_layer	PELHS Intellectual disability	0.0008882365261497883		Orpha_layer	ORPHA:96169	1.802960490152868e-07	Koolen-De Vries syndrome
Rare_X_layer	Abnormal_EEG_Symptom_Present	0.0008861502847341818		Orpha_layer	ORPHA:394	4.282696073802302e-08	Classic homocystinuria
Rare_X_layer	Seizures_Symptom_Present	0.0008830599169376164		Orpha_layer	ORPHA:444077	3.5663730787163475e-08	Cognitive impairment-coarse facies-heart defects-obesity-pulmonary involvement-short stature-skeletal dysplasia syndrome
Rare_X_layer	Unusual_Movements_Symptom_Present	0.0008607378012593695		Orpha_layer	HP:0001250	2.2187004169193303e-08	Seizure
Rare_X_layer	PELHS Movement disorder	0.0008573307191869128		Orpha_layer	HP:0000750	2.062459327644088e-08	Delayed speech and language development
Rare_X_layer	Memory_Impairment_Symptom_Present	0.0008568793439376676		Orpha_layer	HP:0010864	1.9561232261304407e-08	Intellectual disability, severe
Rare_X_layer	Hypotonia_Symptom_Present	0.0006739624803568494		Orpha_layer	HP:0000708	1.9396448454318613e-08	Behavioral abnormality
Rare_X_layer	Constipation_Symptom_Present	0.0006500927070644334		Orpha_layer	HP:0001252	1.8703657525781812e-08	Hypotonia
Rare_X_layer	Feeding_Difficulties_Symptom_Present	0.000638798080804456		Orpha_layer	HP:0000218	1.668600829236855e-08	High palate
