multiplex	node	score	empty	multiplex	node	score	description
Rare_X_layer	Ogden syndrome	0.7238355133506951		Orpha_layer	ORPHA:276432	0.10876517932555466	Ogden syndrome
Rare_X_layer	Cognitive_Impairment_Symptom_Present	0.0010900934544165288		Orpha_layer	HP:0001263	0.00040213283900873096	Global developmental delay
Rare_X_layer	Coordination_Issues_Symptom_Present	0.0010834345089603193		Orpha_layer	HP:0002650	0.00040014241144376077	Scoliosis
Rare_X_layer	Abnormal_Muscle_Function_Symptom_Present	0.0010698318282382		Orpha_layer	HP:0000028	0.0003991110596957918	Cryptorchidism
Rare_X_layer	Hypotonia_Symptom_Present	0.0009826024555483306		Orpha_layer	HP:0000494	0.00039516506767543687	Downslanted palpebral fissures
Rare_X_layer	Difficulty_Nonverbal_Behaviors_Symptom_Present	0.0008414707647655192		Orpha_layer	HP:0000369	0.00039465526541719153	Low-set ears
Rare_X_layer	PELHS Intellectual disability	0.0008238026713249608		Orpha_layer	HP:0002007	0.00039383578354946347	Frontal bossing
Rare_X_layer	Issue_Muscle_Arms_Legs_Symptom_Present	0.0007352233862023348		Orpha_layer	HP:0001629	0.0003935863477670316	Ventricular septal defect
Rare_X_layer	Unusual_Movements_Symptom_Present	0.0007036510712828057		Orpha_layer	HP:0000708	0.00039344937224276383	Behavioral abnormality
Rare_X_layer	Hyperactivity_Symptom_Present	0.000654286203602154		Orpha_layer	HP:0002119	0.00039322839362961385	Ventriculomegaly
Rare_X_layer	Visual_Impairment_Symptom_Present	0.0006512744634532907		Orpha_layer	HP:0000023	0.000392595389662409	Inguinal hernia
Rare_X_layer	Short_Attention_Span_Symptom_Present	0.0006451464678160492		Orpha_layer	HP:0000400	0.00039204468963861626	Macrotia
Rare_X_layer	Temper_Tantrums_Symptom_Present	0.0006368311247937682		Orpha_layer	HP:0001276	0.0003919413042094519	Hypertonia
Rare_X_layer	Aggressive_Violent_Behavior_Symptom_Present	0.000629553582631846		Orpha_layer	HP:0001290	0.0003918329728783152	Generalized hypotonia
Rare_X_layer	PELHS Learning disability	0.0006120510314249072		Orpha_layer	HP:0000729	0.00039180267588630034	Autistic behavior
Rare_X_layer	Difficulty_Making_Friends_Symptom_Present	0.000608255903699846		Orpha_layer	HP:0000280	0.00039161637657689387	Coarse facial features
Rare_X_layer	Unusual_Eye_Gaze_Symptom_Present	0.0005751111056351898		Orpha_layer	HP:0000473	0.00039143942116247836	Torticollis
Rare_X_layer	Impulsivity_Symptom_Present	0.000565628236426667		Orpha_layer	HP:0008897	0.0003913245951573402	Postnatal growth retardation
Rare_X_layer	Short_Stature_Symptom_Present	0.0005465198223044592		Orpha_layer	HP:0000520	0.0003911902104189936	Proptosis
Rare_X_layer	Prematurity_Symptom_Present	0.0005285000406252416		Orpha_layer	HP:0011675	0.0003911198673909457	Arrhythmia
Rare_X_layer	PELHS Visual impairment (other than refractive errors)	0.0005240155519016236		Orpha_layer	HP:0002705	0.0003908883823752028	High, narrow palate
