results_disease_1.tsv
multiplex	node	score	empty	multiplex	node	score	description
Rare_X_layer	4H leukodystrophy	0.7374935358227162		Orpha_layer	ORPHA:289494	0.11077309020509148	4H leukodystrophy
Rare_X_layer	Cognitive_Impairment_Symptom_Present	0.0006813305223426459		Orpha_layer	HP:0001250	0.0005374408026667838	Seizure
Rare_X_layer	Coordination_Issues_Symptom_Present	0.0006773856214745613		Orpha_layer	HP:0001260	0.0005355090302219384	Dysarthria
Rare_X_layer	Osteoporosis_Symptom_Present	0.0006679723873932383		Orpha_layer	HP:0001251	0.0005336089997906209	Ataxia
Rare_X_layer	PELHS Intellectual disability	0.000639285981896067		Orpha_layer	HP:0004322	0.0005300976525378115	Short stature
Rare_X_layer	Abnormal_Bladder_Symptom_Present	0.0005937088809656105		Orpha_layer	HP:0001332	0.0005282203317454959	Dystonia
Rare_X_layer	Nearsightedness_Symptom_Present	0.0005356712786929368		Orpha_layer	HP:0002015	0.0005281026265810669	Dysphagia
Rare_X_layer	PELHS Visual impairment (other than refractive errors)	0.0004463428540023922		Orpha_layer	HP:0001272	0.0005280848013806424	Cerebellar atrophy
Rare_X_layer	PELHS Wheelchair	0.0004456993777000666		Orpha_layer	HP:0000648	0.000527081901130888	Optic atrophy
Rare_X_layer	Hypotonia_Symptom_Present	0.0003596590873037697		Orpha_layer	HP:0001337	0.0005259410881722861	Tremor
Rare_X_layer	Difficulty_Nonverbal_Behaviors_Symptom_Present	0.0003364795260882264		Orpha_layer	HP:0001310	0.0005248853216869927	Dysmetria
Rare_X_layer	ASD_Symptom_Present	0.00031866518969476336		Orpha_layer	HP:0000518	0.0005248250020040043	Cataract
Rare_X_layer	Short_Attention_Span_Symptom_Present	0.00030205449510710495		Orpha_layer	HP:0002079	0.0005245767514280613	Hypoplasia of the corpus callosum
Rare_X_layer	Delayed_Puberty_Symptom_Present	0.0003020191186777575		Orpha_layer	HP:0001268	0.0005235067051800182	Mental deterioration
Rare_X_layer	PELHS ADD/ADHD	0.0002895435786596883		Orpha_layer	HP:0002075	0.0005233333873707293	Dysdiadochokinesis
