multiplex	node	score	empty	multiplex	node	score	description
Rare_X_layer	NARS1 genetic mutation	0.7189654271059663		Orpha_layer	ORPHA:319182	3.854146094472486e-06	Wiedemann-Steiner syndrome
Rare_X_layer	Cognitive_Impairment_Symptom_Present	0.0029468935128433584		Orpha_layer	ORPHA:544254	2.0673221696562192e-06	SYNGAP1-related developmental and epileptic encephalopathy
Rare_X_layer	Hypotonia_Symptom_Present	0.0029410189805596106		Orpha_layer	ORPHA:261494	1.9689125713015576e-06	Kleefstra syndrome
Rare_X_layer	Abnormal_Muscle_Function_Symptom_Present	0.0029173859560870387		Orpha_layer	ORPHA:391372	1.868964467961533e-06	Intellectual disability-severe speech delay-mild dysmorphism syndrome
Rare_X_layer	Constipation_Symptom_Present	0.002902069936264197		Orpha_layer	ORPHA:420179	1.621028682932901e-06	Malan overgrowth syndrome
Rare_X_layer	Feeding_Difficulties_Symptom_Present	0.0028835873222131394		Orpha_layer	ORPHA:2131	1.4785042609633982e-06	Alternating hemiplegia of childhood
Rare_X_layer	Undergrowth_Symptom_Present	0.0028508621294155555		Orpha_layer	ORPHA:464306	1.3899727346215894e-06	DYRK1A-related intellectual disability syndrome
Rare_X_layer	Hypertonia_Symptom_Present	0.002838104533764285		Orpha_layer	ORPHA:96092	8.839934301458095e-07	8p inverted duplication/deletion syndrome
Rare_X_layer	PELHS Intellectual disability	0.0020328805720252066		Orpha_layer	ORPHA:276432	7.140433679705884e-07	Ogden syndrome
Rare_X_layer	Defecation_Issues_Symptom_Present	0.0019693437483985768		Orpha_layer	ORPHA:96169	5.372273646748277e-07	Koolen-De Vries syndrome
Rare_X_layer	PELHS Microcephaly (<5th percentile)	0.0019612105090064725		Orpha_layer	ORPHA:884	4.812356432531153e-07	Tetrasomy 12p
Rare_X_layer	PELHS Cerebral palsy	0.0019544046577502708		Orpha_layer	ORPHA:85279	4.716154732433177e-07	KDM5C-related syndromic X-linked intellectual disability
Rare_X_layer	Coordination_Issues_Symptom_Present	0.0018550498281910226		Orpha_layer	ORPHA:289494	3.9380112749036273e-07	4H leukodystrophy
Rare_X_layer	Seizures_Symptom_Present	0.0017961488195897836		Orpha_layer	ORPHA:394	3.7284810292795244e-07	Classic homocystinuria
Rare_X_layer	Issue_Muscle_Arms_Legs_Symptom_Present	0.0011441907045612858		Orpha_layer	ORPHA:444077	1.340145040756599e-07	Cognitive impairment-coarse facies-heart defects-obesity-pulmonary involvement-short stature-skeletal dysplasia syndrome
Rare_X_layer	Cerebral_Palsy_Symptom_Present	0.0011095788551567334		Orpha_layer	HP:0001250	4.2549673944890365e-08	Seizure
Rare_X_layer	Issue_Nerves_Connected_Muscles_Symptom_Present	0.0010904586814366698		Orpha_layer	HP:0000750	3.722423707362692e-08	Delayed speech and language development
Rare_X_layer	Abnormal_EEG_Symptom_Present	0.00094437645271126		Orpha_layer	HP:0000708	3.5677912999910114e-08	Behavioral abnormality
Rare_X_layer	Abnormal_Eye_Movement_Symptom_Present	0.0009356125390185373		Orpha_layer	HP:0010864	3.3421175092384346e-08	Intellectual disability, severe
Rare_X_layer	PELHS Learning disability	0.0009224370430498225		Orpha_layer	HP:0001252	3.338014393476447e-08	Hypotonia
Rare_X_layer	Unusual_Movements_Symptom_Present	0.0009080948954602386		Orpha_layer	HP:0001249	2.9811047361392516e-08	Intellectual disability
