multiplex	node	score	empty	multiplex	node	score	description
Rare_X_layer	8p inverted duplication/deletion syndrome	0.7380151153438377		Orpha_layer	ORPHA:96092	0.11082116116460564	8p inverted duplication/deletion syndrome
Rare_X_layer	Heart_Defect_Symptom_Present	0.0007061782442645625		Orpha_layer	HP:0001263	0.0004284861266900081	Global developmental delay
Rare_X_layer	Abnormal_Muscle_Function_Symptom_Present	0.0006900145897756694		Orpha_layer	HP:0001249	0.0004275752376207829	Intellectual disability
Rare_X_layer	Issue_Muscle_Arms_Legs_Symptom_Present	0.0005313055723914015		Orpha_layer	HP:0000750	0.0004165754025629697	Delayed speech and language development
Rare_X_layer	Issue_Neck_Muscle_Symptom_Present	0.0004839955347489664		Orpha_layer	HP:0001999	0.00041632594537608297	Abnormal facial shape
Rare_X_layer	Hypotonia_Symptom_Present	0.0004398538915769328		Orpha_layer	HP:0010864	0.0004154349430134393	Intellectual disability, severe
Rare_X_layer	Feeding_Difficulties_Symptom_Present	0.0003947425870757152		Orpha_layer	HP:0000463	0.0004143973247952483	Anteverted nares
Rare_X_layer	Maternal_Health_Problem_Symptom_Present	0.0003679121330166072		Orpha_layer	HP:0001256	0.0004141565505862622	Intellectual disability, mild
Rare_X_layer	Issue_Muscle_Chest_Symptom_Present	0.0003397085415347107		Orpha_layer	HP:0000400	0.00041283188404170486	Macrotia
Rare_X_layer	Cognitive_Impairment_Symptom_Present	0.0003259743306094329		Orpha_layer	HP:0000767	0.0004122052795260482	Pectus excavatum
Rare_X_layer	Coordination_Issues_Symptom_Present	0.00032403109639329115		Orpha_layer	HP:0011344	0.0004118850400485618	Severe global developmental delay
Rare_X_layer	Constipation_Symptom_Present	0.00028486477178156147		Orpha_layer	HP:0001276	0.00041187967215967485	Hypertonia
Rare_X_layer	Abnormal_Facial_Muscles_Symptom_Present	0.0002684484517456054		Orpha_layer	HP:0008947	0.0004118402475713495	Infantile muscular hypotonia
Rare_X_layer	Abnormal_Muscles_Back_Symptom_Present	0.00023814272603928067		Orpha_layer	HP:0000232	0.0004117539340167709	Everted lower lip vermilion
Rare_X_layer	Esophagus_Issues_Symptom_Present	0.0002329032990188948		Orpha_layer	HP:0000154	0.00041153521710039	Wide mouth
Rare_X_layer	PELHS Intellectual disability	0.00022642155704666846		Orpha_layer	HP:0011220	0.000411330353453008	Prominent forehead
Rare_X_layer	Farsightedness_Symptom_Present	0.0002148688397596931		Orpha_layer	HP:0002916	0.00041123533786655936	Abnormality of chromosome segregation
Rare_X_layer	PELHS Wheelchair	0.00021280523427561122		Orpha_layer	HP:0002510	0.00040959009278433885	Spastic tetraplegia
Rare_X_layer	PELHS Anxiety	0.00021201691421255701		Orpha_layer	HP:0002292	0.0004092417155600698	Frontal balding
Rare_X_layer	Abnormal_Upper_Respiratory_Symptom_Present	0.00019293785721755626		Orpha_layer	HP:0000431	0.00031303935101978803	Wide nasal bridge
Rare_X_layer	Respitory_Abnormality_Symptom_Present	0.00019242395731744612		Orpha_layer	HP:0000343	0.0003118590385920388	Long philtrum
