multiplex	node	score	empty	multiplex	node	score	description
Rare_X_layer	NARS1 genetic mutation	0.7189654271059658		Orpha_layer	ORPHA:319182	3.854948516593593e-06	Wiedemann-Steiner syndrome
Rare_X_layer	Cognitive_Impairment_Symptom_Present	0.002946893512144328		Orpha_layer	ORPHA:544254	2.064003354662296e-06	SYNGAP1-related developmental and epileptic encephalopathy
Rare_X_layer	Hypotonia_Symptom_Present	0.002941018979902289		Orpha_layer	ORPHA:261494	1.9688748488349497e-06	Kleefstra syndrome
Rare_X_layer	Abnormal_Muscle_Function_Symptom_Present	0.0029173859552720696		Orpha_layer	ORPHA:391372	1.8690082093501529e-06	Intellectual disability-severe speech delay-mild dysmorphism syndrome
Rare_X_layer	Constipation_Symptom_Present	0.0029020699358640344		Orpha_layer	ORPHA:420179	1.6209629471575619e-06	Malan overgrowth syndrome
Rare_X_layer	Feeding_Difficulties_Symptom_Present	0.002883587321968968		Orpha_layer	ORPHA:2131	1.4783756578744512e-06	Alternating hemiplegia of childhood
Rare_X_layer	Undergrowth_Symptom_Present	0.0028508621293676806		Orpha_layer	ORPHA:464306	1.389313344021795e-06	DYRK1A-related intellectual disability syndrome
Rare_X_layer	Hypertonia_Symptom_Present	0.002838104533631129		Orpha_layer	ORPHA:96092	8.838275577426229e-07	8p inverted duplication/deletion syndrome
Rare_X_layer	PELHS Intellectual disability	0.0020328805714784		Orpha_layer	ORPHA:276432	7.135732369592949e-07	Ogden syndrome
Rare_X_layer	Defecation_Issues_Symptom_Present	0.0019693437483590498		Orpha_layer	ORPHA:96169	5.372644973108308e-07	Koolen-De Vries syndrome
Rare_X_layer	PELHS Microcephaly (<5th percentile)	0.0019612105088857657		Orpha_layer	ORPHA:884	4.8123261510011e-07	Tetrasomy 12p
Rare_X_layer	PELHS Cerebral palsy	0.0019544046577417424		Orpha_layer	ORPHA:85279	4.716168384199274e-07	KDM5C-related syndromic X-linked intellectual disability
Rare_X_layer	Coordination_Issues_Symptom_Present	0.0018550498275658532		Orpha_layer	ORPHA:289494	3.936081878127636e-07	4H leukodystrophy
Rare_X_layer	Seizures_Symptom_Present	0.0017961488189821367		Orpha_layer	ORPHA:394	3.728845109886311e-07	Classic homocystinuria
Rare_X_layer	Issue_Muscle_Arms_Legs_Symptom_Present	0.0011441907043735194		Orpha_layer	ORPHA:444077	1.3383875636541414e-07	Cognitive impairment-coarse facies-heart defects-obesity-pulmonary involvement-short stature-skeletal dysplasia syndrome
Rare_X_layer	Cerebral_Palsy_Symptom_Present	0.0011095788551440224		Orpha_layer	HP:0000750	5.4388537027718934e-08	Delayed speech and language development
Rare_X_layer	Issue_Nerves_Connected_Muscles_Symptom_Present	0.0010904586813397924		Orpha_layer	HP:0000708	3.903528976780981e-08	Behavioral abnormality
Rare_X_layer	Abnormal_EEG_Symptom_Present	0.0009443764521164103		Orpha_layer	HP:0010864	3.7894673344818465e-08	Intellectual disability, severe
Rare_X_layer	Abnormal_Eye_Movement_Symptom_Present	0.0009356125388799213		Orpha_layer	HP:0001250	3.6662231919523786e-08	Seizure
Rare_X_layer	PELHS Learning disability	0.0009224370427049414		Orpha_layer	HP:0001249	3.615524365889303e-08	Intellectual disability
Rare_X_layer	Unusual_Movements_Symptom_Present	0.0009080948952734717		Orpha_layer	HP:0001252	3.592148525064674e-08	Hypotonia
