multiplex	node	score
2	STXBP1 related Disorders	0.7258821042956735
2	40	0.0028404110700679325
2	235	0.0028279354706044306
2	426	0.0028242998465435975
2	37	0.0028199855456075814
2	720	0.0028180861407635354
2	289	0.0028179104864740167
2	700	0.0028148760288888167
2	66	0.0028090177624467885
2	414	0.0028084791872141214
2	296	0.002808228623945638
2	257	0.002807925062138441
2	693	0.0028062738538708913
2	306	0.0028053044568206787
2	315	0.002805066138718509
2	453	0.002804955541635022
2	260	0.002804626609007196
2	356	0.0028041465180009056
2	301	0.0028038674964539147
2	17	0.0028036009066002713
2	409	0.002802538734441373
2	28	0.0028014481466260882
2	302	0.002800818334553286
2	71	0.0028002017546674557
2	61	0.002798171541859736
2	487	0.002797655328862419
2	704	0.002795320099682624
2	290	0.0027938785661474623
2	294	0.002792946433194533
2	314	0.002792941409784095
2	351	0.002791263571505354
2	21	0.002790506909175806
2	261	0.0027876946008153504
2	259	0.0027876847214699696
2	703	0.0027864403505445776
2	308	0.00278592779740563
2	265	0.002784030535717365
2	706	0.0027832028881474512
2	234	0.002783079868162578
2	292	0.0027828197790666334
2	271	0.002780073203883873
2	251	0.0027800334550735937
2	307	0.0027793281206852337
2	329	0.0027773381593292814
2	450	0.002776868938964836
2	716	0.002771316455972683
2	65	0.0027699548983776178
2	46	0.0027697518466866518
2	389	0.002769060556755477
2	72	0.002768821327942702
2	551	0.002768219700229338
2	434	0.002768067943918957
2	67	0.002767478785654746
2	702	0.002756514320097188
2	256	0.002756514320097188
2	252	0.002756514320097188
2	419	0.002756514320097188
2	249	0.002756514320097188
2	701	0.002756514320097188
2	406	0.002756514320097188
2	76	0.002756514320097188
2	407	0.002756514320097188
2	461	0.002756514320097188
2	556	0.002756514320097188
2	321	0.002756514320097188
2	303	0.002756514320097188
2	304	0.002756514320097188
2	454	0.002756514320097188
2	305	0.002756514320097188
2	577	0.002756514320097188
2	288	0.002756514320097188
2	226	0.002756514320097188
2	275	0.002756514320097188
2	502	0.002756514320097188
2	38	0.002756514320097188
2	287	0.002756514320097188
2	64	0.002756514320097188
2	68	0.002756514320097188
2	63	0.002756514320097188
2	62	0.002756514320097188
2	Hypotonia_Symptom_Present	0.00262046881776908
2	Cognitive_Impairment_Symptom_Present	0.002578797458273386
2	Coordination_Issues_Symptom_Present	0.002291369096007775
2	PELHS Intellectual disability	0.0020416836444192526
2	Abnormal_EEG_Symptom_Present	0.0020042283446215295
2	Seizures_Symptom_Present	0.0018700072800833206
2	Abnormal_Muscle_Function_Symptom_Present	0.001534082755722153
2	PELHS Learning disability	0.0013948284308896706
2	Constipation_Symptom_Present	0.0013171547908673881
2	Feeding_Difficulties_Symptom_Present	0.0010886437313080608
2	Repetitive_Stereotypic_Behavior_Symptom_Present	0.0010463437119408738
2	PELHS Autism/PDD	0.0010400883887176587
2	PELHS Movement disorder	0.0010249545237142573
2	Difficulty_Nonverbal_Behaviors_Symptom_Present	0.0009653725144658968
2	ASD_Symptom_Present	0.0009615996773388692
2	Short_Attention_Span_Symptom_Present	0.0009104980451547143
2	Issue_Muscle_Arms_Legs_Symptom_Present	0.0007987964071608571
2	Unusual_Movements_Symptom_Present	0.0007928259174304162
2	Esophagus_Issues_Symptom_Present	0.0006939832855354225
2	Hypertonia_Symptom_Present	0.000632892757179575
2	Hyperactivity_Symptom_Present	0.0006109861991036804
2	Difficulty_Making_Friends_Symptom_Present	0.0005958763084184863
2	PELHS Wheelchair	0.000594188755938107
2	Impulsivity_Symptom_Present	0.0005734290089943509
2	Parkinsonism_Symptom_Present	0.0005471947988625473
2	Self_Injurious_Behavior_Symptom_Present	0.0004779375134773657
2	Abnormal_Muscles_Back_Symptom_Present	0.00046567639466925517
2	PELHS Visual impairment (other than refractive errors)	0.0004542112691392196
2	Temper_Tantrums_Symptom_Present	0.0004406847781002471
2	Cerebral_Palsy_Symptom_Present	0.0004344688867785656
2	Unusual_Eye_Gaze_Symptom_Present	0.0004143097061445579
2	Abnormal_Eye_Movement_Symptom_Present	0.00039554450684149613
