multiplex	node	score
Orpha_layer	ORPHA:319182	4.790618920696579e-06
Orpha_layer	ORPHA:544254	2.162123949696345e-06
Orpha_layer	ORPHA:391372	2.109559327388195e-06
Orpha_layer	ORPHA:261494	1.7634290711406204e-06
Orpha_layer	ORPHA:420179	1.6921558889517526e-06
Orpha_layer	ORPHA:464306	1.2411154095602875e-06
Orpha_layer	ORPHA:2131	1.091199336726898e-06
Orpha_layer	ORPHA:884	7.090157217097005e-07
Orpha_layer	ORPHA:276432	6.179634077658179e-07
Orpha_layer	ORPHA:96092	5.43952530146155e-07
Orpha_layer	ORPHA:289494	5.25580200281775e-07
Orpha_layer	ORPHA:85279	5.181511060627047e-07
Orpha_layer	ORPHA:96169	4.848559112351346e-07
Orpha_layer	ORPHA:394	1.6891753052968715e-07
Orpha_layer	ORPHA:444077	1.5745465622707452e-07
Orpha_layer	HP:0000750	5.599343815674363e-08
Orpha_layer	HP:0000708	3.977239789827191e-08
Orpha_layer	HP:0001252	3.9033949338540716e-08
Orpha_layer	HP:0010864	3.8649951142476665e-08
Orpha_layer	HP:0001250	3.6694622792869357e-08
Orpha_layer	HP:0001249	3.438411129110827e-08
Orpha_layer	HP:0001263	3.125071310364973e-08
Orpha_layer	HP:0000316	2.9559952749769497e-08
Orpha_layer	HP:0000252	2.850294176385135e-08
Orpha_layer	HP:0000739	2.683226927851507e-08
Orpha_layer	HP:0004322	2.643398972952651e-08
Orpha_layer	ORPHA:589534	2.6408830850280846e-08
Orpha_layer	ORPHA:589595	2.6408830850280846e-08
Orpha_layer	HP:0000729	2.5843077564903187e-08
Orpha_layer	ORPHA:98835	2.558835057313823e-08
Orpha_layer	ORPHA:402017	2.558835057313823e-08
Orpha_layer	ORPHA:98831	2.558835057313823e-08
Orpha_layer	ORPHA:585918	2.558835057313823e-08
Orpha_layer	HP:0003196	2.3762704081784658e-08
Orpha_layer	HP:0011968	2.35395451223993e-08
Orpha_layer	HP:0000486	2.2559818776764695e-08
Orpha_layer	HP:0000718	2.243609242478692e-08
Orpha_layer	HP:0005616	2.2407723050441913e-08
Orpha_layer	HP:0000218	2.2396156952654423e-08
Orpha_layer	HP:0002342	2.152172779994497e-08
Orpha_layer	HP:0001508	2.095825701759157e-08
Orpha_layer	HP:0000767	2.070488796559917e-08
Orpha_layer	HP:0000508	2.053845478197685e-08
Orpha_layer	HP:0000324	2.047798415397116e-08
Orpha_layer	HP:0011220	2.0349411254736852e-08
Orpha_layer	HP:0000348	1.9323503596052058e-08
Orpha_layer	HP:0000733	1.9307964796204123e-08
Orpha_layer	ORPHA:442835	1.9039683206495888e-08
Orpha_layer	HP:0000343	1.9034926481774157e-08
Orpha_layer	HP:0002015	1.8135216139159787e-08
Orpha_layer	HP:0000736	1.7972426256092015e-08
Orpha_layer	HP:0002119	1.783270573325967e-08
Orpha_layer	HP:0000219	1.7195537663164258e-08
Orpha_layer	HP:0002750	1.70476998911562e-08
Orpha_layer	HP:0000431	1.6335558920603916e-08
Orpha_layer	HP:0001999	1.6315770903684084e-08
Orpha_layer	HP:0000494	1.5969574461196923e-08
Orpha_layer	HP:0002650	1.57976902262111e-08
Orpha_layer	HP:0000490	1.5588604002076022e-08
Orpha_layer	HP:0008897	1.552043510803099e-08
Orpha_layer	HP:0001251	1.5506913801268144e-08
Orpha_layer	HP:0000028	1.5435783969194504e-08
Orpha_layer	HP:0000752	1.5273234023882563e-08
Orpha_layer	HP:0001182	1.5008403529779497e-08
Orpha_layer	HP:0002714	1.4886942664855117e-08
Orpha_layer	HP:0002020	1.4578135504906599e-08
Orpha_layer	HP:0000824	1.4536949717211212e-08
Orpha_layer	HP:0000664	1.4492506936989291e-08
Orpha_layer	HP:0030084	1.4490180067552167e-08
Orpha_layer	HP:0002194	1.444420141423502e-08
Orpha_layer	HP:0000311	1.4415489545765497e-08
Orpha_layer	HP:0008872	1.4373677401323411e-08
Orpha_layer	ORPHA:1942	1.4228022968995607e-08
Orpha_layer	HP:0000256	1.4099238679461161e-08
Orpha_layer	HP:0000232	1.4020702881946541e-08
Orpha_layer	ORPHA:178469	1.3908066888221247e-08
Orpha_layer	HP:0001288	1.3466866623118402e-08
Orpha_layer	HP:0002019	1.3344894426526014e-08
Orpha_layer	HP:0002465	1.3262893804407726e-08
Orpha_layer	ORPHA:447980	1.3121178508617117e-08
Orpha_layer	ORPHA:561	1.3034121267332692e-08
Orpha_layer	HP:0000527	1.299691762436462e-08
Orpha_layer	HP:0000280	1.2991469363227027e-08
Orpha_layer	HP:0002360	1.2972142439597969e-08
Orpha_layer	HP:0004209	1.2907180248683613e-08
Orpha_layer	HP:0000574	1.2904092209660661e-08
Orpha_layer	HP:0001511	1.288357507326211e-08
Orpha_layer	HP:0012745	1.2503847228358582e-08
Orpha_layer	HP:0009811	1.2481060176562508e-08
Orpha_layer	HP:0000463	1.2454265400449212e-08
Orpha_layer	HP:0000744	1.2380975591481839e-08
Orpha_layer	HP:0004540	1.2338432324610382e-08
Orpha_layer	HP:0000400	1.2186998385191301e-08
Orpha_layer	HP:0002079	1.21204526219895e-08
Orpha_layer	HP:0000639	1.2052974227487601e-08
Orpha_layer	HP:0000506	1.183433956870543e-08
Orpha_layer	HP:0000047	1.1467123229731183e-08
Orpha_layer	HP:0002376	1.141905082809636e-08
Orpha_layer	HP:0001256	1.1228535056812872e-08
Orpha_layer	HP:0000369	1.108917784408962e-08
Orpha_layer	HP:0002197	1.0866347016320504e-08
Orpha_layer	HP:0000160	1.0777811527412178e-08
Orpha_layer	HP:0010832	1.0764813195536164e-08
Orpha_layer	HP:0002007	1.0626065812900015e-08
Orpha_layer	HP:0000303	1.0335388325976903e-08
Orpha_layer	HP:0001337	1.0139511634750266e-08
Orpha_layer	HP:0001257	9.790807021895608e-09
Orpha_layer	HP:0000582	9.703872891561244e-09
Orpha_layer	ORPHA:52417	9.685754247972082e-09
Orpha_layer	ORPHA:585877	9.389829403361108e-09
Orpha_layer	HP:0000684	9.213491247216494e-09
Orpha_layer	HP:0000268	8.608245247645567e-09
Orpha_layer	HP:0002230	8.527295732542206e-09
Orpha_layer	HP:0001629	8.453268762012635e-09
Orpha_layer	HP:0012368	8.45085905652052e-09
Orpha_layer	HP:0000465	8.409201210904387e-09
Orpha_layer	HP:0001273	8.378351947691954e-09
Orpha_layer	HP:0000960	8.354687381235413e-09
Orpha_layer	HP:0001155	8.326211681910823e-09
Orpha_layer	HP:0008905	8.324339406688046e-09
Orpha_layer	HP:0100581	8.286191616386809e-09
Orpha_layer	HP:0002361	8.263063412691225e-09
Orpha_layer	HP:0007930	8.252795845030482e-09
Orpha_layer	HP:0006712	8.235424001340354e-09
Orpha_layer	HP:0010485	8.22649619767309e-09
Orpha_layer	HP:0100738	8.125460868525387e-09
Orpha_layer	HP:0002370	8.095105782717108e-09
Orpha_layer	HP:0020208	8.05864983534081e-09
Orpha_layer	HP:0000154	7.78770593313291e-09
Orpha_layer	HP:0001627	7.713267291708276e-09
Orpha_layer	HP:0001319	7.603717086368594e-09
Orpha_layer	HP:0002263	7.603451703637137e-09
Orpha_layer	HP:0000545	7.576843261679834e-09
Orpha_layer	HP:0003100	7.568239669167598e-09
Orpha_layer	HP:0002162	7.546784070247985e-09
Orpha_layer	HP:0000098	7.488593212979378e-09
Orpha_layer	HP:0000275	7.48509320839277e-09
Orpha_layer	HP:0002474	7.434836251133502e-09
Orpha_layer	HP:0000276	7.415629488510528e-09
Orpha_layer	HP:0009088	7.394665541285207e-09
Orpha_layer	HP:0000543	7.392729892311852e-09
Orpha_layer	HP:0002365	7.3788441126778194e-09
Orpha_layer	HP:0000300	7.35001926975045e-09
Orpha_layer	HP:0011675	7.29266111651721e-09
Orpha_layer	HP:0000478	7.2246875858706184e-09
Orpha_layer	HP:0000426	6.842474439962704e-09
Orpha_layer	HP:0000411	6.825293344367406e-09
Orpha_layer	HP:0001332	6.617058720320161e-09
Orpha_layer	HP:0000337	6.42482648645383e-09
Orpha_layer	HP:0000126	6.3542573071667635e-09
Orpha_layer	HP:0000272	6.270193618962635e-09
Orpha_layer	HP:0001270	6.231592836077401e-09
Orpha_layer	HP:0010804	6.041676392946966e-09
Orpha_layer	HP:0001260	6.014880493702304e-09
Orpha_layer	HP:0001344	5.925655780341715e-09
Orpha_layer	HP:0000470	5.917319798231678e-09
Orpha_layer	HP:0005692	5.904658299202952e-09
Orpha_layer	HP:0012471	5.865630055886286e-09
Orpha_layer	HP:0007018	5.831618337570965e-09
Orpha_layer	HP:0000194	5.815412575434538e-09
Orpha_layer	HP:0001347	5.806385953184975e-09
Orpha_layer	HP:0000455	5.7725759458729894e-09
Orpha_layer	HP:0002120	5.748037249172703e-09
Orpha_layer	HP:0001371	5.734195083455341e-09
Orpha_layer	HP:0410263	5.7288766931399934e-09
Orpha_layer	HP:0000233	5.706793475940067e-09
Orpha_layer	HP:0005280	5.691015371971157e-09
Orpha_layer	HP:0000954	5.641660449405739e-09
Orpha_layer	HP:0000119	5.62932745866006e-09
Orpha_layer	HP:0000325	5.619414137244791e-09
Orpha_layer	HP:0001762	5.61318145170087e-09
Orpha_layer	HP:0002788	5.608883407946317e-09
Orpha_layer	HP:0000403	5.600176255162138e-09
Orpha_layer	HP:0000581	5.592132053881804e-09
Orpha_layer	HP:0000365	5.56222223302858e-09
Orpha_layer	HP:0008762	5.548771266315684e-09
Orpha_layer	HP:0000735	5.546019756261197e-09
Orpha_layer	HP:0000539	5.545768376511635e-09
Orpha_layer	HP:0005272	5.527848100655933e-09
Orpha_layer	HP:0007301	5.5194333328558245e-09
Orpha_layer	HP:0002236	5.5083572406592666e-09
Orpha_layer	HP:0011823	5.494621932493731e-09
Orpha_layer	HP:0000992	5.45188821413531e-09
Orpha_layer	HP:0100259	5.4079532775114865e-09
Orpha_layer	HP:0008770	5.407630928053686e-09
Orpha_layer	HP:0100023	5.40404918542337e-09
Orpha_layer	HP:0001513	5.401109283901591e-09
Orpha_layer	HP:0012703	5.396054149469944e-09
Orpha_layer	HP:0000054	5.390090768934335e-09
Orpha_layer	HP:0030810	5.384277896891141e-09
Orpha_layer	HP:0040080	5.382429651042786e-09
Orpha_layer	HP:0000164	5.382140350870615e-09
Orpha_layer	HP:0011150	5.371446238314197e-09
Orpha_layer	HP:0001647	5.331986323093236e-09
Orpha_layer	HP:0001357	5.323701731448593e-09
Orpha_layer	HP:0002013	5.229098816195181e-09
Orpha_layer	HP:0002553	5.221415511537738e-09
Orpha_layer	HP:0002076	5.187376457906278e-09
Orpha_layer	HP:0000278	5.104464612439978e-09
Orpha_layer	HP:0002021	5.0571492872836985e-09
Orpha_layer	HP:0000307	5.045548227152474e-09
Orpha_layer	HP:0000577	5.040563760568761e-09
Orpha_layer	ORPHA:2382	4.9961343283054525e-09
Orpha_layer	ORPHA:568	4.982006031696579e-09
Orpha_layer	HP:0006956	4.979961861775346e-09
Orpha_layer	HP:0000327	4.970021031387688e-09
Orpha_layer	HP:0002131	4.954971841111129e-09
Orpha_layer	HP:0000821	4.948181771210004e-09
Orpha_layer	HP:0007766	4.9169827795500924e-09
Orpha_layer	ORPHA:569	4.911274719614284e-09
Orpha_layer	HP:0030799	4.910808164701303e-09
Orpha_layer	HP:0003086	4.903706006757018e-09
Orpha_layer	HP:0000248	4.880520099289759e-09
Orpha_layer	HP:0004415	4.8793077259083645e-09
Orpha_layer	HP:0000158	4.866959503954076e-09
Orpha_layer	HP:0002232	4.824069465321851e-09
Orpha_layer	HP:0001166	4.792655955395589e-09
Orpha_layer	HP:0001274	4.78756497410904e-09
Orpha_layer	HP:0000341	4.747019455986571e-09
Orpha_layer	ORPHA:71518	4.642586951955167e-09
Orpha_layer	ORPHA:97	4.641332019036685e-09
Orpha_layer	ORPHA:98758	4.6256478118092496e-09
Orpha_layer	HP:0000668	4.61939327877908e-09
Orpha_layer	HP:0001680	4.535443143790946e-09
Orpha_layer	HP:0000389	4.5238841740207484e-09
Orpha_layer	ORPHA:71517	4.49936380884558e-09
Orpha_layer	HP:0000742	4.495587211766573e-09
Orpha_layer	HP:0000391	4.4628623942876205e-09
Orpha_layer	ORPHA:1171	4.425138043435421e-09
Orpha_layer	HP:0008070	4.420126067099335e-09
Orpha_layer	HP:0002705	4.360170902055498e-09
Orpha_layer	HP:0001315	4.35108309810169e-09
Orpha_layer	HP:0004326	4.321309400681397e-09
Orpha_layer	HP:0000966	4.302104102026082e-09
Orpha_layer	HP:0001276	4.290565103535261e-09
Orpha_layer	HP:0000107	4.254603302692528e-09
Orpha_layer	HP:0000535	4.24759830567953e-09
Orpha_layer	HP:0000215	4.214998400050215e-09
Orpha_layer	ORPHA:209967	4.193110136835517e-09
Orpha_layer	HP:0000076	4.19001455030512e-09
Orpha_layer	HP:0000717	4.1840650856329825e-09
Orpha_layer	HP:0002353	4.1509170303796955e-09
Orpha_layer	HP:0000505	4.142682910611455e-09
Orpha_layer	HP:0001636	4.094999913534735e-09
Orpha_layer	HP:0002092	4.081326691946023e-09
Orpha_layer	HP:0001518	3.917267624347679e-09
Orpha_layer	HP:0000077	3.808548272332866e-09
Orpha_layer	HP:0002373	3.80701150660446e-09
Orpha_layer	HP:0000430	3.802926691738774e-09
Orpha_layer	HP:0000819	3.794112774621525e-09
Orpha_layer	HP:0011451	3.767276515258993e-09
Orpha_layer	HP:0000044	3.762353482436078e-09
Orpha_layer	HP:0012393	3.755304788737143e-09
Orpha_layer	HP:0001581	3.718710201882855e-09
Orpha_layer	HP:0001212	3.7113810546067123e-09
Orpha_layer	HP:0025502	3.699224941422893e-09
Orpha_layer	HP:0000598	3.697428915416552e-09
Orpha_layer	HP:0008589	3.6859195080259865e-09
Orpha_layer	HP:0006808	3.6766657797932964e-09
Orpha_layer	HP:0040303	3.6757619516270104e-09
Orpha_layer	HP:0000646	3.514282794647236e-09
Orpha_layer	HP:0100790	3.5047840192821306e-09
Orpha_layer	HP:0002205	3.3897398967721927e-09
Orpha_layer	HP:0002579	3.3656624381292767e-09
Orpha_layer	HP:0011024	3.353679181302889e-09
Orpha_layer	HP:0001290	3.327788978030133e-09
Orpha_layer	HP:0100710	3.3104565302087293e-09
Orpha_layer	HP:0012194	3.291854528317866e-09
Orpha_layer	HP:0100716	3.2325050735480326e-09
Orpha_layer	HP:0002779	3.2322018813713316e-09
Orpha_layer	HP:0008736	3.2081498232575137e-09
Orpha_layer	HP:0001376	3.1477054120490642e-09
Orpha_layer	HP:0002808	3.124764581891215e-09
Orpha_layer	HP:0000083	3.110857164359526e-09
Orpha_layer	HP:0002059	3.109300219075933e-09
Orpha_layer	HP:0000473	3.1053741777974993e-09
Orpha_layer	HP:0002094	3.103967274389661e-09
Orpha_layer	HP:0002558	3.0363191442254375e-09
Orpha_layer	HP:0002607	3.0171564120084465e-09
Orpha_layer	HP:0006288	3.007850276886944e-09
Orpha_layer	HP:0002039	3.0055868493340476e-09
Orpha_layer	HP:0002213	2.9964226390052653e-09
Orpha_layer	HP:0000518	2.98483918595181e-09
Orpha_layer	HP:0000496	2.9698444451557503e-09
Orpha_layer	HP:0100840	2.959325999711308e-09
Orpha_layer	HP:0000823	2.9444548084166405e-09
Orpha_layer	HP:0002307	2.9294082577229933e-09
Orpha_layer	HP:0010055	2.918885121847952e-09
Orpha_layer	HP:0000270	2.9139126060288566e-09
Orpha_layer	HP:0001262	2.8975109500809745e-09
Orpha_layer	HP:0002071	2.833294199799941e-09
Orpha_layer	HP:0030890	2.8135024947362505e-09
Orpha_layer	HP:0100490	2.8053445417377155e-09
Orpha_layer	HP:0007240	2.8034553593381684e-09
Orpha_layer	HP:0002493	2.7889615665986565e-09
Orpha_layer	HP:0012758	2.7266438744352036e-09
Orpha_layer	HP:0000540	2.7259289562078784e-09
Orpha_layer	HP:0000286	2.7239307340746275e-09
Orpha_layer	HP:0000347	2.699304776725265e-09
Orpha_layer	HP:0001770	2.668162057157106e-09
Orpha_layer	HP:0002719	2.667966723719011e-09
Orpha_layer	HP:0002014	2.6646036989859924e-09
Orpha_layer	HP:0012547	2.6621969736991303e-09
Orpha_layer	HP:0000565	2.6544194222815543e-09
Orpha_layer	HP:0000483	2.6499798733475024e-09
Orpha_layer	HP:0007957	2.647283985936474e-09
Orpha_layer	HP:0000980	2.612303747611414e-09
Orpha_layer	HP:0008734	2.601245552011568e-09
Orpha_layer	HP:0000520	2.6010844253476024e-09
Orpha_layer	HP:0004279	2.585381019766759e-09
Orpha_layer	HP:0012332	2.5679793949195835e-09
Orpha_layer	HP:0003270	2.5555176174384413e-09
Orpha_layer	HP:0010442	2.5511242750267885e-09
Orpha_layer	HP:0200136	2.52459874822675e-09
Orpha_layer	HP:0002273	2.5143346406864875e-09
Orpha_layer	HP:0002828	2.512369836608347e-09
Orpha_layer	HP:0011499	2.511254555451018e-09
Orpha_layer	HP:0001659	2.5008968442934734e-09
Orpha_layer	HP:0031284	2.4931274611309064e-09
Orpha_layer	HP:0008947	2.4846456353294456e-09
Orpha_layer	HP:0010627	2.481475962418313e-09
Orpha_layer	HP:0007565	2.460189958603456e-09
Orpha_layer	HP:0011832	2.4465872860886137e-09
Orpha_layer	HP:0002827	2.4232335174322817e-09
Orpha_layer	HP:0011344	2.4000595658208784e-09
Orpha_layer	ORPHA:363705	2.362152664630692e-09
Orpha_layer	HP:0000023	2.2791336126399406e-09
Orpha_layer	HP:0002023	2.2420197227388708e-09
Orpha_layer	HP:0001272	2.226167515892365e-09
Orpha_layer	HP:0001268	2.1598714505603842e-09
Orpha_layer	HP:0100736	2.1099797118071807e-09
Orpha_layer	HP:0002916	2.1018349922979277e-09
Orpha_layer	HP:0002510	2.0684174899785987e-09
Orpha_layer	HP:0002292	2.0544902538474007e-09
Orpha_layer	HP:0000648	2.0484808380177133e-09
Orpha_layer	HP:0001254	2.0370344490251756e-09
Orpha_layer	HP:0000308	2.0253729815553932e-09
Orpha_layer	HP:0002457	1.989142925267994e-09
Orpha_layer	HP:0000290	1.9818931400683123e-09
Orpha_layer	HP:0002069	1.9752076053876853e-09
Orpha_layer	HP:0001643	1.9684252330085304e-09
Orpha_layer	HP:0000973	1.9641084964075353e-09
Orpha_layer	HP:0001310	1.9600739982276914e-09
Orpha_layer	HP:0002315	1.948892141416981e-09
Orpha_layer	HP:0002000	1.9453368282647136e-09
Orpha_layer	HP:0000975	1.943271810190138e-09
Orpha_layer	HP:0000414	1.936124073059892e-09
Orpha_layer	HP:0002362	1.930685959188381e-09
Orpha_layer	HP:0025104	1.9254170273040103e-09
Orpha_layer	HP:0007256	1.92107540944361e-09
Orpha_layer	HP:0010803	1.9181092033486817e-09
Orpha_layer	HP:0000640	1.9162753333327694e-09
Orpha_layer	HP:0001284	1.908413960679122e-09
Orpha_layer	HP:0009931	1.9022536915676196e-09
Orpha_layer	HP:0030149	1.89784796225501e-09
Orpha_layer	HP:0002075	1.879708535959605e-09
Orpha_layer	HP:0002098	1.8740149073581075e-09
Orpha_layer	HP:0000570	1.8619594352167074e-09
Orpha_layer	HP:0002926	1.8456314913813581e-09
Orpha_layer	HP:0002063	1.8207810955670422e-09
Orpha_layer	HP:0002133	1.8014707296517331e-09
Orpha_layer	HP:0002072	1.795011459873192e-09
Orpha_layer	HP:0000712	1.7751449702659242e-09
Orpha_layer	ORPHA:508488	1.7682193848012307e-09
Orpha_layer	ORPHA:500150	1.7636355278415717e-09
Orpha_layer	HP:0001266	1.761028513849878e-09
Orpha_layer	HP:0000657	1.7401539492988716e-09
Orpha_layer	HP:0002104	1.7390060064721206e-09
Orpha_layer	HP:0011153	1.7260310846664302e-09
Orpha_layer	HP:0001944	1.722661525890327e-09
Orpha_layer	HP:0009928	1.7178041747174844e-09
Orpha_layer	HP:0000297	1.70986069387669e-09
Orpha_layer	HP:0002344	1.6968160089380928e-09
Orpha_layer	HP:0000396	1.6904299399293578e-09
Orpha_layer	HP:0100807	1.6888827660226453e-09
Orpha_layer	HP:0007166	1.6823192068659802e-09
Orpha_layer	HP:0045074	1.6806489833821939e-09
Orpha_layer	HP:0031931	1.6741035212021275e-09
Orpha_layer	HP:0005135	1.6717657429020463e-09
Orpha_layer	HP:0002483	1.6705057700475065e-09
Orpha_layer	HP:0002835	1.6703635527041203e-09
Orpha_layer	ORPHA:363958	1.6693700695575288e-09
Orpha_layer	ORPHA:363965	1.6693700695575288e-09
Orpha_layer	HP:0031546	1.6681638292829753e-09
Orpha_layer	ORPHA:459070	1.6599067717354551e-09
Orpha_layer	HP:0032649	1.6486630920132905e-09
Orpha_layer	HP:0100025	1.6423418779672566e-09
Orpha_layer	ORPHA:3455	1.6374517412134908e-09
Orpha_layer	HP:0000079	1.6042579991526928e-09
Orpha_layer	HP:0000175	1.5959361427954301e-09
Orpha_layer	ORPHA:904	1.5905697040823435e-09
Orpha_layer	HP:0007020	1.5677380297367975e-09
Orpha_layer	ORPHA:261552	1.5497829557466618e-09
Orpha_layer	ORPHA:99861	1.533207947695563e-09
Orpha_layer	HP:0005656	1.5224482509764721e-09
Orpha_layer	ORPHA:96334	1.5076958276649604e-09
Orpha_layer	ORPHA:261537	1.4483126507438758e-09
Orpha_layer	ORPHA:2152	1.4460111121948667e-09
Orpha_layer	ORPHA:466950	1.4191816533459927e-09
Orpha_layer	HP:0007370	1.4068072176008735e-09
Orpha_layer	ORPHA:357074	1.4009780074582209e-09
Orpha_layer	ORPHA:72	1.4006962984057593e-09
Orpha_layer	ORPHA:199	1.386432397958807e-09
Orpha_layer	ORPHA:98834	1.3855935830814738e-09
Orpha_layer	ORPHA:102724	1.3815723737483622e-09
Orpha_layer	ORPHA:585909	1.3794129535175564e-09
Orpha_layer	ORPHA:98829	1.3786215753276152e-09
Orpha_layer	HP:0000691	1.3704630505079751e-09
Orpha_layer	ORPHA:353277	1.3692915839298093e-09
Orpha_layer	HP:0001321	1.3604369729075043e-09
Orpha_layer	HP:0001671	1.3522755411224103e-09
Orpha_layer	ORPHA:353284	1.3513992186622628e-09
Orpha_layer	HP:0001562	1.350648474447542e-09
Orpha_layer	ORPHA:98833	1.3482341885899737e-09
Orpha_layer	HP:0000964	1.335683365259887e-09
Orpha_layer	HP:0001611	1.3212546461361318e-09
Orpha_layer	HP:0005599	1.3205270910908168e-09
Orpha_layer	ORPHA:98832	1.3198709100740755e-09
Orpha_layer	ORPHA:457279	1.3193473108124715e-09
Orpha_layer	ORPHA:466943	1.3101272599002915e-09
Orpha_layer	ORPHA:819	1.3051202154319206e-09
