multiplex	node	score	empty	multiplex	node	score	description
Rare_X_layer	Tetrasomy 12p	0.7352365872004585		Orpha_layer	ORPHA:884	0.1103808802374126	Tetrasomy 12p
Rare_X_layer	Cognitive_Impairment_Symptom_Present	0.0010673439207696		Orpha_layer	HP:0004322	0.0006702806913371	Short stature
Rare_X_layer	Hypotonia_Symptom_Present	0.0010653832616881		Orpha_layer	HP:0001252	0.0006631996725973	Hypotonia
Rare_X_layer	Hypopigmentation_Symptom_Present	0.0007945274740223		Orpha_layer	HP:0000343	0.0006582996756159	Long philtrum
Rare_X_layer	Hyperpigmentation_Symptom_Present	0.0006981633061277		Orpha_layer	HP:0000470	0.0006572310588092	Short neck
Rare_X_layer	Coordination_Issues_Symptom_Present	0.0005953879438403		Orpha_layer	HP:0000508	0.0006566035391932	Ptosis
Rare_X_layer	Constipation_Symptom_Present	0.0005386353411804		Orpha_layer	HP:0008070	0.0006564859164126	Sparse hair
Rare_X_layer	Abnormal_EEG_Symptom_Present	0.0005316794591991		Orpha_layer	HP:0010864	0.0006560069210319	Intellectual disability, severe
Rare_X_layer	Seizures_Symptom_Present	0.0005308073654116		Orpha_layer	HP:0002750	0.0006558022133958	Delayed skeletal maturation
Rare_X_layer	Abnormal_Inside_Mouth_Symptom_Present	0.0005246263337225		Orpha_layer	HP:0005692	0.000654727487546	Joint hyperflexibility
Rare_X_layer	Abnormal_Hair_Symptom_Present	0.000524367661133		Orpha_layer	HP:0000232	0.0006543283040546	Everted lower lip vermilion
Rare_X_layer	Abnormal_Nose_Symptom_Present	0.0005188163133936		Orpha_layer	HP:0002714	0.0006542778802905	Downturned corners of mouth
Rare_X_layer	Conductive_Hearing_Loss_Symptom_Present	0.0004681888596158		Orpha_layer	HP:0000966	0.0006541871063065	Hypohidrosis
Rare_X_layer	Abnormal_Chin_Symptom_Present	0.0004189819205946		Orpha_layer	HP:0000684	0.0006537684472653	Delayed eruption of teeth
Rare_X_layer	Abnormal_Eye_Movement_Symptom_Present	0.000343120056245		Orpha_layer	HP:0000219	0.0006532144076355	Thin upper lip vermilion
Rare_X_layer	Abnormal_Ear_Symptom_Present	0.0003424012766506		Orpha_layer	HP:0004326	0.0006529135887062	Cachexia
Rare_X_layer	Curvature_Spine_Symptom_Present	0.0003422371504359		Orpha_layer	HP:0000535	0.0006528816289801	obsolete Sparse and thin eyebrow
Rare_X_layer	Feeding_Difficulties_Symptom_Present	0.0003025681322884		Orpha_layer	HP:0001315	0.0006528719470763	Reduced tendon reflexes
Rare_X_layer	Esophagus_Issues_Symptom_Present	0.0002798370577149		Orpha_layer	HP:0000215	0.0006510532703107	Thick upper lip vermilion
Rare_X_layer	Flexible_Joints_Symptom_Present	0.0002554935845327		Orpha_layer	HP:0000316	0.0005016118955921	Hypertelorism
Rare_X_layer	Abnormality_Bones_Arms_Legs_Symptom_Present	0.0002275472118357		Orpha_layer	HP:0000463	0.000495730486518	Anteverted nares
