multiplex	node	score
Orpha_layer	ORPHA:319182	3.852487897195688e-06
Orpha_layer	ORPHA:420179	2.278415590387699e-06
Orpha_layer	ORPHA:391372	1.9623983823814023e-06
Orpha_layer	ORPHA:544254	1.821003195134321e-06
Orpha_layer	ORPHA:261494	1.5750139803080257e-06
Orpha_layer	ORPHA:464306	1.1539150682161712e-06
Orpha_layer	ORPHA:2131	1.1165401984023173e-06
Orpha_layer	ORPHA:96092	9.175646553974135e-07
Orpha_layer	ORPHA:85279	9.133109450087522e-07
Orpha_layer	ORPHA:96169	7.717191066499267e-07
Orpha_layer	ORPHA:276432	6.482639171631986e-07
Orpha_layer	ORPHA:394	4.575291981000305e-07
Orpha_layer	ORPHA:884	4.2002103647426097e-07
Orpha_layer	ORPHA:289494	3.9826973613190466e-07
Orpha_layer	ORPHA:444077	1.1540407078110748e-07
Orpha_layer	HP:0000750	5.468966225426911e-08
Orpha_layer	HP:0010864	4.123880070592062e-08
Orpha_layer	HP:0001250	4.0459146586273304e-08
Orpha_layer	HP:0000708	3.5849378364294524e-08
Orpha_layer	HP:0001249	3.454537129927844e-08
Orpha_layer	HP:0001252	3.37513075222921e-08
Orpha_layer	HP:0001263	3.095729709953054e-08
Orpha_layer	HP:0000252	2.747504852738626e-08
Orpha_layer	HP:0000486	2.6184822471735934e-08
Orpha_layer	HP:0000316	2.5584922215111586e-08
Orpha_layer	HP:0000739	2.5461312700924336e-08
Orpha_layer	HP:0004322	2.5144940771529223e-08
Orpha_layer	HP:0000729	2.456410257576404e-08
Orpha_layer	HP:0000767	2.4548083881383656e-08
Orpha_layer	HP:0000218	2.4156519300175607e-08
Orpha_layer	HP:0005616	2.343327889328697e-08
Orpha_layer	HP:0011220	2.252317293400776e-08
Orpha_layer	HP:0002342	2.2437998812372367e-08
Orpha_layer	HP:0000718	2.2316565235391056e-08
Orpha_layer	HP:0000348	2.1252441506829852e-08
Orpha_layer	ORPHA:589534	2.1237514194044768e-08
Orpha_layer	ORPHA:589595	2.1237514194044768e-08
Orpha_layer	HP:0002119	2.064742520674732e-08
Orpha_layer	ORPHA:98835	2.057748206104186e-08
Orpha_layer	ORPHA:98831	2.057748206104186e-08
Orpha_layer	ORPHA:402017	2.057748206104186e-08
Orpha_layer	ORPHA:585918	2.057748206104186e-08
Orpha_layer	HP:0011968	2.0382035838435323e-08
Orpha_layer	HP:0000028	2.0112022688879715e-08
Orpha_layer	HP:0003196	1.983064180322554e-08
Orpha_layer	HP:0002650	1.9583023344068047e-08
Orpha_layer	HP:0000324	1.944304573953081e-08
Orpha_layer	HP:0001508	1.879915453473736e-08
Orpha_layer	HP:0000256	1.822488532550225e-08
Orpha_layer	HP:0000494	1.8172815754289808e-08
Orpha_layer	HP:0000490	1.8092645883910344e-08
Orpha_layer	HP:0000508	1.773000544024935e-08
Orpha_layer	ORPHA:447980	1.7420044986340122e-08
Orpha_layer	ORPHA:561	1.7364182065882078e-08
Orpha_layer	ORPHA:442835	1.696655854787883e-08
Orpha_layer	HP:0008872	1.6782621814337572e-08
Orpha_layer	HP:0000733	1.630576582897455e-08
Orpha_layer	HP:0001999	1.6161520482041827e-08
Orpha_layer	HP:0000431	1.5902920504500097e-08
Orpha_layer	HP:0000343	1.5867612942032406e-08
Orpha_layer	HP:0000736	1.5168312664768478e-08
Orpha_layer	HP:0002015	1.5106715979562934e-08
Orpha_layer	HP:0030084	1.4468986717210433e-08
Orpha_layer	HP:0001182	1.4422418900107407e-08
Orpha_layer	HP:0002079	1.404899557777323e-08
Orpha_layer	HP:0001256	1.4048771799262113e-08
Orpha_layer	HP:0000232	1.4024512752828345e-08
Orpha_layer	HP:0000639	1.3567009949674252e-08
Orpha_layer	HP:0001251	1.3407849320198376e-08
Orpha_layer	HP:0008897	1.3237727738555365e-08
Orpha_layer	HP:0000219	1.299863680801978e-08
Orpha_layer	HP:0000664	1.2961408460475857e-08
Orpha_layer	HP:0000311	1.2931292977408588e-08
Orpha_layer	HP:0002750	1.2921830512766886e-08
Orpha_layer	HP:0000752	1.2683016126093027e-08
Orpha_layer	HP:0000400	1.2641834129653336e-08
Orpha_layer	HP:0002714	1.245260257728831e-08
Orpha_layer	HP:0002019	1.2450227943801289e-08
Orpha_layer	HP:0002465	1.2446539444038844e-08
Orpha_layer	HP:0002020	1.2391448476648526e-08
Orpha_layer	HP:0004209	1.2154983923396417e-08
Orpha_layer	HP:0001257	1.2145446679332205e-08
Orpha_layer	HP:0000280	1.2134015282369728e-08
Orpha_layer	HP:0002194	1.2113579049587759e-08
Orpha_layer	ORPHA:1942	1.2063731535109599e-08
Orpha_layer	HP:0001288	1.1854012765276662e-08
Orpha_layer	HP:0000463	1.1832232421664892e-08
Orpha_layer	ORPHA:178469	1.1733433712701367e-08
Orpha_layer	HP:0000160	1.1660662882083243e-08
Orpha_layer	HP:0000824	1.1609872026639226e-08
Orpha_layer	HP:0002360	1.1212376609759251e-08
Orpha_layer	HP:0002007	1.114434429177148e-08
Orpha_layer	HP:0001511	1.1058133502443406e-08
Orpha_layer	HP:0000047	1.0875221858859467e-08
Orpha_layer	HP:0000527	1.0443867711655954e-08
Orpha_layer	HP:0000574	1.0411550090740199e-08
Orpha_layer	HP:0003100	1.0168009270189609e-08
Orpha_layer	HP:0001319	1.0147784818609307e-08
Orpha_layer	HP:0002162	1.0091627217317961e-08
Orpha_layer	HP:0012745	1.0085466928503387e-08
Orpha_layer	HP:0009811	1.0048815832778175e-08
Orpha_layer	HP:0000098	1.004430310605555e-08
Orpha_layer	HP:0000275	1.0035829647096896e-08
Orpha_layer	HP:0000744	9.964251536498616e-09
Orpha_layer	HP:0004540	9.92300248718625e-09
Orpha_layer	HP:0000300	9.891663066597823e-09
Orpha_layer	HP:0002376	9.818607678911805e-09
Orpha_layer	HP:0000369	9.598688718166711e-09
Orpha_layer	HP:0000303	9.484543806816708e-09
Orpha_layer	HP:0000426	9.463645243169903e-09
Orpha_layer	HP:0000411	9.44669997547375e-09
Orpha_layer	HP:0002197	9.166590620363392e-09
Orpha_layer	HP:0010832	9.067460292573833e-09
Orpha_layer	ORPHA:52417	9.011238329740914e-09
Orpha_layer	HP:0000506	8.96954042200751e-09
Orpha_layer	HP:0000582	8.93308283776871e-09
Orpha_layer	HP:0000543	8.916432640128529e-09
Orpha_layer	HP:0002365	8.903552280288395e-09
Orpha_layer	ORPHA:585877	8.735568698381687e-09
Orpha_layer	HP:0001337	8.652074773917059e-09
Orpha_layer	HP:0000327	8.63191220154804e-09
Orpha_layer	HP:0001347	8.592991998369576e-09
Orpha_layer	HP:0002232	8.495505812909063e-09
Orpha_layer	HP:0000154	8.30902389325749e-09
Orpha_layer	HP:0001627	8.262160295815758e-09
Orpha_layer	HP:0001629	7.907221950039398e-09
Orpha_layer	HP:0000478	7.876487476725004e-09
Orpha_layer	HP:0000545	7.622807237985756e-09
Orpha_layer	HP:0000276	7.562441840306416e-09
Orpha_layer	HP:0005280	7.382076725335728e-09
Orpha_layer	HP:0001762	7.129092477299845e-09
Orpha_layer	HP:0000126	7.1191325856337935e-09
Orpha_layer	HP:0000268	7.039694915868421e-09
Orpha_layer	HP:0000717	7.037029056290759e-09
Orpha_layer	HP:0002263	7.012335679759156e-09
