multiplex	node	score
2	ORPHA:319182	1.74124045138749e-06
2	ORPHA:420179	1.4311768723296664e-06
2	ORPHA:544254	1.2518690160130874e-06
2	ORPHA:391372	1.1331490628880824e-06
2	ORPHA:261494	6.522303628573618e-07
2	ORPHA:2131	5.710842569289559e-07
2	ORPHA:96169	4.636490942905381e-07
2	ORPHA:464306	4.0496138515051054e-07
2	ORPHA:85279	3.054877117017679e-07
2	ORPHA:276432	2.508298595847514e-07
2	ORPHA:289494	1.9207513026523894e-07
2	ORPHA:884	1.4739225834292675e-07
2	ORPHA:96092	1.4166916111217683e-07
2	ORPHA:394	8.986221135232207e-08
2	HP:0000750	3.726561670305269e-08
2	ORPHA:444077	3.432341016154638e-08
2	HP:0010864	2.7597860508918794e-08
2	HP:0001250	2.6773973062440063e-08
2	HP:0000708	2.651035769131884e-08
2	HP:0001252	2.5896040541915002e-08
2	HP:0001249	2.4117776719309997e-08
2	HP:0001263	2.0945600145582407e-08
2	HP:0002342	2.084502702737355e-08
2	HP:0005616	1.9532043727082212e-08
2	HP:0000486	1.947818745941458e-08
2	HP:0000739	1.9411482857918597e-08
2	HP:0000218	1.8523952303616874e-08
2	HP:0000252	1.818649018902892e-08
2	HP:0000348	1.7854450540770404e-08
2	HP:0000729	1.713577028180529e-08
2	HP:0000767	1.7022968057516514e-08
2	HP:0000316	1.6683225909487158e-08
2	HP:0011220	1.6552652380487363e-08
2	HP:0008872	1.5770179598264657e-08
2	HP:0002119	1.534217887649414e-08
2	HP:0000494	1.5138758995291523e-08
2	HP:0000324	1.4988898176243588e-08
2	HP:0004322	1.4869375328552216e-08
2	HP:0000256	1.4373704638375147e-08
2	HP:0000490	1.4142603183508223e-08
2	HP:0011968	1.409315682358852e-08
2	HP:0000718	1.4011469591922301e-08
2	HP:0001508	1.3474949593401695e-08
2	HP:0003196	1.3306375639817901e-08
2	HP:0000508	1.2829978793623218e-08
2	HP:0002650	1.2530428599153003e-08
2	HP:0000639	1.1753002412616296e-08
2	HP:0001251	1.1735961931630658e-08
2	HP:0000736	1.1497694962316613e-08
2	HP:0002079	1.1490465308140055e-08
2	HP:0000160	1.1163327273985921e-08
2	HP:0002015	1.1104560851890024e-08
2	HP:0001999	1.063319405112008e-08
2	HP:0002465	1.0490735639159046e-08
2	HP:0000733	1.045375563676477e-08
2	HP:0000431	1.041752886132299e-08
2	HP:0001256	1.0089992144251314e-08
2	HP:0000028	1.0065952413123163e-08
2	HP:0002360	9.635345019839319e-09
2	HP:0001288	9.625608839300936e-09
2	HP:0030084	9.590855238168456e-09
2	HP:0002197	9.569573580468688e-09
2	HP:0000343	9.497052636153227e-09
2	HP:0010832	9.471845817066826e-09
2	HP:0001319	9.355780044224067e-09
2	HP:0002162	9.306726699625261e-09
2	HP:0001182	9.288437904997843e-09
2	HP:0000098	9.275792970255498e-09
2	HP:0000275	9.271774886931421e-09
2	HP:0003100	9.213330968178679e-09
2	HP:0000300	9.161991993001708e-09
2	HP:0008897	9.08806484325639e-09
2	HP:0002019	9.016263033978444e-09
2	HP:0002376	8.828085621841658e-09
2	HP:0002750	8.753850195692403e-09
2	HP:0000219	8.730760630008785e-09
2	HP:0000047	8.648130615670824e-09
2	HP:0002714	8.608726691215241e-09
2	HP:0002007	8.568832838874973e-09
2	HP:0000752	8.51986562715345e-09
2	HP:0002194	8.436134603355432e-09
2	HP:0000824	8.268848626078282e-09
2	HP:0000311	7.987868053088453e-09
2	HP:0000400	7.913250536630901e-09
2	HP:0002020	7.811210421523179e-09
2	HP:0001337	7.785680134971383e-09
2	HP:0000664	7.72827053778448e-09
2	HP:0000574	7.508023682782213e-09
2	HP:0001257	7.488310883311127e-09
2	HP:0000527	7.470691772179514e-09
2	HP:0012745	7.3390277987839545e-09
2	HP:0009811	7.273308544782109e-09
2	HP:0000744	7.247074357576734e-09
2	HP:0000280	7.245799177923264e-09
2	HP:0004540	7.2170795540287426e-09
2	HP:0000543	7.2080743920545874e-09
2	HP:0002365	7.2004090047421955e-09
2	HP:0100738	7.133892369113312e-09
2	HP:0002370	7.127979367813969e-09
2	HP:0020208	7.086054649061611e-09
2	HP:0000276	7.0657526586220285e-09
2	HP:0001511	7.058288713291965e-09
2	HP:0000232	7.054133929027436e-09
2	HP:0004209	6.89663499149741e-09
2	HP:0005280	6.68600703270775e-09
2	HP:0000303	6.6748296366150874e-09
2	HP:0000369	6.526099072759605e-09
2	HP:0001357	6.316952281602916e-09
2	HP:0000307	6.2122522163848935e-09
2	HP:0002076	6.202235234595787e-09
2	HP:0002131	6.175977933612922e-09
2	HP:0006956	6.161944572078577e-09
2	HP:0007766	6.121711872782319e-09
2	HP:0030799	6.1089998391104115e-09
2	HP:0000506	5.962387759705947e-09
2	HP:0000154	5.7070879489423315e-09
2	HP:0009088	5.6292596793816766e-09
2	HP:0002474	5.621432362427024e-09
2	HP:0000582	5.454744892860737e-09
2	HP:0000426	5.298537185289852e-09
2	HP:0000411	5.284363809619516e-09
2	HP:0000463	5.1568025111692546e-09
2	HP:0000581	5.068301403425351e-09
2	HP:0001344	5.068097279208354e-09
2	HP:0001627	5.053387077506142e-09
2	HP:0000268	5.025155267629456e-09
2	HP:0012368	4.967389528309588e-09
2	HP:0000233	4.9578735369905085e-09
2	HP:0002230	4.94786564879755e-09
2	HP:0000465	4.930105739664357e-09
2	HP:0000325	4.922217371895606e-09
2	HP:0000960	4.902674053739557e-09
2	HP:0001273	4.884532286762838e-09
2	HP:0001155	4.877310847540063e-09
2	HP:0008905	4.876496233910308e-09
2	HP:0000478	4.875666655824089e-09
2	HP:0100581	4.845393679581652e-09
2	HP:0002361	4.83505786557771e-09
2	HP:0007930	4.829549864817046e-09
2	HP:0006712	4.815217132743166e-09
2	HP:0010485	4.8126328037023035e-09
2	HP:0000735	4.806816523675681e-09
2	HP:0000992	4.7935474306210825e-09
2	HP:0008770	4.76017940829357e-09
2	HP:0100023	4.749923540103511e-09
2	HP:0100259	4.747335804126351e-09
2	HP:0012703	4.7391484441483734e-09
2	HP:0011150	4.736586397327144e-09
2	HP:0040080	4.732588349362923e-09
2	HP:0030810	4.724036432707727e-09
2	HP:0001347	4.702313102499436e-09
2	HP:0001270	4.61488751212236e-09
2	HP:0000337	4.514501073903555e-09
2	HP:0002263	4.436107367311876e-09
2	HP:0000455	4.376998732459781e-09
2	HP:0001371	4.351752160927324e-09
2	HP:0012471	4.351649215596643e-09
2	HP:0000194	4.3277598667377204e-09
2	HP:0410263	4.313118538799831e-09
2	HP:0001332	4.281911526719281e-09
2	HP:0000954	4.2814151702567875e-09
2	HP:0000119	4.2722611695096e-09
2	HP:0000403	4.255964916208409e-09
2	HP:0002788	4.254552016616196e-09
2	HP:0001629	4.245186278877847e-09
2	HP:0000539	4.207238340795914e-09
2	HP:0007301	4.198310644151149e-09
2	HP:0005272	4.195051623943852e-09
2	HP:0008762	4.194689306176885e-09
2	HP:0002236	4.186414459254567e-09
2	HP:0011823	4.174873859091877e-09
2	HP:0011675	4.121371244984491e-09
2	HP:0000821	4.04583709930029e-09
2	HP:0000327	3.903052583018877e-09
2	HP:0002232	3.7925725832457634e-09
2	HP:0000545	3.7276357600794514e-09
2	HP:0007018	3.6932158949321706e-09
2	HP:0001260	3.685953735563637e-09
2	HP:0000164	3.6613555164913684e-09
2	HP:0000684	3.658254870084038e-09
2	HP:0000126	3.607071189754275e-09
2	HP:0001762	3.535719359632559e-09
2	HP:0002013	3.4787981591873328e-09
2	HP:0001166	3.427253671558201e-09
2	HP:0000577	3.3651555307543227e-09
2	HP:0000278	3.3416134916406164e-09
2	HP:0000430	3.3115527291598022e-09
2	HP:0001647	3.2793615860615077e-09
2	HP:0000272	3.181863935817629e-09
2	HP:0002705	3.1461360268952875e-09
2	HP:0002353	3.102551416889345e-09
2	HP:0002021	3.0755911171347268e-09
2	HP:0002579	3.0246339086559473e-09
2	HP:0011024	3.0125237915934278e-09
2	HP:0010804	3.011031656267821e-09
2	HP:0005692	2.980137142623748e-09
2	HP:0012194	2.966673536695925e-09
2	HP:0002092	2.9372087935121694e-09
2	HP:0000668	2.9061006969243584e-09
2	HP:0000077	2.9000852760652244e-09
2	HP:0000819	2.8881134431983297e-09
2	HP:0000365	2.8317728516796193e-09
2	HP:0001581	2.8282602406225516e-09
2	HP:0001212	2.814192907916239e-09
2	HP:0025502	2.811224552811884e-09
2	HP:0000598	2.8081336641063256e-09
2	HP:0000286	2.807422067714682e-09
2	HP:0012393	2.805759432886434e-09
2	HP:0008589	2.7988978791776464e-09
2	HP:0040303	2.7886160843912965e-09
2	HP:0002120	2.7767244897922398e-09
2	HP:0000076	2.696444710012879e-09
2	HP:0001513	2.6956559936686084e-09
2	HP:0002039	2.609659074815088e-09
2	HP:0000717	2.5794445226230086e-09
2	HP:0004415	2.5634987977566627e-09
2	HP:0002553	2.5395598571369183e-09
2	HP:0000248	2.51132310232196e-09
2	HP:0000054	2.4868545409632182e-09
2	HP:0012758	2.402572457937316e-09
2	HP:0000158	2.4021255078530183e-09
2	HP:0002014	2.372830317892015e-09
2	HP:0000565	2.3608590650297482e-09
2	HP:0002808	2.335835495880346e-09
2	HP:0000341	2.3211291044304728e-09
2	HP:0012332	2.3001482414549898e-09
2	HP:0003270	2.297194284120068e-09
2	HP:0000980	2.294689463930708e-09
2	HP:0000414	2.2925453417979348e-09
2	HP:0000518	2.2782781100904917e-09
2	HP:0200136	2.265769058956595e-09
2	HP:0001680	2.259547823448216e-09
2	HP:0002273	2.2588939269553626e-09
2	HP:0000389	2.2572127898629545e-09
2	HP:0011499	2.254746919546555e-09
2	HP:0012547	2.2539647577832127e-09
