results_disease_1.tsv
multiplex	node	score	empty	multiplex	node	score	description
Rare_X_layer	4H leukodystrophy	0.7375010939170646		Orpha_layer	ORPHA:289494	0.1108220510918516	4H leukodystrophy
Rare_X_layer	Cognitive_Impairment_Symptom_Present	0.0006813375778223946		Orpha_layer	HP:0000648	0.0007999555760168249	Optic atrophy
Rare_X_layer	Coordination_Issues_Symptom_Present	0.0006773926695167146		Orpha_layer	HP:0000518	0.0007980967045184247	Cataract
Rare_X_layer	Osteoporosis_Symptom_Present	0.0006679792356451313		Orpha_layer	HP:0031206	0.0007948983286766423	Striatal T2 hyperintensity
Rare_X_layer	PELHS Intellectual disability	0.0006392926279632923		Orpha_layer	HP:0001250	0.0006509383167910028	Seizure
Rare_X_layer	Abnormal_Bladder_Symptom_Present	0.0005937149691517434		Orpha_layer	HP:0001272	0.0006423870767923374	Cerebellar atrophy
Rare_X_layer	Nearsightedness_Symptom_Present	0.0005356768880591434		Orpha_layer	HP:0001310	0.0006389588919984795	Dysmetria
Rare_X_layer	PELHS Visual impairment (other than refractive errors)	0.00044634742887709355		Orpha_layer	HP:0002079	0.0006389331612968929	Hypoplasia of the corpus callosum
Rare_X_layer	PELHS Wheelchair	0.00044570398479374334		Orpha_layer	HP:0002926	0.0006380363120652764	Abnormality of thyroid physiology
Rare_X_layer	Hypotonia_Symptom_Present	0.000359662777453242		Orpha_layer	HP:0002075	0.0006378053250883501	Dysdiadochokinesis
Rare_X_layer	Difficulty_Nonverbal_Behaviors_Symptom_Present	0.0003364830352737366		Orpha_layer	HP:0000640	0.0006374039346089893	Gaze-evoked nystagmus
Rare_X_layer	ASD_Symptom_Present	0.000318668571007902		Orpha_layer	HP:0001268	0.0006373093902579249	Mental deterioration
Rare_X_layer	Short_Attention_Span_Symptom_Present	0.0003020576919853667		Orpha_layer	HP:0000570	0.0006369732552474103	Abnormal saccadic eye movements
Rare_X_layer	Delayed_Puberty_Symptom_Present	0.00030202226336195983		Orpha_layer	HP:0000824	0.0006360356857686673	Decreased response to growth hormone stimulation test
Rare_X_layer	PELHS ADD/ADHD	0.00028954658823074293		Orpha_layer	HP:0000684	0.0006357672574049557	Delayed eruption of teeth
Rare_X_layer	Short_Stature_Symptom_Present	0.0002575074975635413		Orpha_layer	HP:0004322	0.00048406085137846786	Short stature
Rare_X_layer	Hypertonia_Symptom_Present	0.0002542907127055093		Orpha_layer	HP:0002015	0.00048353201057887356	Dysphagia
Rare_X_layer	Unusual_Number_Teeth_Symptom_Present	0.00025374218090685373		Orpha_layer	HP:0000496	0.0004819479922065062	Abnormality of eye movement
