multiplex	node	score	empty	multiplex	node	score	description
Rare_X_layer	Classic homocystinuria	0.7454383527543821		Orpha_layer	ORPHA:394	0.111912570477299	Classic homocystinuria
Rare_X_layer	Abnormal_Muscle_Function_Symptom_Present	0.0011336119493175912		Orpha_layer	HP:0001250	0.0005063885968567709	Seizure
Rare_X_layer	Feeding_Difficulties_Symptom_Present	0.0004587431097873337		Orpha_layer	HP:0000518	0.0004975930315227979	Cataract
Rare_X_layer	Heart_Defect_Symptom_Present	0.0004533425027748122		Orpha_layer	HP:0002240	0.0004965180909187007	Hepatomegaly
Rare_X_layer	Abnormal_EKG_Symptom_Present	0.0004511766590058587		Orpha_layer	HP:0000708	0.0004960929873626364	Behavioral abnormality
Rare_X_layer	Cafe_Au_Lait_Spots_Symptom_Present	0.0004501617346995952		Orpha_layer	HP:0000648	0.0004956917862972861	Optic atrophy
Rare_X_layer	Coordination_Issues_Symptom_Present	0.00026373407067939154		Orpha_layer	HP:0002239	0.0004952154404099114	Gastrointestinal hemorrhage
Rare_X_layer	Abnormal_EEG_Symptom_Present	0.00025826305359822		Orpha_layer	HP:0000501	0.0004949180588704474	Glaucoma
Rare_X_layer	Seizures_Symptom_Present	0.00025775119435376644		Orpha_layer	HP:0000218	0.0004943897857122262	High palate
Rare_X_layer	Hyperactivity_Symptom_Present	0.0002558098358532521		Orpha_layer	HP:0007703	0.0004939338625784917	Abnormality of retinal pigmentation
Rare_X_layer	OCD_Symptom_Present	0.00025216693587415395		Orpha_layer	HP:0000541	0.0004937365362612144	Retinal detachment
Rare_X_layer	Bruxism_Symptom_Present	0.00025191964756613583		Orpha_layer	HP:0002910	0.0004937116224210107	Elevated hepatic transaminase
Rare_X_layer	Abnormal_Optic_Nerve_Symptom_Present	0.0002518083587682658		Orpha_layer	HP:0002170	0.0004935522291054166	Intracranial hemorrhage
Rare_X_layer	Asthma_Symptom_Present	0.00025081396459203213		Orpha_layer	HP:0001025	0.0004929710127492954	Urticaria
Rare_X_layer	Hypotonia_Symptom_Present	1.623747758511537e-05		Orpha_layer	HP:0004374	0.0004929560798711736	Hemiplegia/hemiparesis
Rare_X_layer	Cognitive_Impairment_Symptom_Present	1.548237243672162e-05		Orpha_layer	HP:0002039	0.0004928709658447135	Anorexia
Rare_X_layer	Constipation_Symptom_Present	1.1458183628110275e-05		Orpha_layer	HP:0000709	0.0004923569971864595	Psychosis
Rare_X_layer	Abnormal_Eye_Movement_Symptom_Present	9.068305726281231e-06		Orpha_layer	HP:0100790	0.0004921464872797816	Hernia
Rare_X_layer	ASD_Symptom_Present	8.534583965040954e-06		Orpha_layer	HP:0002040	0.0004919567630596238	Esophageal varix
Rare_X_layer	PELHS Intellectual disability	8.319161288708053e-06		Orpha_layer	HP:0001933	0.0004918448465083695	Subcutaneous hemorrhage
Rare_X_layer	Short_Attention_Span_Symptom_Present	8.16770189829646e-06		Orpha_layer	HP:0002650	0.0003769591968662583	Scoliosis
