multiplex	node	score	empty	multiplex	node	score	description
Rare_X_layer	Cognitive impairment-coarse facies-heart defects-obesity-pulmonary involvement-short stature-skeletal dysplasia syndrome	0.7335845482215838		Orpha_layer	ORPHA:444077	0.11027823032199396	Cognitive impairment-coarse facies-heart defects-obesity-pulmonary involvement-short stature-skeletal dysplasia syndrome
Rare_X_layer	Abnormal_Muscle_Function_Symptom_Present	0.0005745934219420827		Orpha_layer	HP:0000486	0.00024429150240920435	Strabismus
Rare_X_layer	Short_Stature_Symptom_Present	0.0005615993403524012		Orpha_layer	HP:0000347	0.0002437557852534391	Micrognathia
Rare_X_layer	Undergrowth_Symptom_Present	0.0005597285680831593		Orpha_layer	HP:0000407	0.00024069934292788765	Sensorineural hearing impairment
Rare_X_layer	Delivery_Complication_Symptom_Present	0.0005511102112973817		Orpha_layer	HP:0000494	0.00024029489920822202	Downslanted palpebral fissures
Rare_X_layer	Decreased_Fetal_Movement_Symptom_Present	0.0005459397106542653		Orpha_layer	HP:0000218	0.00024024814180121862	High palate
Rare_X_layer	Asthma_Symptom_Present	0.0005443790045520807		Orpha_layer	HP:0000518	0.00023958280743988512	Cataract
Rare_X_layer	Growth_Hormone_Deficiency_Symptom_Present	0.0005439119372744966		Orpha_layer	HP:0000508	0.00023935821994207118	Ptosis
Rare_X_layer	Respitory_Abnormality_Symptom_Present	0.0005428179890905306		Orpha_layer	HP:0000343	0.00023926150204334908	Long philtrum
Rare_X_layer	Obesity_Symptom_Present	0.0005415842251731879		Orpha_layer	HP:0000545	0.0002390844918717192	Myopia
Rare_X_layer	Decreased_Pulmonary_Function_Symptom_Present	0.0005410915326450469		Orpha_layer	HP:0003196	0.00023891755807708287	Short nose
Rare_X_layer	Respitory_Insufficiency_Symptom_Present	0.0005402040752771301		Orpha_layer	HP:0000047	0.00023868210013585863	Hypospadias
Rare_X_layer	COPD_Symptom_Present	0.0005378139272471073		Orpha_layer	HP:0000405	0.00023857602594848056	Conductive hearing impairment
Rare_X_layer	Cognitive_Impairment_Symptom_Present	0.00032525827014268235		Orpha_layer	HP:0000368	0.0002385352859961168	Low-set, posteriorly rotated ears
Rare_X_layer	Hypotonia_Symptom_Present	0.00032253296146862075		Orpha_layer	HP:0002714	0.0002378613458664167	Downturned corners of mouth
Rare_X_layer	Coordination_Issues_Symptom_Present	0.0003204457095020219		Orpha_layer	HP:0000520	0.00023744955982659926	Proptosis
Rare_X_layer	PELHS Intellectual disability	0.00030341098870983606		Orpha_layer	HP:0000574	0.00023741210104470133	Thick eyebrow
Rare_X_layer	Abnormal_Eye_Movement_Symptom_Present	0.00030289635161248065		Orpha_layer	HP:0000821	0.0002374025224222375	Hypothyroidism
Rare_X_layer	PELHS Learning disability	0.0002967950399699012		Orpha_layer	HP:0000219	0.0002372426007237146	Thin upper lip vermilion
Rare_X_layer	Constipation_Symptom_Present	0.00029515345788818243		Orpha_layer	HP:0001635	0.00023720682264569907	Congestive heart failure
Rare_X_layer	Feeding_Difficulties_Symptom_Present	0.00029032658296888284		Orpha_layer	HP:0000076	0.00023698381288277177	Vesicoureteral reflux
