multiplex	node	score	empty	multiplex	node	score	description
Rare_X_layer	HUWE1-related disorders	0.7229591798190519		Orpha_layer	ORPHA:319182	4.791028746614572e-06	Wiedemann-Steiner syndrome
Rare_X_layer	Short_Stature_Symptom_Present	0.0023888573130747127		Orpha_layer	ORPHA:544254	2.163584957062686e-06	SYNGAP1-related developmental and epileptic encephalopathy
Rare_X_layer	Cognitive_Impairment_Symptom_Present	0.0022929772299945463		Orpha_layer	ORPHA:391372	2.1093885472735532e-06	Intellectual disability-severe speech delay-mild dysmorphism syndrome
Rare_X_layer	Constipation_Symptom_Present	0.0019293204811739715		Orpha_layer	ORPHA:261494	1.7634502809776458e-06	Kleefstra syndrome
Rare_X_layer	Hypotonia_Symptom_Present	0.0018414444699153727		Orpha_layer	ORPHA:420179	1.6923912499356148e-06	Malan overgrowth syndrome
Rare_X_layer	Repetitive_Stereotypic_Behavior_Symptom_Present	0.0016901705553041936		Orpha_layer	ORPHA:464306	1.2422212781590722e-06	DYRK1A-related intellectual disability syndrome
Rare_X_layer	Coordination_Issues_Symptom_Present	0.0016882015854665837		Orpha_layer	ORPHA:2131	1.0909864795077499e-06	Alternating hemiplegia of childhood
Rare_X_layer	Undergrowth_Symptom_Present	0.0015630651716843698		Orpha_layer	ORPHA:884	7.088789686374706e-07	Tetrasomy 12p
Rare_X_layer	ASD_Symptom_Present	0.00137628552799886		Orpha_layer	ORPHA:276432	6.185620710720755e-07	Ogden syndrome
Rare_X_layer	PELHS Intellectual disability	0.001281174084669732		Orpha_layer	ORPHA:96092	5.439383035379244e-07	8p inverted duplication/deletion syndrome
Rare_X_layer	PELHS Autism/PDD	0.0011201398067304154		Orpha_layer	ORPHA:289494	5.260653140627752e-07	4H leukodystrophy
Rare_X_layer	Difficulty_Nonverbal_Behaviors_Symptom_Present	0.001033927101342107		Orpha_layer	ORPHA:85279	5.181675318391674e-07	KDM5C-related syndromic X-linked intellectual disability
Rare_X_layer	Self_Injurious_Behavior_Symptom_Present	0.0009823269070962065		Orpha_layer	ORPHA:96169	4.847269406314892e-07	Koolen-De Vries syndrome
Rare_X_layer	Temper_Tantrums_Symptom_Present	0.0009453435292751816		Orpha_layer	ORPHA:394	1.6891728213900154e-07	Classic homocystinuria
Rare_X_layer	PELHS Learning disability	0.0009069649449644289		Orpha_layer	ORPHA:444077	1.5773210734817466e-07	Cognitive impairment-coarse facies-heart defects-obesity-pulmonary involvement-short stature-skeletal dysplasia syndrome
Rare_X_layer	Abnormal_Eye_Movement_Symptom_Present	0.0008813975164556623		Orpha_layer	HP:0001250	4.654337513032072e-08	Seizure
Rare_X_layer	Unusual_Eye_Gaze_Symptom_Present	0.0008498078581161997		Orpha_layer	HP:0000218	3.343192211366027e-08	High palate
Rare_X_layer	Feeding_Difficulties_Symptom_Present	0.0007930681926437358		Orpha_layer	HP:0000252	3.291680031785845e-08	Microcephaly
Rare_X_layer	Maternal_Health_Problem_Symptom_Present	0.0007041095378570671		Orpha_layer	HP:0004322	3.188679203644428e-08	Short stature
Rare_X_layer	Abnormal_Muscle_Function_Symptom_Present	0.0007024665862371428		Orpha_layer	HP:0001252	3.158024285868364e-08	Hypotonia
Rare_X_layer	Short_Attention_Span_Symptom_Present	0.0006932330810101271		Orpha_layer	HP:0000708	3.145744367908992e-08	Behavioral abnormality
