multiplex	node	score	empty	multiplex	node	score	description
Rare_X_layer	ARHGEF9-related disorders	0.7437372545223152		Orpha_layer	ORPHA:319182	1.9051580363937177e-06	Wiedemann-Steiner syndrome
Rare_X_layer	Cognitive_Impairment_Symptom_Present	0.0019873134711606327		Orpha_layer	ORPHA:544254	1.631688301486606e-06	SYNGAP1-related developmental and epileptic encephalopathy
Rare_X_layer	Coordination_Issues_Symptom_Present	0.001378530596380134		Orpha_layer	ORPHA:391372	1.225081518036235e-06	Intellectual disability-severe speech delay-mild dysmorphism syndrome
Rare_X_layer	PELHS Learning disability	0.0013437053679201095		Orpha_layer	ORPHA:420179	1.0828766835253858e-06	Malan overgrowth syndrome
Rare_X_layer	ASD_Symptom_Present	0.0011231529420406233		Orpha_layer	ORPHA:261494	9.214200964175388e-07	Kleefstra syndrome
Rare_X_layer	Repetitive_Stereotypic_Behavior_Symptom_Present	0.0011168100729071386		Orpha_layer	ORPHA:2131	6.873542205623379e-07	Alternating hemiplegia of childhood
Rare_X_layer	Temper_Tantrums_Symptom_Present	0.0011164854018356695		Orpha_layer	ORPHA:464306	5.137546884304668e-07	DYRK1A-related intellectual disability syndrome
Rare_X_layer	Difficulty_Nonverbal_Behaviors_Symptom_Present	0.0011127701333404458		Orpha_layer	ORPHA:289494	3.3610680148702504e-07	4H leukodystrophy
Rare_X_layer	Unusual_Eye_Gaze_Symptom_Present	0.00111140833628549		Orpha_layer	ORPHA:276432	3.2410673510665264e-07	Ogden syndrome
Rare_X_layer	Difficulty_Making_Friends_Symptom_Present	0.0011088537482302429		Orpha_layer	ORPHA:85279	3.194643960148379e-07	KDM5C-related syndromic X-linked intellectual disability
Rare_X_layer	Anxiety_Symptom_Present	0.0011008691484345869		Orpha_layer	ORPHA:96092	1.958834097157811e-07	8p inverted duplication/deletion syndrome
Rare_X_layer	Self_Injurious_Behavior_Symptom_Present	0.0011000229071778016		Orpha_layer	ORPHA:884	1.9031407471179347e-07	Tetrasomy 12p
Rare_X_layer	PELHS Intellectual disability	0.0008882365266072471		Orpha_layer	ORPHA:96169	1.8027899873577132e-07	Koolen-De Vries syndrome
Rare_X_layer	Abnormal_EEG_Symptom_Present	0.0008861502851476912		Orpha_layer	ORPHA:394	4.284071216485378e-08	Classic homocystinuria
Rare_X_layer	Seizures_Symptom_Present	0.0008830599173449816		Orpha_layer	ORPHA:444077	3.5724113863759375e-08	Cognitive impairment-coarse facies-heart defects-obesity-pulmonary involvement-short stature-skeletal dysplasia syndrome
Rare_X_layer	Unusual_Movements_Symptom_Present	0.0008607378014310054		Orpha_layer	HP:0001250	2.3900580490258883e-08	Seizure
Rare_X_layer	PELHS Movement disorder	0.0008573307192629022		Orpha_layer	HP:0000218	1.872638288686174e-08	High palate
Rare_X_layer	Memory_Impairment_Symptom_Present	0.0008568793441015441		Orpha_layer	HP:0000252	1.7489829087418318e-08	Microcephaly
Rare_X_layer	Hypotonia_Symptom_Present	0.0006739624811416162		Orpha_layer	HP:0010864	1.688209011264054e-08	Intellectual disability, severe
Rare_X_layer	Constipation_Symptom_Present	0.0006500927075881412		Orpha_layer	HP:0000708	1.6817735365448974e-08	Behavioral abnormality
Rare_X_layer	Feeding_Difficulties_Symptom_Present	0.0006387980812031003		Orpha_layer	HP:0001252	1.655170484588521e-08	Hypotonia
