multiplex	node	score	OrphaCorres	multiplex	node	score	description
Rare_X_layer	STXBP1 related Disorders	0.7258821042956691	None	Orpha_layer	ORPHA:319182	2.9466868967829913e-06	Wiedemann-Steiner syndrome
Rare_X_layer	40	0.0028404110700569005	None	Orpha_layer	ORPHA:544254	2.2319330347945334e-06	SYNGAP1-related developmental and epileptic encephalopathy
Rare_X_layer	235	0.002827935470595441	None	Orpha_layer	ORPHA:391372	1.942986165617754e-06	Intellectual disability-severe speech delay-mild dysmorphism syndrome
Rare_X_layer	426	0.002824299846533157	None	Orpha_layer	ORPHA:420179	1.7392085720925347e-06	Malan overgrowth syndrome
Rare_X_layer	37	0.0028199855456016954	None	Orpha_layer	ORPHA:261494	1.4929700081695747e-06	Kleefstra syndrome
Rare_X_layer	720	0.002818086140753218	None	Orpha_layer	ORPHA:2131	1.3773598681409052e-06	Alternating hemiplegia of childhood
Rare_X_layer	289	0.002817910486468841	None	Orpha_layer	ORPHA:464306	8.518518216833419e-07	DYRK1A-related intellectual disability syndrome
Rare_X_layer	700	0.002814876028883321	None	Orpha_layer	ORPHA:276432	6.426409102112203e-07	Ogden syndrome
Rare_X_layer	66	0.002809017762441993	None	Orpha_layer	ORPHA:96092	6.247145930669949e-07	8p inverted duplication/deletion syndrome
Rare_X_layer	414	0.002808479187207264	None	Orpha_layer	ORPHA:289494	4.865514897931003e-07	4H leukodystrophy
Rare_X_layer	296	0.002808228623941445	None	Orpha_layer	ORPHA:884	4.6825690350989703e-07	Tetrasomy 12p
Rare_X_layer	257	0.0028079250621301337	None	Orpha_layer	ORPHA:96169	4.378818492896469e-07	Koolen-De Vries syndrome
Rare_X_layer	693	0.002806273853864952	None	Orpha_layer	ORPHA:85279	4.028086073458633e-07	KDM5C-related syndromic X-linked intellectual disability
Rare_X_layer	306	0.0028053044568114075	None	Orpha_layer	ORPHA:394	1.6459456508503222e-07	Classic homocystinuria
Rare_X_layer	315	0.002805066138711728	None	Orpha_layer	ORPHA:444077	1.1548978893772855e-07	Cognitive impairment-coarse facies-heart defects-obesity-pulmonary involvement-short stature-skeletal dysplasia syndrome
Rare_X_layer	453	0.002804955541630742	None	Orpha_layer	HP:0000750	5.1625670391431424e-08	Delayed speech and language development
Rare_X_layer	260	0.0028046266090013747	None	Orpha_layer	HP:0000708	3.7668230109488204e-08	Behavioral abnormality
Rare_X_layer	356	0.002804146517994473	None	Orpha_layer	HP:0010864	3.67242324083642e-08	Intellectual disability, severe
Rare_X_layer	301	0.002803867496446229	None	Orpha_layer	HP:0001252	3.5724949095498615e-08	Hypotonia
Rare_X_layer	17	0.002803600906594407	None	Orpha_layer	HP:0001250	3.3988406867938816e-08	Seizure
Rare_X_layer	409	0.002802538734436989	None	Orpha_layer	HP:0001249	3.376284562786212e-08	Intellectual disability
Rare_X_layer	28	0.00280144814662034	None	Orpha_layer	HP:0001263	3.082801096968444e-08	Global developmental delay
Rare_X_layer	302	0.002800818334546669	None	Orpha_layer	HP:0000729	2.5566267547973133e-08	Autistic behavior
Rare_X_layer	71	0.00280020175466282	None	Orpha_layer	HP:0000316	2.428246882200256e-08	Hypertelorism
Rare_X_layer	61	0.00279817154185532	None	Orpha_layer	HP:0000252	2.4155687332632758e-08	Microcephaly
Rare_X_layer	487	0.002797655328856475	None	Orpha_layer	HP:0002342	2.3757633174696613e-08	Intellectual disability, moderate
Rare_X_layer	704	0.0027953200996782353	None	Orpha_layer	HP:0000739	2.3045215326410103e-08	Anxiety
Rare_X_layer	290	0.0027938785661437357	None	Orpha_layer	HP:0000218	2.1277475167663265e-08	High palate
Rare_X_layer	294	0.0027929464331896336	None	Orpha_layer	HP:0000486	2.123845168524278e-08	Strabismus
Rare_X_layer	314	0.0027929414097792623	None	Orpha_layer	HP:0004322	2.073003943796588e-08	Short stature
Rare_X_layer	351	0.00279126357149988	None	Orpha_layer	HP:0005616	2.041932252895886e-08	Accelerated skeletal maturation
Rare_X_layer	21	0.002790506909171427	None	Orpha_layer	HP:0011220	2.022761328230628e-08	Prominent forehead
Rare_X_layer	261	0.002787694600811285	None	Orpha_layer	HP:0000767	1.9397081728901296e-08	Pectus excavatum
Rare_X_layer	259	0.00278768472146484	None	Orpha_layer	HP:0003196	1.9346546054657526e-08	Short nose
Rare_X_layer	703	0.0027864403505420284	None	Orpha_layer	HP:0000348	1.9039946135071133e-08	High forehead
Rare_X_layer	308	0.0027859277974026236	None	Orpha_layer	HP:0001508	1.8933778246372918e-08	Failure to thrive
Rare_X_layer	265	0.002784030535715948	None	Orpha_layer	HP:0000718	1.879423172309633e-08	Aggressive behavior
Rare_X_layer	706	0.002783202888143377	None	Orpha_layer	HP:0011968	1.866808039560113e-08	Feeding difficulties
Rare_X_layer	234	0.0027830798681597177	None	Orpha_layer	HP:0001251	1.7782940363998786e-08	Ataxia
Rare_X_layer	292	0.0027828197790625087	None	Orpha_layer	HP:0000324	1.7494023177046454e-08	Facial asymmetry
Rare_X_layer	271	0.002780073203882441	None	Orpha_layer	HP:0002119	1.7207909787133092e-08	Ventriculomegaly
Rare_X_layer	251	0.002780033455071021	None	Orpha_layer	HP:0000494	1.6836851772532253e-08	Downslanted palpebral fissures
Rare_X_layer	307	0.0027793281206824052	None	Orpha_layer	HP:0000508	1.6615831109618068e-08	Ptosis
Rare_X_layer	329	0.002777338159327491	None	Orpha_layer	HP:0008872	1.621985408347185e-08	Feeding difficulties in infancy
Rare_X_layer	450	0.00277686893896107	None	Orpha_layer	HP:0002015	1.6180755818933965e-08	Dysphagia
Rare_X_layer	716	0.002771316455971885	None	Orpha_layer	HP:0001999	1.6102581013936565e-08	Abnormal facial shape
Rare_X_layer	65	0.0027699548983761172	None	Orpha_layer	HP:0000490	1.5905133394969897e-08	Deeply set eye
Rare_X_layer	46	0.0027697518466856326	None	Orpha_layer	HP:0002650	1.5827621390736407e-08	Scoliosis
Rare_X_layer	389	0.0027690605567545967	None	Orpha_layer	HP:0000736	1.4674229622671515e-08	Short attention span
Rare_X_layer	72	0.0027688213279407296	None	Orpha_layer	HP:0000343	1.4531938586019757e-08	Long philtrum
Rare_X_layer	551	0.002768219700228055	None	Orpha_layer	HP:0000256	1.450158255937673e-08	Macrocephaly
Rare_X_layer	434	0.002768067943917902	None	Orpha_layer	HP:0000733	1.4422502613045248e-08	Motor stereotypy
Rare_X_layer	67	0.0027674787856536032	None	Orpha_layer	HP:0000639	1.4020615465234691e-08	Nystagmus
Rare_X_layer	62	0.002756514320097173	None	Orpha_layer	HP:0002019	1.3868618643433002e-08	Constipation
Rare_X_layer	256	0.002756514320097173	None	Orpha_layer	HP:0002714	1.3846814047585391e-08	Downturned corners of mouth
Rare_X_layer	556	0.002756514320097173	None	Orpha_layer	HP:0002360	1.3727406536997438e-08	Sleep disturbance
Rare_X_layer	64	0.002756514320097173	None	Orpha_layer	HP:0002465	1.3441497591159755e-08	Poor speech
Rare_X_layer	252	0.002756514320097173	None	Orpha_layer	HP:0001288	1.339265515013708e-08	Gait disturbance
Rare_X_layer	63	0.002756514320097173	None	Orpha_layer	HP:0000028	1.330046054863266e-08	Cryptorchidism
Rare_X_layer	702	0.002756514320097173	None	Orpha_layer	HP:0000431	1.3162473984103774e-08	Wide nasal bridge
Rare_X_layer	502	0.002756514320097173	None	Orpha_layer	HP:0000400	1.2837991761763897e-08	Macrotia
