multiplex	node	score	OrphaCorres	multiplex	node	score	description
Rare_X_layer	MSL3 -related disorders	0.7260731806947985	None	Orpha_layer	ORPHA:319182	4.018945597447571e-06	Wiedemann-Steiner syndrome
Rare_X_layer	367	0.024344862314971433	None	Orpha_layer	ORPHA:420179	2.151600225979004e-06	Malan overgrowth syndrome
Rare_X_layer	491	0.02430879094282861	None	Orpha_layer	ORPHA:391372	1.895444370031693e-06	Intellectual disability-severe speech delay-mild dysmorphism syndrome
Rare_X_layer	512	0.02427256255100418	None	Orpha_layer	ORPHA:544254	1.5755029747166887e-06	SYNGAP1-related developmental and epileptic encephalopathy
Rare_X_layer	514	0.024264725823111698	None	Orpha_layer	ORPHA:261494	1.5754063343915648e-06	Kleefstra syndrome
Rare_X_layer	534	0.024260483260731026	None	Orpha_layer	ORPHA:2131	9.767774858238872e-07	Alternating hemiplegia of childhood
Rare_X_layer	552	0.024252360148292157	None	Orpha_layer	ORPHA:464306	9.514261585536484e-07	DYRK1A-related intellectual disability syndrome
Rare_X_layer	532	0.02420243935647715	None	Orpha_layer	ORPHA:96169	8.176169616451942e-07	Koolen-De Vries syndrome
Rare_X_layer	523	0.02420243935647715	None	Orpha_layer	ORPHA:96092	6.83527337773181e-07	8p inverted duplication/deletion syndrome
Rare_X_layer	494	0.02420243935647715	None	Orpha_layer	ORPHA:85279	5.815518707244073e-07	KDM5C-related syndromic X-linked intellectual disability
Rare_X_layer	Recurrent_Infections_Symptom_Present	0.002700812824934856	None	Orpha_layer	ORPHA:276432	5.50426314955819e-07	Ogden syndrome
Rare_X_layer	Immunodeficiency_Symptom_Present	0.0024462037912582053	None	Orpha_layer	ORPHA:884	4.650960956363807e-07	Tetrasomy 12p
Rare_X_layer	Hypotonia_Symptom_Present	0.001989069907890534	None	Orpha_layer	ORPHA:289494	3.950509052311965e-07	4H leukodystrophy
Rare_X_layer	Abnormal_Muscle_Function_Symptom_Present	0.0016585632741750176	None	Orpha_layer	ORPHA:394	1.4839695768939356e-07	Classic homocystinuria
Rare_X_layer	Cognitive_Impairment_Symptom_Present	0.0015376456613480582	None	Orpha_layer	ORPHA:444077	1.2542486724165696e-07	Cognitive impairment-coarse facies-heart defects-obesity-pulmonary involvement-short stature-skeletal dysplasia syndrome
Rare_X_layer	Issue_Muscle_Arms_Legs_Symptom_Present	0.0013720894969524535	None	Orpha_layer	HP:0000750	5.3607166772472215e-08	Delayed speech and language development
Rare_X_layer	Constipation_Symptom_Present	0.001350086933853141	None	Orpha_layer	HP:0001250	3.876466526622839e-08	Seizure
Rare_X_layer	Amniotic_Fluid_Issue_Symptom_Present	0.0013129259015742386	None	Orpha_layer	HP:0010864	3.749246034986323e-08	Intellectual disability, severe
Rare_X_layer	Repetitive_Stereotypic_Behavior_Symptom_Present	0.0012240332060187	None	Orpha_layer	HP:0000708	3.7094661959620206e-08	Behavioral abnormality
Rare_X_layer	Coordination_Issues_Symptom_Present	0.0012121399495865048	None	Orpha_layer	HP:0001252	3.7038952267749023e-08	Hypotonia
Rare_X_layer	Delivery_Complication_Symptom_Present	0.0012067826867117669	None	Orpha_layer	HP:0001249	3.3111539990493615e-08	Intellectual disability
Rare_X_layer	Feeding_Difficulties_Symptom_Present	0.0010838143508300774	None	Orpha_layer	HP:0001263	2.9012298881931563e-08	Global developmental delay
Rare_X_layer	Issue_Neck_Muscle_Symptom_Present	0.0008882823899794466	None	Orpha_layer	HP:0000316	2.804027297370285e-08	Hypertelorism
Rare_X_layer	Abnormal_Muscles_Back_Symptom_Present	0.0008847917079253719	None	Orpha_layer	HP:0000739	2.7867054224433894e-08	Anxiety
Rare_X_layer	Issue_Muscle_Chest_Symptom_Present	0.0008812370714954431	None	Orpha_layer	HP:0000252	2.675448990360497e-08	Microcephaly
Rare_X_layer	Unusual_Eye_Gaze_Symptom_Present	0.0008606931230011825	None	Orpha_layer	HP:0005616	2.641154666497093e-08	Accelerated skeletal maturation
Rare_X_layer	PELHS Hearing impairment	0.0007825704119170572	None	Orpha_layer	HP:0000486	2.517918272918607e-08	Strabismus
Rare_X_layer	Esophagus_Issues_Symptom_Present	0.0007391564104516303	None	Orpha_layer	HP:0004322	2.4831598175144312e-08	Short stature
Rare_X_layer	ASD_Symptom_Present	0.0006234887918144268	None	Orpha_layer	HP:0000767	2.4534339202609876e-08	Pectus excavatum
Rare_X_layer	Abnormality_Foot_Symptom_Present	0.000556502908446046	None	Orpha_layer	HP:0000218	2.3843395714290282e-08	High palate
Rare_X_layer	Difficulty_Making_Friends_Symptom_Present	0.0005377954981256049	None	Orpha_layer	HP:0000348	2.3780011543608423e-08	High forehead
Rare_X_layer	Abnormal_EEG_Symptom_Present	0.0005212018667253318	None	Orpha_layer	HP:0000729	2.3034062902332125e-08	Autistic behavior
Rare_X_layer	Abnormal_Facial_Muscles_Symptom_Present	0.0005184309749660742	None	Orpha_layer	HP:0002342	2.2844377218717685e-08	Intellectual disability, moderate
Rare_X_layer	Headaches_Migraines_Symptom_Present	0.0005128454124267356	None	Orpha_layer	HP:0000718	2.2802904710952328e-08	Aggressive behavior
Rare_X_layer	Short_Stature_Symptom_Present	0.0005045692180400431	None	Orpha_layer	HP:0000324	2.232173310445566e-08	Facial asymmetry
Rare_X_layer	Nearsightedness_Symptom_Present	0.0004849356884327944	None	Orpha_layer	HP:0011968	2.230064471715768e-08	Feeding difficulties
Rare_X_layer	PELHS Visual impairment (other than refractive errors)	0.00048016238486710283	None	Orpha_layer	HP:0011220	2.226990309856325e-08	Prominent forehead
Rare_X_layer	General_Overgrowth_Symptom_Present	0.0004743228733112135	None	Orpha_layer	HP:0003196	2.1791327072641097e-08	Short nose
Rare_X_layer	PELHS Macrocephaly (>95th percentile)	0.0004692285590974964	None	Orpha_layer	HP:0002119	2.0325151709139408e-08	Ventriculomegaly
Rare_X_layer	Abnormal_Neck_Symptom_Present	0.00046559527557870197	None	Orpha_layer	HP:0001508	2.0200382612109668e-08	Failure to thrive
Rare_X_layer	PELHS Intellectual disability	0.00038694131153730677	None	Orpha_layer	HP:0000508	2.004125989179624e-08	Ptosis
Rare_X_layer	PELHS Learning disability	0.0003707045716087885	None	Orpha_layer	HP:0000494	1.8502246577869377e-08	Downslanted palpebral fissures
Rare_X_layer	Aggressive_Violent_Behavior_Symptom_Present	0.0003667218515396447	None	Orpha_layer	HP:0000733	1.820110849371548e-08	Motor stereotypy
Rare_X_layer	Self_Injurious_Behavior_Symptom_Present	0.0003602461532865183	None	Orpha_layer	HP:0000343	1.81083454986158e-08	Long philtrum
Rare_X_layer	Mood_Problems_Symptom_Present	0.0003551842454813871	None	Orpha_layer	HP:0000431	1.8026634224364597e-08	Wide nasal bridge
Rare_X_layer	PELHS Autism/PDD	0.00035505313689725653	None	Orpha_layer	HP:0000736	1.7878449567549024e-08	Short attention span
Rare_X_layer	Defecation_Issues_Symptom_Present	0.00034213593151362614	None	Orpha_layer	HP:0002015	1.7868837543629237e-08	Dysphagia
Rare_X_layer	PELHS Wheelchair	0.0003410490891952823	None	Orpha_layer	HP:0002650	1.773405931718223e-08	Scoliosis
Rare_X_layer	PELHS Sleep disorder	0.00033670290670018675	None	Orpha_layer	HP:0008872	1.7318229432995845e-08	Feeding difficulties in infancy
Rare_X_layer	Curvature_Spine_Symptom_Present	0.00033448407638479136	None	Orpha_layer	HP:0000256	1.729053459926823e-08	Macrocephaly
Rare_X_layer	Heart_Defect_Symptom_Present	0.0003343954964660339	None	Orpha_layer	HP:0000490	1.6424045364958836e-08	Deeply set eye
