multiplex	node	score	OrphaCorres	multiplex	node	score	description
Rare_X_layer	SETBP1-related disorder	0.7150329303343897	None	Orpha_layer	ORPHA:319182	4.456217786748553e-06	Wiedemann-Steiner syndrome
Rare_X_layer	707	0.03585763615514897	None	Orpha_layer	ORPHA:544254	2.747394977034084e-06	SYNGAP1-related developmental and epileptic encephalopathy
Rare_X_layer	169	0.035856869899011816	None	Orpha_layer	ORPHA:391372	2.5998651350980764e-06	Intellectual disability-severe speech delay-mild dysmorphism syndrome
Rare_X_layer	171	0.03581205432454745	None	Orpha_layer	ORPHA:420179	2.325929868186507e-06	Malan overgrowth syndrome
Rare_X_layer	168	0.03579441506180636	None	Orpha_layer	ORPHA:261494	2.0949932274083948e-06	Kleefstra syndrome
Rare_X_layer	710	0.035793187071786116	None	Orpha_layer	ORPHA:2131	1.6822920387540244e-06	Alternating hemiplegia of childhood
Rare_X_layer	412	0.035751646516707	None	Orpha_layer	ORPHA:464306	1.0257765189346606e-06	DYRK1A-related intellectual disability syndrome
Rare_X_layer	Hypotonia_Symptom_Present	0.004476053148542145	None	Orpha_layer	ORPHA:96092	9.301829451231585e-07	8p inverted duplication/deletion syndrome
Rare_X_layer	Abnormal_Muscle_Function_Symptom_Present	0.00378216246282086	None	Orpha_layer	ORPHA:276432	8.839804709922987e-07	Ogden syndrome
Rare_X_layer	Coordination_Issues_Symptom_Present	0.002724495616775532	None	Orpha_layer	ORPHA:96169	6.479936188558837e-07	Koolen-De Vries syndrome
Rare_X_layer	Issue_Muscle_Arms_Legs_Symptom_Present	0.002690235402240016	None	Orpha_layer	ORPHA:85279	6.465201332459821e-07	KDM5C-related syndromic X-linked intellectual disability
Rare_X_layer	Amniotic_Fluid_Issue_Symptom_Present	0.002125321309754004	None	Orpha_layer	ORPHA:289494	5.070196533890596e-07	4H leukodystrophy
Rare_X_layer	Cognitive_Impairment_Symptom_Present	0.00187364350745045	None	Orpha_layer	ORPHA:884	4.871488822467196e-07	Tetrasomy 12p
Rare_X_layer	Short_Attention_Span_Symptom_Present	0.0017879027405335484	None	Orpha_layer	ORPHA:394	2.0969719541942448e-07	Classic homocystinuria
Rare_X_layer	Impulsivity_Symptom_Present	0.0017873290019920726	None	Orpha_layer	ORPHA:444077	1.9403160232591182e-07	Cognitive impairment-coarse facies-heart defects-obesity-pulmonary involvement-short stature-skeletal dysplasia syndrome
Rare_X_layer	Delivery_Complication_Symptom_Present	0.0017141229968868491	None	Orpha_layer	HP:0000750	7.061339209762722e-08	Delayed speech and language development
Rare_X_layer	Feeding_Difficulties_Symptom_Present	0.001597277900459705	None	Orpha_layer	HP:0000708	5.046978293432207e-08	Behavioral abnormality
Rare_X_layer	Abnormal_Muscles_Back_Symptom_Present	0.001572773075633287	None	Orpha_layer	HP:0010864	4.874847944602621e-08	Intellectual disability, severe
Rare_X_layer	Issue_Muscle_Chest_Symptom_Present	0.0015688052184529167	None	Orpha_layer	HP:0001252	4.779663091284699e-08	Hypotonia
Rare_X_layer	Abnormal_Eye_Movement_Symptom_Present	0.001359152235468314	None	Orpha_layer	HP:0001250	4.6454748475677425e-08	Seizure
Rare_X_layer	Temper_Tantrums_Symptom_Present	0.0011919511977796767	None	Orpha_layer	HP:0001249	4.46235075263551e-08	Intellectual disability
Rare_X_layer	Constipation_Symptom_Present	0.0011885197072078713	None	Orpha_layer	HP:0001263	4.059328176270935e-08	Global developmental delay
Rare_X_layer	Aggressive_Violent_Behavior_Symptom_Present	0.001171298939954426	None	Orpha_layer	HP:0000316	3.401943844468032e-08	Hypertelorism
Rare_X_layer	Esophagus_Issues_Symptom_Present	0.0011332097431488721	None	Orpha_layer	HP:0000729	3.344236627880418e-08	Autistic behavior
Rare_X_layer	Maternal_Health_Problem_Symptom_Present	0.0011155554309813444	None	Orpha_layer	HP:0000252	3.3230745281945944e-08	Microcephaly
Rare_X_layer	Abnormal_Facial_Muscles_Symptom_Present	0.0010709802979443736	None	Orpha_layer	HP:0000739	3.2089087896632525e-08	Anxiety
