multiplex	node	score	OrphaCorres	multiplex	node	score	description
Rare_X_layer	Tetrasomy 12p	0.7352534923432181	ORPHA:884	Orpha_layer	ORPHA:884	0.11039887110268108	Tetrasomy 12p
Rare_X_layer	459	0.006988146317415506	None	Orpha_layer	HP:0004322	0.0006723221114488022	Short stature
Rare_X_layer	57	0.006986929884617403	None	Orpha_layer	HP:0001252	0.0006645860496571968	Hypotonia
Rare_X_layer	676	0.006975945800697087	None	Orpha_layer	HP:0000343	0.000658965247870757	Long philtrum
Rare_X_layer	647	0.006949722080010222	None	Orpha_layer	HP:0000470	0.0006577675020342622	Short neck
Rare_X_layer	18	0.00694934206383695	None	Orpha_layer	HP:0000508	0.0006573152492639378	Ptosis
Rare_X_layer	581	0.006920805081693961	None	Orpha_layer	HP:0008070	0.0006571694433864751	Sparse hair
Rare_X_layer	395	0.006909290809477855	None	Orpha_layer	HP:0010864	0.00065660395779938	Intellectual disability, severe
Rare_X_layer	688	0.0068959039770738	None	Orpha_layer	HP:0002750	0.0006563745765218439	Delayed skeletal maturation
Rare_X_layer	607	0.00689300149081762	None	Orpha_layer	HP:0005692	0.0006553863138672691	Joint hyperflexibility
Rare_X_layer	29	0.00689300149081762	None	Orpha_layer	HP:0000232	0.0006547573987572223	Everted lower lip vermilion
Rare_X_layer	601	0.00689300149081762	None	Orpha_layer	HP:0002714	0.0006545489240266844	Downturned corners of mouth
Rare_X_layer	636	0.00689300149081762	None	Orpha_layer	HP:0000966	0.0006543395174100043	Hypohidrosis
Rare_X_layer	622	0.00689300149081762	None	Orpha_layer	HP:0000684	0.0006543174092112432	Delayed eruption of teeth
Rare_X_layer	662	0.00689300149081762	None	Orpha_layer	HP:0000535	0.0006534106645233607	obsolete Sparse and thin eyebrow
Rare_X_layer	449	0.00689300149081762	None	Orpha_layer	HP:0004326	0.0006534083748382544	Cachexia
Rare_X_layer	390	0.00689300149081762	None	Orpha_layer	HP:0000219	0.0006533718179944249	Thin upper lip vermilion
Rare_X_layer	Cognitive_Impairment_Symptom_Present	0.0010858174499666882	None	Orpha_layer	HP:0001315	0.0006533473612287295	Reduced tendon reflexes
Rare_X_layer	Hypotonia_Symptom_Present	0.0010835529361224836	None	Orpha_layer	HP:0000215	0.0006512270288902683	Thick upper lip vermilion
Rare_X_layer	Hypopigmentation_Symptom_Present	0.0008044134223251588	None	Orpha_layer	HP:0000316	0.0005027452250111097	Hypertelorism
Rare_X_layer	Hyperpigmentation_Symptom_Present	0.0006985290800063063	None	Orpha_layer	HP:0000463	0.000496310997892399	Anteverted nares
Rare_X_layer	Coordination_Issues_Symptom_Present	0.0006032481154210029	None	Orpha_layer	HP:0002007	0.0004956279677797242	Frontal bossing
Rare_X_layer	Constipation_Symptom_Present	0.0005556762452238758	None	Orpha_layer	HP:0003196	0.0004946702849037761	Short nose
Rare_X_layer	Abnormal_EEG_Symptom_Present	0.0005481049315680559	None	Orpha_layer	HP:0000506	0.0004924507394372008	Telecanthus
Rare_X_layer	Seizures_Symptom_Present	0.0005469102249040005	None	Orpha_layer	HP:0000582	0.0004923979186692873	Upslanted palpebral fissure
Rare_X_layer	Abnormal_Inside_Mouth_Symptom_Present	0.0005357197817314302	None	Orpha_layer	HP:0000280	0.0004916382547354998	Coarse facial features
Rare_X_layer	Abnormal_Hair_Symptom_Present	0.0005348032507713409	None	Orpha_layer	HP:0011220	0.0004908958108633939	Prominent forehead
Rare_X_layer	Abnormal_Nose_Symptom_Present	0.000529216144414192	None	Orpha_layer	HP:0000486	0.0003350801370452784	Strabismus
Rare_X_layer	Conductive_Hearing_Loss_Symptom_Present	0.00047886142658667557	None	Orpha_layer	HP:0002023	0.00032711523386192446	Anal atresia
Rare_X_layer	Abnormal_Chin_Symptom_Present	0.0004194931822134787	None	Orpha_layer	HP:0100736	0.00032508193529479063	Abnormal soft palate morphology
Rare_X_layer	Abnormal_Eye_Movement_Symptom_Present	0.00035938682926052207	None	Orpha_layer	ORPHA:138	4.628796210511405e-05	CHARGE syndrome
