multiplex	node	score	OrphaCorres	multiplex	node	score	description
Rare_X_layer	Intellectual disability-severe speech delay-mild dysmorphism syndrome	0.7339293706742726	ORPHA:391372	Orpha_layer	ORPHA:391372	0.11028497459166736	Intellectual disability-severe speech delay-mild dysmorphism syndrome
Rare_X_layer	738	0.0020017724979429705	None	Orpha_layer	HP:0000750	0.0004169261331742596	Delayed speech and language development
Rare_X_layer	718	0.001992841626614521	None	Orpha_layer	HP:0011220	0.00040940028934188143	Prominent forehead
Rare_X_layer	225	0.001991612278787862	None	Orpha_layer	HP:0002474	0.00040817188810014484	Expressive language delay
Rare_X_layer	129	0.0019909246682364165	None	Orpha_layer	HP:0009088	0.00040763791531229013	Speech articulation difficulties
Rare_X_layer	189	0.001989474594490878	None	Orpha_layer	HP:0000316	0.00031534307464767416	Hypertelorism
Rare_X_layer	735	0.0019883890662895	None	Orpha_layer	HP:0000486	0.0003146156020073537	Strabismus
Rare_X_layer	721	0.0019878753689009467	None	Orpha_layer	HP:0001508	0.00031245608319440055	Failure to thrive
Rare_X_layer	719	0.0019859230215218387	None	Orpha_layer	HP:0000708	0.0003114106489331736	Behavioral abnormality
Rare_X_layer	714	0.0019859172181188826	None	Orpha_layer	HP:0011968	0.00031132142217957167	Feeding difficulties
Rare_X_layer	15	0.0019842471009111824	None	Orpha_layer	HP:0000494	0.0003107725287144313	Downslanted palpebral fissures
Rare_X_layer	723	0.001984205291086575	None	Orpha_layer	HP:0010864	0.00031031139059561495	Intellectual disability, severe
Rare_X_layer	354	0.001983736498215175	None	Orpha_layer	HP:0001270	0.000310244032796394	Motor delay
Rare_X_layer	4	0.0019831317858436484	None	Orpha_layer	HP:0000729	0.00031018836772031566	Autistic behavior
Rare_X_layer	74	0.0019830078901722733	None	Orpha_layer	HP:0000508	0.00031000481749657885	Ptosis
Rare_X_layer	262	0.001982461376271471	None	Orpha_layer	HP:0001257	0.00030973144555095805	Spasticity
Rare_X_layer	9	0.0019806980638664463	None	Orpha_layer	HP:0002342	0.0003093881897678454	Intellectual disability, moderate
Rare_X_layer	14	0.001980206327151841	None	Orpha_layer	HP:0002019	0.00030896245876393084	Constipation
Rare_X_layer	722	0.001979616562756995	None	Orpha_layer	HP:0003196	0.00030886806925445705	Short nose
Rare_X_layer	98	0.0019777173423249747	None	Orpha_layer	HP:0000739	0.00030882107408818386	Anxiety
Rare_X_layer	728	0.0019771281080076973	None	Orpha_layer	HP:0001627	0.00030835410468768934	Abnormal heart morphology
Rare_X_layer	81	0.0019745504372456284	None	Orpha_layer	HP:0000303	0.0003082582732097078	Mandibular prognathia
Rare_X_layer	327	0.001973946168835007	None	Orpha_layer	HP:0000478	0.0003076443571588059	Abnormality of the eye
Rare_X_layer	730	0.0019735285351688892	None	Orpha_layer	HP:0002714	0.0003073360317002592	Downturned corners of mouth
Rare_X_layer	212	0.001972590936600834	None	Orpha_layer	HP:0000455	0.00030728463384430225	Broad nasal tip
Rare_X_layer	253	0.0019708489155702605	None	Orpha_layer	HP:0001371	0.00030725206342774005	Flexion contracture
Rare_X_layer	16	0.0019708061979465926	None	Orpha_layer	HP:0012471	0.00030686221275681003	Thick vermilion border
Rare_X_layer	154	0.0019707749612039678	None	Orpha_layer	HP:0410263	0.00030657456148191825	Brain imaging abnormality
Rare_X_layer	427	0.0019705586152110872	None	Orpha_layer	HP:0000194	0.0003065129117978248	Open mouth
Rare_X_layer	123	0.00196807234641747	None	Orpha_layer	HP:0000119	0.0003063861344973767	Abnormality of the genitourinary system
Rare_X_layer	737	0.001965882242907768	None	Orpha_layer	HP:0000736	0.000306352969603999	Short attention span
Rare_X_layer	346	0.001965882242907768	None	Orpha_layer	HP:0000403	0.00030629420984395334	Recurrent otitis media
Rare_X_layer	555	0.001965882242907768	None	Orpha_layer	HP:0000954	0.0003062807262308252	Single transverse palmar crease
Rare_X_layer	369	0.001965882242907768	None	Orpha_layer	HP:0002788	0.00030618127529757704	Recurrent upper respiratory tract infections
Rare_X_layer	545	0.001965882242907768	None	Orpha_layer	HP:0000539	0.00030576580685646635	Abnormality of refraction
Rare_X_layer	332	0.001965882242907768	None	Orpha_layer	HP:0007301	0.0003053547262103752	Oromotor apraxia
Rare_X_layer	69	0.001965882242907768	None	Orpha_layer	HP:0008762	0.0003050970088930158	Repetitive compulsive behavior
Rare_X_layer	734	0.001965882242907768	None	Orpha_layer	HP:0005272	0.00030506938330135955	Prominent nasolabial fold
Rare_X_layer	198	0.001965882242907768	None	Orpha_layer	HP:0002236	0.00030491337090116967	Frontal upsweep of hair
Rare_X_layer	52	0.001965882242907768	None	Orpha_layer	HP:0011823	0.00030464178366726603	Chin with horizontal crease
Rare_X_layer	400	0.001965882242907768	None	Orpha_layer	HP:0001250	0.00022066391359035298	Seizure
Rare_X_layer	401	0.001965882242907768	None	Orpha_layer	HP:0001252	0.00021392094996864532	Hypotonia
