multiplex	node	score
Orpha_layer	ORPHA:319182	2.904646350597458e-06
Orpha_layer	ORPHA:261494	1.4692949704799217e-06
Orpha_layer	ORPHA:391372	1.4360178673412188e-06
Orpha_layer	ORPHA:420179	1.4022732642440106e-06
Orpha_layer	ORPHA:544254	1.301504314824861e-06
Orpha_layer	ORPHA:464306	9.99443124029838e-07
Orpha_layer	ORPHA:2131	8.836191786306276e-07
Orpha_layer	ORPHA:96092	5.280821421590936e-07
Orpha_layer	ORPHA:276432	5.234906346814456e-07
Orpha_layer	ORPHA:289494	4.426668998382849e-07
Orpha_layer	ORPHA:85279	4.1236539472262985e-07
Orpha_layer	ORPHA:884	4.0266280974805895e-07
Orpha_layer	ORPHA:96169	3.4700892584715545e-07
Orpha_layer	ORPHA:394	2.3215438896782853e-07
Orpha_layer	ORPHA:444077	1.1137249952335894e-07
Orpha_layer	HP:0000750	3.906058899126119e-08
Orpha_layer	HP:0010864	2.8306993331776924e-08
Orpha_layer	HP:0001250	2.778981982395176e-08
Orpha_layer	HP:0000708	2.7632161993828274e-08
Orpha_layer	HP:0001252	2.5784565874851467e-08
Orpha_layer	HP:0001249	2.4283637689904598e-08
Orpha_layer	HP:0001263	2.3182917747973003e-08
Orpha_layer	HP:0000316	2.0121029638016878e-08
Orpha_layer	HP:0000252	2.006011648581443e-08
Orpha_layer	HP:0000729	1.8863098085396776e-08
Orpha_layer	HP:0000739	1.8546756497874974e-08
Orpha_layer	HP:0004322	1.8498736871195397e-08
Orpha_layer	HP:0000486	1.6894405429230616e-08
Orpha_layer	HP:0003196	1.6156558297162536e-08
Orpha_layer	ORPHA:589595	1.601231656040439e-08
Orpha_layer	ORPHA:589534	1.601231656040439e-08
Orpha_layer	HP:0005616	1.5809391694479364e-08
Orpha_layer	HP:0000767	1.580923250821085e-08
Orpha_layer	HP:0011968	1.574465579644585e-08
Orpha_layer	HP:0000718	1.567035394632778e-08
Orpha_layer	HP:0000218	1.55583806744004e-08
Orpha_layer	ORPHA:585918	1.5514727806966842e-08
Orpha_layer	ORPHA:98835	1.5514727806966842e-08
Orpha_layer	ORPHA:98831	1.5514727806966842e-08
Orpha_layer	ORPHA:402017	1.5514727806966842e-08
Orpha_layer	HP:0011220	1.5200151768349746e-08
Orpha_layer	HP:0002342	1.5136546679339177e-08
Orpha_layer	HP:0002119	1.4532765333791378e-08
Orpha_layer	HP:0001508	1.4488650494409373e-08
Orpha_layer	HP:0000324	1.420531361616349e-08
Orpha_layer	HP:0000348	1.3917237723379947e-08
Orpha_layer	HP:0002650	1.3408390643055496e-08
Orpha_layer	HP:0000733	1.3139425357688517e-08
