multiplex	node	score	multiplex	node	score	description	multiplex	node	score	description
1.0	Tetrasomy 12p	0.7321510350385575	2	ORPHA:884	0.0733132523331572	Tetrasomy 12p	3.0	ORPHA:319182	1.1887973677504956e-06	Wiedemann-Steiner syndrome
1.0	459	0.0092782120755523	2	HP:0004322	0.000595328242489	Short stature	3.0	ORPHA:391372	6.201252811893026e-07	Intellectual disability-severe speech delay-mild dysmorphism syndrome
1.0	57	0.00927659689765	2	HP:0001252	0.0005884860256747	Hypotonia	3.0	ORPHA:420179	5.938292968800221e-07	Malan overgrowth syndrome
1.0	676	0.0092620135813369	2	HP:0000343	0.0005834888597473	Long philtrum	3.0	ORPHA:544254	3.8935924812988537e-07	SYNGAP1-related developmental and epileptic encephalopathy
1.0	647	0.0092271958492512	2	HP:0000470	0.0005824160383887	Short neck	3.0	ORPHA:2131	3.2787249868981695e-07	Alternating hemiplegia of childhood
1.0	18	0.0092266917201071	2	HP:0000508	0.0005820336512076	Ptosis	3.0	ORPHA:276432	1.432810028636936e-07	Ogden syndrome
1.0	581	0.0091888029196054	2	HP:0008070	0.0005818810017727	Sparse hair	3.0	ORPHA:561	6.986213419405512e-08	Marshall-Smith syndrome
1.0	395	0.0091735152732448	2	HP:0010864	0.0005814209382113	Intellectual disability, severe	3.0	ORPHA:447980	6.986213419405512e-08	19p13.3 microduplication syndrome
1.0	688	0.009155741547684	2	HP:0002750	0.0005811847429898	Delayed skeletal maturation	3.0	ORPHA:52417	6.63539155440369e-08	MALT lymphoma
1.0	662	0.0091518879380561	2	HP:0005692	0.0005803091341792	Joint hyperflexibility	3.0	ORPHA:585877	6.577558537324043e-08	
1.0	607	0.0091518879380561	2	HP:0000232	0.0005797766932334	Everted lower lip vermilion	3.0	ORPHA:589595	5.097318464487391e-08	
1.0	622	0.0091518879380561	2	HP:0002714	0.0005795773136784	Downturned corners of mouth	3.0	ORPHA:589534	5.097318464487391e-08	
1.0	636	0.0091518879380561	2	HP:0000966	0.0005793751339012	Hypohidrosis	3.0	ORPHA:98831	4.938722054939345e-08	
1.0	601	0.0091518879380561	2	HP:0000684	0.000579363893526	Delayed eruption of teeth	3.0	ORPHA:98835	4.938722054939345e-08	
1.0	29	0.0091518879380561	2	HP:0000535	0.0005785526278835	obsolete Sparse and thin eyebrow	3.0	ORPHA:402017	4.938722054939345e-08	
1.0	390	0.0091518879380561	2	HP:0004326	0.0005785506801664	Cachexia	3.0	ORPHA:585918	4.938722054939345e-08	
1.0	449	0.0091518879380561	2	HP:0000219	0.0005785285282629	Thin upper lip vermilion	3.0	ORPHA:442835	3.808721444224552e-08	Non-specific early-onset epileptic encephalopathy
1.0	Cognitive_Impairment_Symptom_Present	0.0014416337829797	2	HP:0001315	0.0005784966492848	Reduced tendon reflexes	3.0	ORPHA:568	2.8966110365731732e-08	Microphthalmia, Lenz type
1.0	Hypotonia_Symptom_Present	0.0014386278039197	2	HP:0000215	0.0005766191142258	Thick upper lip vermilion	3.0	ORPHA:178469	2.7521170384292866e-08	
1.0	Hypopigmentation_Symptom_Present	0.0010680255514455	2	HP:0000316	0.0004451811016639	Hypertelorism	3.0	ORPHA:1942	2.7336059548757183e-08	Myoclonic-astatic epilepsy
