multiplex	node	score	OrphaCorres	multiplex	node	score	description
Rare_X_layer	FAM177A1 Associated Disorder	0.7348177597569787	None	Orpha_layer	ORPHA:319182	2.630992467122062e-06	Wiedemann-Steiner syndrome
Rare_X_layer	137	0.1108941692794276	None	Orpha_layer	ORPHA:420179	2.1647257411321527e-06	Malan overgrowth syndrome
Rare_X_layer	180	0.110222663963344	None	Orpha_layer	ORPHA:544254	1.8939156860168567e-06	SYNGAP1-related developmental and epileptic encephalopathy
Rare_X_layer	Cognitive_Impairment_Symptom_Present	0.0018596585836817686	None	Orpha_layer	ORPHA:391372	1.7169207031389255e-06	Intellectual disability-severe speech delay-mild dysmorphism syndrome
Rare_X_layer	Coordination_Issues_Symptom_Present	0.0018486754316053235	None	Orpha_layer	ORPHA:261494	9.815269201241067e-07	Kleefstra syndrome
Rare_X_layer	Hypotonia_Symptom_Present	0.0018486259287576047	None	Orpha_layer	ORPHA:2131	8.655057081930595e-07	Alternating hemiplegia of childhood
Rare_X_layer	Abnormal_Muscle_Function_Symptom_Present	0.0018263160368590567	None	Orpha_layer	ORPHA:96169	6.977455291208628e-07	Koolen-De Vries syndrome
Rare_X_layer	ASD_Symptom_Present	0.0018237382077070567	None	Orpha_layer	ORPHA:464306	6.106766013928091e-07	DYRK1A-related intellectual disability syndrome
Rare_X_layer	Temper_Tantrums_Symptom_Present	0.00182149952787278	None	Orpha_layer	ORPHA:85279	4.59954381779639e-07	KDM5C-related syndromic X-linked intellectual disability
Rare_X_layer	Impulsivity_Symptom_Present	0.001818447174554031	None	Orpha_layer	ORPHA:276432	3.782631324265412e-07	Ogden syndrome
Rare_X_layer	Short_Attention_Span_Symptom_Present	0.001816819223172165	None	Orpha_layer	ORPHA:289494	2.8890890061834887e-07	4H leukodystrophy
Rare_X_layer	Abnormal_EEG_Symptom_Present	0.0018107888341019386	None	Orpha_layer	ORPHA:884	2.2182233101937513e-07	Tetrasomy 12p
Rare_X_layer	Seizures_Symptom_Present	0.0018074704296803246	None	Orpha_layer	ORPHA:96092	2.1284887679069642e-07	8p inverted duplication/deletion syndrome
Rare_X_layer	Hyperactivity_Symptom_Present	0.0018022244611745335	None	Orpha_layer	ORPHA:394	1.3464588219964286e-07	Classic homocystinuria
Rare_X_layer	Anxiety_Symptom_Present	0.0017983028525083407	None	Orpha_layer	ORPHA:444077	5.152380360500748e-08	Cognitive impairment-coarse facies-heart defects-obesity-pulmonary involvement-short stature-skeletal dysplasia syndrome
Rare_X_layer	Mood_Problems_Symptom_Present	0.001794330193856386	None	Orpha_layer	HP:0000750	4.2231679401995084e-08	Delayed speech and language development
Rare_X_layer	Hypertonia_Symptom_Present	0.0017820717187754895	None	Orpha_layer	HP:0010864	3.126461337529076e-08	Intellectual disability, severe
Rare_X_layer	General_Overgrowth_Symptom_Present	0.0017709988823321626	None	Orpha_layer	HP:0001250	3.0326186175603505e-08	Seizure
