multiplex	node	score	OrphaCorres	multiplex	node	score	description
Rare_X_layer	Ogden syndrome	0.7238293020485788	ORPHA:276432	Orpha_layer	ORPHA:276432	0.10872420089620408	Ogden syndrome
Rare_X_layer	318	0.010949947962706852	None	Orpha_layer	HP:0001263	0.0005438802461282516	Global developmental delay
Rare_X_layer	596	0.01093669470119792	None	Orpha_layer	HP:0002650	0.0005357501534449035	Scoliosis
Rare_X_layer	686	0.01091415392724104	None	Orpha_layer	HP:0000473	0.0005309919964490654	Torticollis
Rare_X_layer	656	0.0109072805323357	None	Orpha_layer	HP:0001290	0.0005305327616869532	Generalized hypotonia
Rare_X_layer	663	0.01090504591468059	None	Orpha_layer	HP:0002213	0.0005299277641138321	Fine hair
Rare_X_layer	606	0.010904191456537204	None	Orpha_layer	HP:0008897	0.0005298806185354553	Postnatal growth retardation
Rare_X_layer	605	0.01089625905298278	None	Orpha_layer	HP:0100840	0.0005297616201484581	Aplasia/Hypoplasia of the eyebrow
Rare_X_layer	280	0.010882437133364918	None	Orpha_layer	HP:0001262	0.0005289303850865496	Excessive daytime somnolence
Rare_X_layer	377	0.010857439530754274	None	Orpha_layer	HP:0002059	0.0005284103821924536	Cerebral atrophy
Rare_X_layer	281	0.010857439530754274	None	Orpha_layer	HP:0000270	0.0005280879390436613	Delayed cranial suture closure
Rare_X_layer	Cognitive_Impairment_Symptom_Present	0.0010900835602953424	None	Orpha_layer	HP:0010055	0.0005275970686302277	Broad hallux
Rare_X_layer	Coordination_Issues_Symptom_Present	0.0010834247019670248	None	Orpha_layer	HP:0000028	0.00035897756737651205	Cryptorchidism
Rare_X_layer	Abnormal_Muscle_Function_Symptom_Present	0.0010698220484438	None	Orpha_layer	HP:0000494	0.00035785163569620695	Downslanted palpebral fissures
Rare_X_layer	Hypotonia_Symptom_Present	0.0009825934772695133	None	Orpha_layer	HP:0000369	0.0003575742447299634	Low-set ears
Rare_X_layer	Difficulty_Nonverbal_Behaviors_Symptom_Present	0.0008414632768739423	None	Orpha_layer	HP:0002007	0.0003567833910084333	Frontal bossing
Rare_X_layer	PELHS Intellectual disability	0.0008237952481311932	None	Orpha_layer	HP:0000708	0.0003564317077918203	Behavioral abnormality
Rare_X_layer	Issue_Muscle_Arms_Legs_Symptom_Present	0.0007352168260008082	None	Orpha_layer	HP:0002119	0.00035555286562321387	Ventriculomegaly
Rare_X_layer	Unusual_Movements_Symptom_Present	0.0007036448451644312	None	Orpha_layer	HP:0001629	0.00035535016790948595	Ventricular septal defect
Rare_X_layer	Hyperactivity_Symptom_Present	0.0006542802673958907	None	Orpha_layer	HP:0000023	0.0003544955662857832	Inguinal hernia
Rare_X_layer	Visual_Impairment_Symptom_Present	0.0006512688252911693	None	Orpha_layer	HP:0000400	0.0003544099125913955	Macrotia
