multiplex	node	score	multiplex	node	score	description	multiplex	node	score	description
1.0	Ring14 and related disorders	0.7179799633314222	2	ORPHA:319182	3.97424882696454e-06	Wiedemann-Steiner syndrome	3.0	ORPHA:319182	4.007424225124764e-06	Wiedemann-Steiner syndrome
1.0	45	0.0309404447349671	2	ORPHA:544254	1.4135269388785671e-06	SYNGAP1-related developmental and epileptic encephalopathy	3.0	ORPHA:544254	1.4090742686788076e-06	SYNGAP1-related developmental and epileptic encephalopathy
1.0	167	0.0309126449501841	2	ORPHA:391372	1.3791871394886136e-06	Intellectual disability-severe speech delay-mild dysmorphism syndrome	3.0	ORPHA:391372	1.388904294482691e-06	Intellectual disability-severe speech delay-mild dysmorphism syndrome
1.0	501	0.0308904540582638	2	ORPHA:261494	1.0714342957642111e-06	Kleefstra syndrome	3.0	ORPHA:420179	1.0573229316120523e-06	Malan overgrowth syndrome
1.0	55	0.0308721252895359	2	ORPHA:420179	1.0221511163692516e-06	Malan overgrowth syndrome	3.0	ORPHA:2131	7.597405707415585e-07	Alternating hemiplegia of childhood
1.0	56	0.0308009658091537	2	ORPHA:464306	9.014568116246892e-07	DYRK1A-related intellectual disability syndrome	3.0	ORPHA:276432	5.576631417687624e-07	Ogden syndrome
1.0	105	0.0307905659640527	2	ORPHA:2131	7.48861167004486e-07	Alternating hemiplegia of childhood	3.0	ORPHA:589595	1.718295185339852e-07	
1.0	521	0.0307705698570484	2	ORPHA:276432	5.505664837079e-07	Ogden syndrome	3.0	ORPHA:589534	1.718295185339852e-07	
1.0	Prematurity_Symptom_Present	0.0046607126579842	2	ORPHA:85279	4.863902471567119e-07	KDM5C-related syndromic X-linked intellectual disability	3.0	ORPHA:98835	1.6648402685453174e-07	
1.0	Short_Stature_Symptom_Present	0.0036678497766457	2	ORPHA:96092	4.55478733045093e-07	8p inverted duplication/deletion syndrome	3.0	ORPHA:98831	1.6648402685453174e-07	
1.0	Undergrowth_Symptom_Present	0.0033333729064638	2	ORPHA:96169	4.28408098481377e-07	Koolen-De Vries syndrome	3.0	ORPHA:402017	1.6648402685453174e-07	
1.0	Cognitive_Impairment_Symptom_Present	0.0012040947967457	2	ORPHA:884	2.8647282144289337e-07	Tetrasomy 12p	3.0	ORPHA:585918	1.6648402685453174e-07	
1.0	Constipation_Symptom_Present	0.001153905316378	2	ORPHA:289494	2.778116874671276e-07	4H leukodystrophy	3.0	ORPHA:52417	1.4861462846360425e-07	MALT lymphoma
1.0	Short_Attention_Span_Symptom_Present	0.001131697728529	2	ORPHA:444077	1.922139503419904e-07	Cognitive impairment-coarse facies-heart defects-obesity-pulmonary involvement-short stature-skeletal dysplasia syndrome	3.0	ORPHA:585877	1.4732423777261657e-07	
1.0	Abnormal_EEG_Symptom_Present	0.0011311044720256	2	ORPHA:394	1.1830556138210797e-07	Classic homocystinuria	3.0	ORPHA:561	1.2439098440143301e-07	Marshall-Smith syndrome
1.0	Seizures_Symptom_Present	0.0011278987335539	2	HP:0000750	6.142968301175453e-08	Delayed speech and language development	3.0	ORPHA:447980	1.2439098440143301e-07	19p13.3 microduplication syndrome
1.0	Esophagus_Issues_Symptom_Present	0.0011069370987374	2	HP:0000708	4.335171808426326e-08	Atypical behavior	3.0	ORPHA:442835	1.2377346767119677e-07	Non-specific early-onset epileptic encephalopathy
1.0	ASD_Symptom_Present	0.0009583210953338	2	HP:0001252	4.054162457482865e-08	Hypotonia	3.0	ORPHA:568	1.1273379187318793e-07	Microphthalmia, Lenz type
1.0	Temper_Tantrums_Symptom_Present	0.0009510946512635	2	HP:0001250	3.9123364798121323e-08	Seizure	3.0	ORPHA:178469	9.939496802547465e-08	
1.0	Impulsivity_Symptom_Present	0.0009507311445886	2	HP:0001249	3.805702796357128e-08	Intellectual disability	3.0	ORPHA:1942	9.823359085745063e-08	Myoclonic-astatic epilepsy
1.0	Hyperactivity_Symptom_Present	0.0009319547863699	2	HP:0010864	3.6015959358234976e-08	Intellectual disability, severe	3.0	ORPHA:569	2.4100570992909865e-08	Familial or sporadic hemiplegic migraine
1.0	Memory_Impairment_Symptom_Present	0.0009006027048901	2	HP:0001263	3.1582981407791945e-08	Global developmental delay	3.0	ORPHA:2382	2.3770475104071957e-08	Lennox-Gastaut syndrome
1.0	Hypotonia_Symptom_Present	0.0008563095537957	2	HP:0000252	3.120373921859289e-08	Microcephaly	3.0	ORPHA:71518	2.1069968129030937e-08	Benign paroxysmal torticollis of infancy
