multiplex	node	score	multiplex	node	score	description	multiplex	node	score	description
1.0	Intellectual disability-severe speech delay-mild dysmorphism syndrome	0.7260784363144966	2	ORPHA:391372	0.0727799256401028	Intellectual disability-severe speech delay-mild dysmorphism syndrome	3.0	ORPHA:391372	0.0733335205725472	Intellectual disability-severe speech delay-mild dysmorphism syndrome
1.0	738	0.001320239381741	2	HP:0000750	0.0003668877989942	Delayed speech and language development	3.0	ORPHA:52417	0.0078467399630795	MALT lymphoma
1.0	718	0.0013143491858318	2	HP:0011220	0.0003602490838296	Prominent forehead	3.0	ORPHA:585877	0.0077779319900178	
1.0	225	0.0013135384752357	2	HP:0002474	0.0003591510397525	Expressive language delay	3.0	ORPHA:545	0.0004525424828116	Follicular lymphoma
1.0	129	0.0013130849067811	2	HP:0009088	0.0003586812112143	Speech articulation difficulties	3.0	ORPHA:52416	0.0004452280077908	Mantle cell lymphoma
1.0	189	0.0013121284742257	2	HP:0000316	0.0002774897050359	Hypertelorism	3.0	ORPHA:585948	0.0004133489657095	
1.0	735	0.0013114125786382	2	HP:0000486	0.0002768486778392	Strabismus	3.0	ORPHA:397964	0.0003923369982463	
1.0	721	0.0013110737671956	2	HP:0001508	0.0002749385283059	Failure to thrive	3.0	ORPHA:199306	0.0003859064562846	Cleft lip/palate
1.0	719	0.0013097861370111	2	HP:0000708	0.0002740268679695	Atypical behavior	3.0	ORPHA:314950	0.0003852488230169	
1.0	714	0.0013097823035105	2	HP:0011968	0.0002739404582572	Feeding difficulties	3.0	ORPHA:44890	0.0003836145622346	Gastrointestinal stromal tumor
1.0	15	0.0013086808643312	2	HP:0000494	0.0002734568164337	Downslanted palpebral fissures	3.0	ORPHA:168940	0.0003674864495925	
1.0	723	0.0013086532416822	2	HP:0010864	0.0002730774369743	Intellectual disability, severe	3.0	ORPHA:168947	0.0003637574312332	
1.0	354	0.0013083440894278	2	HP:0001270	0.0002729845402617	Motor delay	3.0	ORPHA:1331	2.3398633135359257e-05	
1.0	4	0.0013079452299879	2	HP:0000729	0.0002729503612879	Autistic behavior	3.0	ORPHA:520	2.223159710282331e-05	Acute promyelocytic leukemia
1.0	74	0.0013078634839377	2	HP:0000508	0.0002727884842212	Ptosis	3.0	ORPHA:67038	2.020148955572884e-05	
1.0	262	0.0013075030942491	2	HP:0001257	0.0002725389191257	Spasticity	3.0	ORPHA:892	1.6904267019808573e-05	Von Hippel-Lindau disease
1.0	9	0.0013063401164307	2	HP:0002342	0.0002722383778328	Intellectual disability, moderate	3.0	ORPHA:100	1.6548593986410017e-05	Ataxia-telangiectasia
1.0	14	0.0013060157931442	2	HP:0002019	0.0002718648126321	Constipation	3.0	ORPHA:370109	1.6548593986410017e-05	
1.0	722	0.0013056268543336	2	HP:0003196	0.0002717885791209	Short nose	3.0	ORPHA:29073	1.5910607957843047e-05	Multiple myeloma
1.0	98	0.0013043742334365	2	HP:0000739	0.000271742049526	Anxiety	3.0	ORPHA:99798	1.0110758691341973e-05	Oligodontia
1.0	728	0.0013039856476061	2	HP:0001627	0.0002713296068888	Abnormal heart morphology	3.0	ORPHA:2227	9.896174842028964e-06	
1.0	81	0.0013022855997578	2	HP:0000303	0.0002712405356384	Mandibular prognathia	3.0	ORPHA:536	8.618518677009365e-06	Systemic lupus erythematosus
1.0	327	0.0013018870543529	2	HP:0000478	0.0002707021902393	Abnormality of the eye	3.0	ORPHA:397	8.229185835067936e-06	Giant cell arteritis
1.0	730	0.0013016115813479	2	HP:0002714	0.0002704384482101	Downturned corners of mouth	3.0	ORPHA:802	8.218485264924315e-06	
1.0	212	0.0013009932241089	2	HP:0000455	0.0002703803727558	Broad nasal tip	3.0	ORPHA:220393	8.197701083478997e-06	Diffuse cutaneous systemic sclerosis
1.0	253	0.0012998442997672	2	HP:0001371	0.0002703516742474	Flexion contracture	3.0	ORPHA:220402	8.197701083478997e-06	Limited cutaneous systemic sclerosis
1.0	16	0.0012998161476112	2	HP:0012471	0.0002700086581168	Thick vermilion border	3.0	ORPHA:555	8.164866942047676e-06	
1.0	154	0.0012997955348911	2	HP:0410263	0.0002697554928611	Brain imaging abnormality	3.0	ORPHA:243377	8.164866942047676e-06	
1.0	427	0.001299652846297	2	HP:0000194	0.0002697012804256	Open mouth	3.0	ORPHA:477738	8.148431076434515e-06	
1.0	123	0.0012980130811224	2	HP:0000119	0.0002695896759502	Abnormality of the genitourinary system	3.0	ORPHA:83465	8.148431076434515e-06	Narcolepsy type 2
1.0	53	0.0012965686362826	2	HP:0000736	0.0002695645531866	Short attention span	3.0	ORPHA:703	8.148431076434515e-06	Bullous pemphigoid
1.0	52	0.0012965686362826	2	HP:0000403	0.0002695087741394	Recurrent otitis media	3.0	ORPHA:2073	8.148431076434501e-06	Narcolepsy type 1
1.0	50	0.0012965686362826	2	HP:0000954	0.0002694969366649	Single transverse palmar crease	3.0	ORPHA:85414	8.141962753215041e-06	Systemic-onset juvenile idiopathic arthritis
1.0	555	0.0012965686362826	2	HP:0002788	0.0002694093970767	Recurrent upper respiratory tract infections	3.0	ORPHA:284130	8.110753604721737e-06	
1.0	198	0.0012965686362826	2	HP:0000539	0.0002690437749754	Abnormality of refraction	3.0	ORPHA:747	8.110753604721737e-06	Autoimmune pulmonary alveolar proteinosis
1.0	496	0.0012965686362826	2	HP:0007301	0.0002686820600582	Oromotor apraxia	3.0	ORPHA:797	8.110753604721737e-06	Sarcoidosis
1.0	49	0.0012965686362826	2	HP:0008762	0.0002684552925094	Repetitive compulsive behavior	3.0	ORPHA:220407	8.110753604721737e-06	
1.0	346	0.0012965686362826	2	HP:0005272	0.0002684309890536	Prominent nasolabial fold	3.0	ORPHA:480541	7.725233580653896e-06	
1.0	401	0.0012965686362826	2	HP:0002236	0.0002682937047847	Frontal upsweep of hair	3.0	ORPHA:141291	7.534319959514417e-06	Cleft lip and alveolus
1.0	400	0.0012965686362826	2	HP:0011823	0.000268054726248	Chin with horizontal crease	3.0	ORPHA:199302	7.534319959514417e-06	Isolated cleft lip
1.0	369	0.0012965686362826	2	HP:0001250	0.0001941874749841	Seizure	3.0	ORPHA:98839	7.371719879651704e-06	
1.0	60	0.0012965686362826	2	HP:0001252	0.0001882525698889	Hypotonia	3.0	ORPHA:98838	7.371719879651704e-06	
1.0	332	0.0012965686362826	2	HP:0001256	0.0001836294908311	Intellectual disability, mild	3.0	ORPHA:2440	6.238744724425876e-06	Isolated split hand-split foot malformation
1.0	311	0.0012965686362826	2	HP:0000639	0.0001834186690927	Nystagmus	3.0	ORPHA:1072	6.048163850693097e-06	Ankyloblepharon filiforme adnatum-cleft palate syndrome
1.0	31	0.0012965686362826	2	HP:0000256	0.0001831832707333	Macrocephaly	3.0	ORPHA:69085	6.048163850693097e-06	Limb-mammary syndrome
1.0	297	0.0012965686362826	2	HP:0007018	0.0001829300093856	Attention deficit hyperactivity disorder	3.0	ORPHA:978	6.048163850693097e-06	ADULT syndrome
1.0	264	0.0012965686362826	2	HP:0002353	0.0001819504075142	EEG abnormality	3.0	ORPHA:93930	6.048163850693097e-06	Bladder exstrophy
1.0	263	0.0012965686362826	2	HP:0000278	0.0001808684946924	Retrognathia	3.0	ORPHA:1896	6.048163850693097e-06	EEC syndrome
1.0	59	0.0012965686362826	2	HP:0000581	0.0001807695319225	Blepharophimosis	3.0	ORPHA:98834	5.949491378978236e-06	
1.0	545	0.0012965686362826	2	HP:0000821	0.0001803290838589	Hypothyroidism	3.0	ORPHA:29072	5.906520625368981e-06	Hereditary pheochromocytoma-paraganglioma
1.0	737	0.0012965686362826	2	HP:0030084	0.0001802227683254	Clinodactyly	3.0	ORPHA:276621	5.822917587003974e-06	Sporadic pheochromocytoma/secreting paraganglioma
1.0	734	0.0012965686362826	2	HP:0000077	0.0001801422928397	Abnormality of the kidney	3.0	ORPHA:102724	5.763612757522431e-06	
1.0	8	0.0012965686362826	2	HP:0000819	0.0001800344760434	Diabetes mellitus	3.0	ORPHA:227535	5.733355309825161e-06	
1.0	69	0.0012965686362826	2	HP:0001581	0.0001799050694499	Recurrent skin infections	3.0	ORPHA:93100	5.728657318844442e-06	
1.0	736	0.0012965686362826	2	HP:0002092	0.0001797700348068	Pulmonary arterial hypertension	3.0	ORPHA:98849	5.702821767522416e-06	Systemic mastocytosis with associated hematologic neoplasm
1.0	255	0.0012965686362826	2	HP:0012393	0.0001795380624179	Allergy	3.0	ORPHA:98829	5.620160954306226e-06	
1.0	733	0.0012965686362826	2	HP:0008589	0.0001793902495445	Hypoplastic helices	3.0	ORPHA:2884	5.534556037037646e-06	Piebaldism
1.0	Cognitive_Impairment_Symptom_Present	0.0006270507884766	2	HP:0025502	0.0001793480406125	Overweight	3.0	ORPHA:158775	5.526670042313419e-06	
1.0	Coordination_Issues_Symptom_Present	0.0006260656531978	2	HP:0001212	0.0001791438853441	Prominent fingertip pads	3.0	ORPHA:158778	5.526670042313419e-06	
1.0	Short_Attention_Span_Symptom_Present	0.0004025330823949	2	HP:0000598	0.0001791280960593	Abnormality of the ear	3.0	ORPHA:90389	5.526670042313419e-06	
1.0	Abnormal_Eye_Movement_Symptom_Present	0.0003940595990997	2	HP:0040303	0.0001789724607849	Decreased serum iron	3.0	ORPHA:158769	5.526670042313419e-06	
1.0	Impulsivity_Symptom_Present	0.0003723286865502	2	ORPHA:96334	4.6458376057897273e-05	Kagami-Ogata syndrome due to paternal uniparental disomy of chromosome 14	3.0	ORPHA:280794	5.526670042313419e-06	Pseudoxanthomatous diffuse cutaneous mastocytosis
