ORPHA:58	HP:0000256	0.8
ORPHA:58	HP:0001249	0.8
ORPHA:58	HP:0001250	0.8
ORPHA:58	HP:0001257	0.8
ORPHA:58	HP:0001274	0.8
ORPHA:58	HP:0001347	0.8
ORPHA:58	HP:0001355	0.8
ORPHA:58	HP:0001508	0.8
ORPHA:58	HP:0002007	0.8
ORPHA:58	HP:0002017	0.8
ORPHA:58	HP:0002167	0.8
ORPHA:58	HP:0002169	0.8
ORPHA:58	HP:0002353	0.8
ORPHA:58	HP:0002360	0.8
ORPHA:58	HP:0002650	0.8
ORPHA:58	HP:0007256	0.8
ORPHA:58	HP:0100729	0.8
ORPHA:58	HP:0000496	0.6
ORPHA:58	HP:0000508	0.6
ORPHA:58	HP:0000639	0.6
ORPHA:58	HP:0000651	0.6
ORPHA:58	HP:0000712	0.6
ORPHA:58	HP:0000716	0.6
ORPHA:58	HP:0000975	0.6
ORPHA:58	HP:0001251	0.6
ORPHA:58	HP:0001260	0.6
ORPHA:58	HP:0001288	0.6
ORPHA:58	HP:0001337	0.6
ORPHA:58	HP:0001618	0.6
ORPHA:58	HP:0002015	0.6
ORPHA:58	HP:0002019	0.6
ORPHA:58	HP:0002045	0.6
ORPHA:58	HP:0002381	0.6
ORPHA:58	HP:0002445	0.6
ORPHA:58	HP:0002514	0.6
ORPHA:58	HP:0002615	0.6
ORPHA:58	HP:0002808	0.6
ORPHA:58	HP:0010535	0.6
ORPHA:58	HP:0010628	0.6
ORPHA:58	HP:0100247	0.6
ORPHA:58	HP:0000218	0.4
ORPHA:58	HP:0000238	0.4
ORPHA:58	HP:0000470	0.4
ORPHA:58	HP:0000819	0.4
ORPHA:58	HP:0000821	0.4
ORPHA:58	HP:0000822	0.4
ORPHA:58	HP:0000826	0.4
ORPHA:58	HP:0000938	0.4
ORPHA:58	HP:0001252	0.4
ORPHA:58	HP:0001324	0.4
ORPHA:58	HP:0001645	0.4
ORPHA:58	HP:0002072	0.4
ORPHA:58	HP:0002093	0.4
ORPHA:58	HP:0002376	0.4
ORPHA:58	HP:0002383	0.4
ORPHA:58	HP:0002410	0.4
ORPHA:58	HP:0002607	0.4
ORPHA:58	HP:0003307	0.4
ORPHA:58	HP:0007481	0.4
ORPHA:58	HP:0012332	0.4
ORPHA:58	HP:0100716	0.4
ORPHA:61	HP:0000158	0.8
ORPHA:61	HP:0000280	0.8
ORPHA:61	HP:0000365	0.8
ORPHA:61	HP:0000518	0.8
ORPHA:61	HP:0001249	0.8
ORPHA:61	HP:0001263	0.8
ORPHA:61	HP:0001744	0.8
ORPHA:61	HP:0002240	0.8
ORPHA:61	HP:0002652	0.8
ORPHA:61	HP:0002750	0.8
ORPHA:61	HP:0004493	0.8
ORPHA:61	HP:0005280	0.8
ORPHA:61	HP:0005978	0.8
ORPHA:61	HP:0007957	0.8
ORPHA:61	HP:0008821	0.8
ORPHA:61	HP:0000023	0.6
ORPHA:61	HP:0000189	0.6
ORPHA:61	HP:0000212	0.6
ORPHA:61	HP:0000316	0.6
ORPHA:61	HP:0000336	0.6
ORPHA:61	HP:0000389	0.6
ORPHA:61	HP:0000400	0.6
ORPHA:61	HP:0000470	0.6
ORPHA:61	HP:0000708	0.6
ORPHA:61	HP:0001252	0.6
ORPHA:61	HP:0001385	0.6
ORPHA:61	HP:0002650	0.6
ORPHA:61	HP:0002808	0.6
ORPHA:61	HP:0006487	0.6
ORPHA:61	HP:0010807	0.6
ORPHA:61	HP:0011039	0.6
ORPHA:61	HP:0011354	0.6
ORPHA:61	HP:0000256	0.4
ORPHA:61	HP:0000303	0.4
ORPHA:61	HP:0000687	0.4
ORPHA:61	HP:0000689	0.4
ORPHA:61	HP:0000738	0.4
ORPHA:61	HP:0001369	0.4
ORPHA:61	HP:0002205	0.4
ORPHA:61	HP:0002516	0.4
ORPHA:61	HP:0010885	0.4
ORPHA:61	HP:0100240	0.4
ORPHA:93	HP:0000023	0.4
ORPHA:93	HP:0000053	0.6
ORPHA:93	HP:0000158	0.6
ORPHA:93	HP:0000164	0.6
ORPHA:93	HP:0000212	0.8
ORPHA:93	HP:0000280	0.6
ORPHA:93	HP:0000303	0.8
ORPHA:93	HP:0000316	0.8
ORPHA:93	HP:0000389	0.4
ORPHA:93	HP:0000431	0.8
ORPHA:93	HP:0000670	0.6
ORPHA:93	HP:0000708	0.4
ORPHA:93	HP:0000750	0.8
ORPHA:93	HP:0000768	0.6
ORPHA:93	HP:0001249	0.8
ORPHA:93	HP:0001250	0.4
ORPHA:93	HP:0001369	0.4
ORPHA:93	HP:0001387	0.4
ORPHA:93	HP:0001537	0.8
ORPHA:93	HP:0001744	0.4
ORPHA:93	HP:0001763	0.4
ORPHA:93	HP:0001999	0.8
ORPHA:93	HP:0002024	0.4
ORPHA:93	HP:0002167	0.8
ORPHA:93	HP:0002205	0.4
ORPHA:93	HP:0002240	0.4
ORPHA:93	HP:0002360	0.4
ORPHA:93	HP:0002650	0.8
ORPHA:93	HP:0002684	0.6
ORPHA:93	HP:0002750	0.4
ORPHA:93	HP:0002997	0.6
ORPHA:93	HP:0003103	0.6
ORPHA:93	HP:0003196	0.8
ORPHA:93	HP:0003468	0.4
ORPHA:93	HP:0004337	0.8
ORPHA:93	HP:0004568	0.4
ORPHA:93	HP:0008430	0.6
ORPHA:93	HP:0008551	0.8
ORPHA:93	HP:0011276	0.4
ORPHA:93	HP:0012068	0.8
ORPHA:93	HP:0012471	0.8
ORPHA:93	HP:0100660	0.8
ORPHA:93	HP:0100729	0.8
ORPHA:585	HP:0000238	0.6
ORPHA:585	HP:0000252	0.4
ORPHA:585	HP:0000256	0.6
ORPHA:585	HP:0000280	0.6
ORPHA:585	HP:0000319	0.6
ORPHA:585	HP:0000407	0.6
ORPHA:585	HP:0000463	0.6
ORPHA:585	HP:0000505	0.8
ORPHA:585	HP:0000518	0.6
ORPHA:585	HP:0000574	0.6
ORPHA:585	HP:0000648	0.6
ORPHA:585	HP:0001249	0.8
ORPHA:585	HP:0001250	0.6
ORPHA:585	HP:0001263	0.8
ORPHA:585	HP:0001319	0.8
ORPHA:585	HP:0001387	0.6
ORPHA:585	HP:0001744	0.8
ORPHA:585	HP:0002208	0.6
ORPHA:585	HP:0002240	0.8
ORPHA:585	HP:0002376	0.8
ORPHA:585	HP:0003134	0.8
ORPHA:585	HP:0004322	0.6
ORPHA:585	HP:0005280	0.6
ORPHA:585	HP:0007307	0.8
ORPHA:585	HP:0007703	0.6
ORPHA:585	HP:0007957	0.6
ORPHA:585	HP:0008064	0.8
ORPHA:585	HP:0008155	0.8
ORPHA:585	HP:0010059	0.6
ORPHA:585	HP:0011304	0.6
ORPHA:118	HP:0000365	0.8
ORPHA:118	HP:0001249	0.8
ORPHA:118	HP:0001250	0.8
ORPHA:118	HP:0001999	0.8
ORPHA:118	HP:0002205	0.8
ORPHA:118	HP:0005247	0.8
ORPHA:141	HP:0000256	0.6
ORPHA:141	HP:0000365	0.6
ORPHA:141	HP:0000505	0.6
ORPHA:141	HP:0000618	0.6
ORPHA:141	HP:0000648	0.8
ORPHA:141	HP:0000649	0.6
ORPHA:141	HP:0001250	0.4
ORPHA:141	HP:0001252	0.6
ORPHA:141	HP:0001263	0.8
ORPHA:141	HP:0001276	0.6
ORPHA:141	HP:0001371	0.4
ORPHA:141	HP:0002020	0.6
ORPHA:141	HP:0002353	0.8
ORPHA:141	HP:0002376	0.4
ORPHA:141	HP:0004372	0.8
ORPHA:141	HP:0007703	0.4
ORPHA:141	HP:0008872	0.8
ORPHA:141	HP:0100543	0.8
ORPHA:213	HP:0000093	0.8
ORPHA:213	HP:0000112	0.8
ORPHA:213	HP:0000124	0.8
ORPHA:213	HP:0000613	0.8
ORPHA:213	HP:0000733	0.8
ORPHA:213	HP:0000821	0.8
ORPHA:213	HP:0000823	0.8
ORPHA:213	HP:0001324	0.8
ORPHA:213	HP:0001508	0.8
ORPHA:213	HP:0001944	0.8
ORPHA:213	HP:0001959	0.8
ORPHA:213	HP:0002013	0.8
ORPHA:213	HP:0002148	0.8
ORPHA:213	HP:0002900	0.8
ORPHA:213	HP:0003198	0.8
ORPHA:213	HP:0003355	0.8
ORPHA:213	HP:0004322	0.8
ORPHA:213	HP:0007957	0.8
ORPHA:213	HP:0009806	0.8
ORPHA:213	HP:0012378	0.8
ORPHA:213	HP:0100651	0.8
ORPHA:213	HP:0000083	0.6
ORPHA:213	HP:0000488	0.6
ORPHA:213	HP:0002748	0.6
ORPHA:213	HP:0000505	0.4
ORPHA:213	HP:0001256	0.4
ORPHA:213	HP:0001288	0.4
ORPHA:213	HP:0001409	0.4
ORPHA:213	HP:0001945	0.4
ORPHA:213	HP:0002024	0.4
ORPHA:213	HP:0002381	0.4
ORPHA:213	HP:0006824	0.4
ORPHA:213	HP:0007256	0.4
ORPHA:349	HP:0000164	0.4
ORPHA:349	HP:0000248	0.8
ORPHA:349	HP:0000280	0.8
ORPHA:349	HP:0000365	0.8
ORPHA:349	HP:0000821	0.8
ORPHA:349	HP:0000943	0.8
ORPHA:349	HP:0000975	0.8
ORPHA:349	HP:0001063	0.4
ORPHA:349	HP:0001250	0.6
ORPHA:349	HP:0001252	0.6
ORPHA:349	HP:0001257	0.6
ORPHA:349	HP:0001263	0.8
ORPHA:349	HP:0001508	0.8
ORPHA:349	HP:0001597	0.4
ORPHA:349	HP:0001626	0.6
ORPHA:349	HP:0001640	0.4
ORPHA:349	HP:0001999	0.8
ORPHA:349	HP:0002240	0.8
ORPHA:349	HP:0002510	0.6
ORPHA:349	HP:0002808	0.8
ORPHA:349	HP:0003199	0.6
ORPHA:349	HP:0005264	0.6
ORPHA:349	HP:0005595	0.8
ORPHA:349	HP:0007256	0.4
ORPHA:349	HP:0007957	0.6
ORPHA:349	HP:0008155	0.8
ORPHA:349	HP:0008430	0.8
ORPHA:349	HP:0010864	0.8
ORPHA:349	HP:0011220	0.8
ORPHA:349	HP:0011276	0.6
ORPHA:349	HP:0100578	0.8
ORPHA:366	HP:0000293	0.8
ORPHA:366	HP:0001256	0.8
ORPHA:366	HP:0001943	0.8
ORPHA:366	HP:0002155	0.8
ORPHA:366	HP:0002721	0.8
ORPHA:366	HP:0003198	0.6
ORPHA:366	HP:0004322	0.8
ORPHA:371	HP:0001324	0.6
ORPHA:371	HP:0001903	0.8
ORPHA:371	HP:0002149	0.6
ORPHA:371	HP:0002486	0.8
ORPHA:371	HP:0003202	0.6
ORPHA:371	HP:0009051	0.8
ORPHA:583	HP:0000179	0.8
ORPHA:583	HP:0000246	0.8
ORPHA:583	HP:0000280	0.8
ORPHA:583	HP:0000389	0.8
ORPHA:583	HP:0000944	0.8
ORPHA:583	HP:0001387	0.8
ORPHA:583	HP:0001508	0.8
ORPHA:583	HP:0002656	0.8
ORPHA:583	HP:0002788	0.8
ORPHA:583	HP:0003521	0.8
ORPHA:583	HP:0007759	0.8
ORPHA:583	HP:0008155	0.8
ORPHA:583	HP:0009928	0.8
ORPHA:583	HP:0000365	0.6
ORPHA:583	HP:0000470	0.6
ORPHA:583	HP:0000885	0.6
ORPHA:583	HP:0001744	0.6
ORPHA:583	HP:0002808	0.6
ORPHA:583	HP:0002857	0.6
ORPHA:583	HP:0003300	0.6
ORPHA:583	HP:0100790	0.6
ORPHA:583	HP:0000158	0.4
ORPHA:583	HP:0000505	0.4
ORPHA:583	HP:0001654	0.4
ORPHA:583	HP:0002564	0.4
ORPHA:583	HP:0030680	0.4
ORPHA:583	HP:0100543	0.4
ORPHA:812	HP:0000179	0.8
ORPHA:812	HP:0000280	0.8
ORPHA:812	HP:0000407	0.8
ORPHA:812	HP:0000431	0.8
ORPHA:812	HP:0000488	0.8
ORPHA:812	HP:0000505	0.8
ORPHA:812	HP:0000518	0.4
ORPHA:812	HP:0000529	0.8
ORPHA:812	HP:0000639	0.8
ORPHA:812	HP:0000762	0.6
ORPHA:812	HP:0000768	0.8
ORPHA:812	HP:0000943	0.8
ORPHA:812	HP:0000962	0.8
ORPHA:812	HP:0001249	0.6
ORPHA:812	HP:0001250	0.8
ORPHA:812	HP:0001251	0.8
ORPHA:812	HP:0001252	0.6
ORPHA:812	HP:0001288	0.8
ORPHA:812	HP:0001324	0.6
ORPHA:812	HP:0001336	0.8
ORPHA:812	HP:0001337	0.6
ORPHA:812	HP:0001350	0.8
ORPHA:812	HP:0001744	0.8
ORPHA:812	HP:0002007	0.6
ORPHA:812	HP:0002167	0.8
ORPHA:812	HP:0002353	0.6
ORPHA:812	HP:0002650	0.8
ORPHA:812	HP:0002652	0.8
ORPHA:812	HP:0002750	0.8
ORPHA:812	HP:0002808	0.4
ORPHA:812	HP:0003202	0.6
ORPHA:812	HP:0003312	0.6
ORPHA:812	HP:0003355	0.8
ORPHA:812	HP:0003461	0.8
ORPHA:812	HP:0004322	0.8
ORPHA:812	HP:0007957	0.8
ORPHA:812	HP:0010306	0.8
ORPHA:812	HP:0010729	0.8
ORPHA:812	HP:0011276	0.8
ORPHA:812	HP:0012061	0.8
ORPHA:812	HP:0100022	0.8
ORPHA:812	HP:0100790	0.6
ORPHA:578	HP:0000232	0.4
ORPHA:578	HP:0000252	0.4
ORPHA:578	HP:0000280	0.4
ORPHA:578	HP:0000486	0.8
ORPHA:578	HP:0000488	0.8
ORPHA:578	HP:0000512	0.4
ORPHA:578	HP:0000613	0.8
ORPHA:578	HP:0000639	0.6
ORPHA:578	HP:0000691	0.4
ORPHA:578	HP:0000708	0.8
ORPHA:578	HP:0000982	0.4
ORPHA:578	HP:0001249	0.8
ORPHA:578	HP:0001251	0.6
ORPHA:578	HP:0001252	0.6
ORPHA:578	HP:0001288	0.8
ORPHA:578	HP:0001344	0.8
ORPHA:578	HP:0001347	0.8
ORPHA:578	HP:0002353	0.6
ORPHA:578	HP:0002816	0.4
ORPHA:578	HP:0004345	0.8
ORPHA:578	HP:0004422	0.4
ORPHA:578	HP:0005105	0.4
ORPHA:578	HP:0007281	0.8
ORPHA:578	HP:0007703	0.4
ORPHA:578	HP:0007957	0.8
ORPHA:578	HP:0010318	0.8
ORPHA:578	HP:0011020	0.8
ORPHA:577	HP:0000269	0.8
ORPHA:577	HP:0000364	0.8
ORPHA:577	HP:0000505	0.8
ORPHA:577	HP:0001387	0.8
ORPHA:577	HP:0001999	0.8
ORPHA:577	HP:0003272	0.8
ORPHA:577	HP:0003312	0.8
ORPHA:577	HP:0004322	0.8
ORPHA:577	HP:0004493	0.8
ORPHA:577	HP:0008818	0.8
ORPHA:577	HP:0008821	0.8
ORPHA:577	HP:0100543	0.8
ORPHA:577	HP:0000023	0.6
ORPHA:577	HP:0000280	0.6
ORPHA:577	HP:0001061	0.6
ORPHA:577	HP:0003307	0.6
ORPHA:577	HP:0007957	0.6
ORPHA:577	HP:0030680	0.6
ORPHA:577	HP:0000175	0.4
ORPHA:577	HP:0001646	0.4
ORPHA:577	HP:0001654	0.4
ORPHA:577	HP:0004349	0.4
ORPHA:577	HP:0012378	0.4
ORPHA:796	HP:0000256	0.8
ORPHA:796	HP:0000293	0.6
ORPHA:796	HP:0000365	0.8
ORPHA:796	HP:0000618	0.8
ORPHA:796	HP:0001250	0.8
ORPHA:796	HP:0001251	0.8
ORPHA:796	HP:0001324	0.6
ORPHA:796	HP:0001508	0.8
ORPHA:796	HP:0001635	0.4
ORPHA:796	HP:0001744	0.6
ORPHA:796	HP:0002205	0.6
ORPHA:796	HP:0002240	0.6
ORPHA:796	HP:0002333	0.8
ORPHA:796	HP:0002652	0.4
ORPHA:796	HP:0002808	0.8
ORPHA:796	HP:0004343	0.8
ORPHA:796	HP:0007272	0.8
ORPHA:796	HP:0010729	0.8
ORPHA:796	HP:0100022	0.8
ORPHA:584	HP:0000023	0.8
ORPHA:584	HP:0000280	0.8
ORPHA:584	HP:0000470	0.4
ORPHA:584	HP:0001004	0.8
ORPHA:584	HP:0001249	0.8
ORPHA:584	HP:0001252	0.6
ORPHA:584	HP:0001387	0.6
ORPHA:584	HP:0001537	0.8
ORPHA:584	HP:0001541	0.8
ORPHA:584	HP:0001744	0.6
ORPHA:584	HP:0001789	0.6
ORPHA:584	HP:0001840	0.6
ORPHA:584	HP:0002103	0.8
ORPHA:584	HP:0002205	0.8
ORPHA:584	HP:0002650	0.8
ORPHA:584	HP:0003272	0.6
ORPHA:584	HP:0004607	0.8
ORPHA:584	HP:0005019	0.8
ORPHA:584	HP:0007957	0.8
ORPHA:584	HP:0008155	0.6
ORPHA:584	HP:0008430	0.8
ORPHA:584	HP:0010655	0.6
ORPHA:584	HP:0012115	0.6
ORPHA:584	HP:0012368	0.8
ORPHA:584	HP:0100026	0.4
ORPHA:584	HP:0100625	0.4
ORPHA:461	HP:0000028	0.4
ORPHA:461	HP:0000717	0.4
ORPHA:461	HP:0000958	0.8
ORPHA:461	HP:0000962	0.8
ORPHA:461	HP:0000966	0.8
ORPHA:461	HP:0002167	0.4
ORPHA:461	HP:0007018	0.6
ORPHA:461	HP:0007759	0.6
ORPHA:461	HP:0008064	0.8
ORPHA:881	HP:0000137	0.8
ORPHA:881	HP:0000470	0.8
ORPHA:881	HP:0000823	0.8
ORPHA:881	HP:0000837	0.8
ORPHA:881	HP:0000879	0.8
ORPHA:881	HP:0000938	0.8
ORPHA:881	HP:0000939	0.8
ORPHA:881	HP:0001510	0.8
ORPHA:881	HP:0001511	0.8
