multiplex	node	score
Orpha_layer	ORPHA:289494	0.11073134074638075
Orpha_layer	HP:0001260	0.0007818921849760902
Orpha_layer	HP:0001251	0.0007800605675501649
Orpha_layer	HP:0001332	0.0007736463702007445
Orpha_layer	HP:0000164	0.000768552810996225
Orpha_layer	HP:0000545	0.000767950414581425
Orpha_layer	HP:0000044	0.0007673306584788394
Orpha_layer	HP:0000668	0.0007672643426256217
Orpha_layer	HP:0006808	0.0007668638510680822
Orpha_layer	HP:0004322	0.0005850405433494534
Orpha_layer	HP:0002015	0.0005809053039200321
Orpha_layer	HP:0001337	0.0005790589237896604
Orpha_layer	HP:0000496	0.0005771368583142562
Orpha_layer	HP:0002071	0.0005768167917317244
Orpha_layer	HP:0007240	0.0005765738097898025
Orpha_layer	HP:0002493	0.0005763873466456005
Orpha_layer	HP:0000823	0.0005763355360563234
Orpha_layer	HP:0030890	0.0005756625642212249
Orpha_layer	HP:0002307	0.0005749315449376933
Orpha_layer	HP:0001250	0.0003984199403824637
Orpha_layer	HP:0001272	0.0003901613592921031
Orpha_layer	HP:0001310	0.00038728489353252456
Orpha_layer	HP:0002079	0.0003866811890992169
Orpha_layer	HP:0001268	0.0003860160121074448
Orpha_layer	HP:0002075	0.0003853527948028263
Orpha_layer	HP:0000640	0.00038495711244933425
Orpha_layer	HP:0000684	0.000384493999708088
Orpha_layer	HP:0000570	0.00038380592242961953
Orpha_layer	HP:0000824	0.00038374769765871746
Orpha_layer	HP:0002926	0.0003827008268837506
Orpha_layer	HP:0000648	0.00019723729501648095
Orpha_layer	HP:0000518	0.00019530769634654402
Orpha_layer	HP:0031206	0.00019250256120099013
Orpha_layer	ORPHA:508093	3.422994597509818e-05
Orpha_layer	ORPHA:276238	2.883424988862432e-05
Orpha_layer	ORPHA:438114	2.7573307997435348e-05
Orpha_layer	ORPHA:447896	2.6755871501664668e-05
Orpha_layer	ORPHA:280219	2.671263599078847e-05
Orpha_layer	ORPHA:276244	2.6631343873464764e-05
Orpha_layer	ORPHA:276241	2.6529417653562508e-05
Orpha_layer	ORPHA:59	2.5325902206197858e-05
Orpha_layer	ORPHA:1830	2.4094048902863015e-05
Orpha_layer	ORPHA:280210	2.3556068235942283e-05
Orpha_layer	ORPHA:494541	2.20818771357581e-05
Orpha_layer	ORPHA:85163	2.1003823585495394e-05
Orpha_layer	ORPHA:99027	2.092444973511148e-05
Orpha_layer	ORPHA:411629	2.0553531057350558e-05
Orpha_layer	ORPHA:95715	2.0494969464356694e-05
Orpha_layer	ORPHA:79097	2.006523786381564e-05
Orpha_layer	ORPHA:496641	1.9684533014014002e-05
Orpha_layer	ORPHA:95434	1.8924085529317637e-05
Orpha_layer	ORPHA:369939	1.8727224257410265e-05
Orpha_layer	ORPHA:329308	1.85494404679571e-05
Orpha_layer	ORPHA:904	1.8408757904116664e-05
Orpha_layer	ORPHA:240085	1.7968667205092168e-05
Orpha_layer	ORPHA:646	1.732857629716581e-05
Orpha_layer	ORPHA:500180	1.7226536024756144e-05
Orpha_layer	ORPHA:208513	1.697287698603077e-05
Orpha_layer	ORPHA:79351	1.6811816524677477e-05
Orpha_layer	ORPHA:457351	1.6641372677712772e-05
Orpha_layer	ORPHA:88644	1.645877908639218e-05
Orpha_layer	ORPHA:273	1.6303692334729422e-05
Orpha_layer	ORPHA:251347	1.621715371471298e-05
Orpha_layer	ORPHA:254881	1.5947426363450545e-05
Orpha_layer	ORPHA:79326	1.5376193888592982e-05
Orpha_layer	HP:0001263	1.535476547920907e-05
Orpha_layer	ORPHA:352649	1.5349285755705517e-05
Orpha_layer	ORPHA:3455	1.5139902397691758e-05
Orpha_layer	ORPHA:204	1.4767222121645607e-05
Orpha_layer	ORPHA:247234	1.4272318490570675e-05
Orpha_layer	ORPHA:1170	1.4086288747734346e-05
Orpha_layer	ORPHA:2822	1.4052999951589166e-05
Orpha_layer	ORPHA:909	1.4030339160275446e-05
Orpha_layer	ORPHA:98761	1.3905887597285225e-05
Orpha_layer	ORPHA:101	1.383202644830171e-05
Orpha_layer	ORPHA:352403	1.3831990858405019e-05
Orpha_layer	HP:0001249	1.3606516775650153e-05
Orpha_layer	ORPHA:502423	1.359345180200315e-05
Orpha_layer	ORPHA:94147	1.3414975891125247e-05
Orpha_layer	ORPHA:240071	1.3151258517512276e-05
Orpha_layer	ORPHA:513436	1.2840665003436843e-05
Orpha_layer	ORPHA:157850	1.2803111438839694e-05
Orpha_layer	ORPHA:95	1.277894253185132e-05
Orpha_layer	ORPHA:240103	1.2641554468387472e-05
Orpha_layer	ORPHA:247245	1.2386870823345547e-05
Orpha_layer	ORPHA:513456	1.2332948148816284e-05
Orpha_layer	ORPHA:363429	1.2211053776920998e-05
Orpha_layer	ORPHA:447997	1.2196725800241964e-05
Orpha_layer	ORPHA:1175	1.2106290804118708e-05
Orpha_layer	ORPHA:438213	1.2026159723920825e-05
Orpha_layer	ORPHA:191	1.1690021704594009e-05
Orpha_layer	ORPHA:98755	1.1660711540729586e-05
Orpha_layer	ORPHA:33069	1.1577142978772943e-05
Orpha_layer	ORPHA:506	1.1528327687629725e-05
Orpha_layer	ORPHA:157954	1.1485381184731203e-05
Orpha_layer	ORPHA:247262	1.1372554131066874e-05
Orpha_layer	ORPHA:621	1.136724531239035e-05
Orpha_layer	ORPHA:447757	1.136085528765386e-05
Orpha_layer	ORPHA:845	1.1355831307941727e-05
Orpha_layer	ORPHA:157946	1.1193783424254737e-05
Orpha_layer	HP:0000639	1.1092738663619901e-05
Orpha_layer	ORPHA:1183	1.1006822969936616e-05
Orpha_layer	ORPHA:98764	1.1001140238741986e-05
Orpha_layer	ORPHA:300570	1.09842217103836e-05
Orpha_layer	ORPHA:289560	1.0946979039890666e-05
Orpha_layer	ORPHA:171629	1.0802857212724334e-05
Orpha_layer	ORPHA:565624	1.0672852318728365e-05
Orpha_layer	ORPHA:96	1.0660503300750162e-05
Orpha_layer	ORPHA:3464	1.0635538884522345e-05
Orpha_layer	ORPHA:157941	1.0386208955345362e-05
Orpha_layer	ORPHA:228360	1.0344858580008436e-05
Orpha_layer	ORPHA:527497	1.031924374066468e-05
Orpha_layer	ORPHA:313772	1.0109637655216033e-05
Orpha_layer	ORPHA:397946	1.0049435773193612e-05
Orpha_layer	ORPHA:100	1.001098046386688e-05
Orpha_layer	ORPHA:101112	9.996934031764829e-06
Orpha_layer	ORPHA:284289	9.986294128966572e-06
Orpha_layer	ORPHA:521406	9.918433038114421e-06
Orpha_layer	HP:0001347	9.901867572855657e-06
Orpha_layer	ORPHA:284332	9.869292649958291e-06
Orpha_layer	ORPHA:284324	9.840165536334684e-06
Orpha_layer	ORPHA:395	9.78847137390128e-06
Orpha_layer	ORPHA:2235	9.645233870805122e-06
Orpha_layer	ORPHA:137898	9.565695393693538e-06
Orpha_layer	ORPHA:72	9.51874886857854e-06
Orpha_layer	ORPHA:51	9.48394941867746e-06
Orpha_layer	ORPHA:478	9.42325141417678e-06
Orpha_layer	ORPHA:275864	9.37717880341937e-06
Orpha_layer	ORPHA:512	9.3587951505128e-06
Orpha_layer	ORPHA:254892	9.351247192997338e-06
Orpha_layer	ORPHA:293967	9.33394875240234e-06
Orpha_layer	ORPHA:206443	9.281182098253461e-06
Orpha_layer	ORPHA:206448	9.20901780739028e-06
Orpha_layer	HP:0001257	9.181236735003776e-06
Orpha_layer	ORPHA:67045	9.17784772279396e-06
Orpha_layer	ORPHA:309256	9.153104108179175e-06
Orpha_layer	ORPHA:1816	9.01411502216996e-06
Orpha_layer	ORPHA:138	8.959640616800946e-06
Orpha_layer	ORPHA:35069	8.950406734040807e-06
Orpha_layer	ORPHA:48431	8.879394380749255e-06
Orpha_layer	ORPHA:178478	8.869290794268942e-06
Orpha_layer	ORPHA:500144	8.711637590001254e-06
Orpha_layer	ORPHA:352641	8.60776179707662e-06
Orpha_layer	HP:0000252	8.49032711616746e-06
Orpha_layer	ORPHA:177901	8.478390181182813e-06
Orpha_layer	ORPHA:99802	8.476572010958902e-06
Orpha_layer	ORPHA:177904	8.473129056087777e-06
Orpha_layer	ORPHA:494526	8.461756547910183e-06
Orpha_layer	ORPHA:98754	8.41982929854652e-06
Orpha_layer	ORPHA:280763	8.374527330955894e-06
Orpha_layer	ORPHA:101010	8.366881938001874e-06
Orpha_layer	ORPHA:459033	8.353966847664099e-06
Orpha_layer	ORPHA:2228	8.346885088043905e-06
Orpha_layer	ORPHA:98794	8.249175210535882e-06
Orpha_layer	ORPHA:35689	8.24734212333793e-06
Orpha_layer	ORPHA:98757	8.208988658086866e-06
Orpha_layer	ORPHA:98793	8.135450336093953e-06
Orpha_layer	ORPHA:64753	8.097794008609018e-06
Orpha_layer	ORPHA:569	8.034340037755485e-06
Orpha_layer	ORPHA:216873	8.00744269950287e-06
Orpha_layer	ORPHA:763	7.985349357667358e-06
Orpha_layer	ORPHA:43116	7.933175898716701e-06
Orpha_layer	HP:0007256	7.893170472580244e-06
Orpha_layer	ORPHA:2326	7.882326182809138e-06
Orpha_layer	ORPHA:354	7.871611049478506e-06
Orpha_layer	ORPHA:2959	7.861313462656204e-06
Orpha_layer	ORPHA:100996	7.85142515320595e-06
Orpha_layer	ORPHA:88618	7.76088373502549e-06
Orpha_layer	ORPHA:90695	7.702179301706398e-06
Orpha_layer	ORPHA:306511	7.69319397403709e-06
Orpha_layer	HP:0001252	7.67223005032109e-06
Orpha_layer	ORPHA:2750	7.668714587889075e-06
Orpha_layer	ORPHA:71517	7.64552475928642e-06
Orpha_layer	HP:0003487	7.631608738042841e-06
Orpha_layer	ORPHA:432	7.608962335522405e-06
Orpha_layer	ORPHA:177907	7.601448510875325e-06
Orpha_layer	ORPHA:97355	7.579132536621742e-06
Orpha_layer	ORPHA:1177	7.563197121948921e-06
Orpha_layer	ORPHA:95494	7.5128810555504605e-06
Orpha_layer	ORPHA:481152	7.4912365742899075e-06
Orpha_layer	ORPHA:404451	7.485108410657424e-06
Orpha_layer	ORPHA:466768	7.4815122095959664e-06
Orpha_layer	ORPHA:254343	7.4190213276503015e-06
Orpha_layer	ORPHA:139417	7.41668853973413e-06
Orpha_layer	ORPHA:228169	7.389376670166851e-06
Orpha_layer	ORPHA:576283	7.368126310106926e-06
Orpha_layer	ORPHA:477673	7.336295482708753e-06
Orpha_layer	ORPHA:309271	7.30221806444331e-06
Orpha_layer	HP:0001288	7.284001193190389e-06
Orpha_layer	ORPHA:504476	7.275040755001849e-06
Orpha_layer	ORPHA:544503	7.25429805076016e-06
Orpha_layer	ORPHA:309263	7.243081881172933e-06
Orpha_layer	ORPHA:141333	7.236447918900606e-06
Orpha_layer	ORPHA:101006	7.198183552290661e-06
Orpha_layer	ORPHA:458803	7.161142479549723e-06
Orpha_layer	ORPHA:329284	7.155396363114239e-06
Orpha_layer	ORPHA:98773	7.1452751279651924e-06
Orpha_layer	ORPHA:211067	7.120143050758246e-06
Orpha_layer	ORPHA:94093	7.11800265202686e-06
Orpha_layer	ORPHA:423275	7.108566943276451e-06
Orpha_layer	ORPHA:306682	7.1040593868209e-06
Orpha_layer	ORPHA:412057	7.060791807747265e-06
Orpha_layer	ORPHA:52901	7.039397535601197e-06
Orpha_layer	ORPHA:399	7.017988829845607e-06
Orpha_layer	ORPHA:765	7.012025788453132e-06
Orpha_layer	ORPHA:58	7.004227918945383e-06
Orpha_layer	ORPHA:644	7.003084187117927e-06
Orpha_layer	HP:0000750	6.984390100828624e-06
Orpha_layer	HP:0002066	6.9736696319652215e-06
Orpha_layer	ORPHA:1947	6.911570702509427e-06
Orpha_layer	ORPHA:227510	6.89973962918558e-06
Orpha_layer	ORPHA:306617	6.881897477065217e-06
Orpha_layer	ORPHA:3474	6.869078657860201e-06
Orpha_layer	ORPHA:247815	6.86257155228281e-06
Orpha_layer	ORPHA:563	6.852400137595908e-06
Orpha_layer	ORPHA:3068	6.835718079309874e-06
Orpha_layer	ORPHA:3306	6.795925316157282e-06
Orpha_layer	ORPHA:529665	6.7774781495721955e-06
Orpha_layer	ORPHA:2971	6.768469804987975e-06
Orpha_layer	ORPHA:102	6.738457903941666e-06
Orpha_layer	ORPHA:3008	6.738210223234906e-06
Orpha_layer	ORPHA:464	6.732382046110467e-06
