layer	node	score	empty	layer	node	score	description
RareX_layer	SETBP1-related disorder	0.7145696063319598		Orphanet_layer	ORPHA:319182	4.126220185147757e-06	Wiedemann-Steiner syndrome
RareX_layer	Hypotonia_Symptom_Present	0.0039989583843414		Orphanet_layer	ORPHA:544254	2.439369541783988e-06	SYNGAP1-related developmental and epileptic encephalopathy
RareX_layer	Abnormal_Muscle_Function_Symptom_Present	0.0033057995049331		Orphanet_layer	ORPHA:391372	2.3248736817303085e-06	Intellectual disability-severe speech delay-mild dysmorphism syndrome
RareX_layer	Coordination_Issues_Symptom_Present	0.0022493356132309		Orphanet_layer	ORPHA:420179	2.0719856258963083e-06	Malan overgrowth syndrome
RareX_layer	Issue_Muscle_Arms_Legs_Symptom_Present	0.002222063238391		Orphanet_layer	ORPHA:261494	1.9041926025180703e-06	Kleefstra syndrome
RareX_layer	Amniotic_Fluid_Issue_Symptom_Present	0.0021207101527566		Orphanet_layer	ORPHA:2131	1.5002929739304385e-06	Alternating hemiplegia of childhood
RareX_layer	Cognitive_Impairment_Symptom_Present	0.0018525502594161		Orphanet_layer	ORPHA:464306	9.952036551922786e-07	DYRK1A-related intellectual disability syndrome
RareX_layer	Short_Attention_Span_Symptom_Present	0.0017789364399458		Orphanet_layer	ORPHA:96092	8.481345390572574e-07	8p inverted duplication/deletion syndrome
RareX_layer	Impulsivity_Symptom_Present	0.0017785333425718		Orphanet_layer	ORPHA:276432	8.10174068323313e-07	Ogden syndrome
RareX_layer	Delivery_Complication_Symptom_Present	0.0017088826017074		Orphanet_layer	ORPHA:85279	6.509200994828016e-07	KDM5C-related syndromic X-linked intellectual disability
RareX_layer	Feeding_Difficulties_Symptom_Present	0.001587189668259		Orphanet_layer	ORPHA:96169	5.947500074458442e-07	Koolen-De Vries syndrome
RareX_layer	Abnormal_Eye_Movement_Symptom_Present	0.0013483130596409		Orphanet_layer	ORPHA:289494	4.71150402151368e-07	4H leukodystrophy
RareX_layer	Temper_Tantrums_Symptom_Present	0.0011834706410208		Orphanet_layer	ORPHA:884	4.516647101390519e-07	Tetrasomy 12p
RareX_layer	Constipation_Symptom_Present	0.0011755721188613		Orphanet_layer	ORPHA:394	2.244152049528865e-07	Classic homocystinuria
RareX_layer	Aggressive_Violent_Behavior_Symptom_Present	0.0011651614961559		Orphanet_layer	ORPHA:444077	1.8081960298240158e-07	Cognitive impairment-coarse facies-heart defects-obesity-pulmonary involvement-short stature-skeletal dysplasia syndrome
RareX_layer	Esophagus_Issues_Symptom_Present	0.0011271330014519		Orphanet_layer	HP:0000750	5.872630287187559e-08	Delayed speech and language development
RareX_layer	Maternal_Health_Problem_Symptom_Present	0.0011109134351449		Orphanet_layer	HP:0010864	4.222520164716376e-08	Intellectual disability, severe
RareX_layer	Abnormal_Muscles_Back_Symptom_Present	0.0011107391326757		Orphanet_layer	HP:0000708	4.102494800076702e-08	Atypical behavior
RareX_layer	Issue_Muscle_Chest_Symptom_Present	0.001106851475584		Orphanet_layer	HP:0001250	3.9414359146175914e-08	Seizure
RareX_layer	Abnormal_Facial_Muscles_Symptom_Present	0.0010650870688152		Orphanet_layer	HP:0001252	3.8761988235248316e-08	Hypotonia
RareX_layer	PELHS Intellectual disability	0.0007504389271051		Orphanet_layer	HP:0001249	3.6673125827503184e-08	Intellectual disability
