layer	node	score	empty	layer	node	score	description
RareX_layer	ARHGEF9-related disorders	0.7433993478545908		Orphanet_layer	ORPHA:319182	1.7653373028224985e-06	Wiedemann-Steiner syndrome
RareX_layer	Cognitive_Impairment_Symptom_Present	0.001657566808642		Orphanet_layer	ORPHA:544254	1.4388967858715118e-06	SYNGAP1-related developmental and epileptic encephalopathy
RareX_layer	Coordination_Issues_Symptom_Present	0.0010503471944218		Orphanet_layer	ORPHA:391372	1.1005271476036344e-06	Intellectual disability-severe speech delay-mild dysmorphism syndrome
RareX_layer	ASD_Symptom_Present	0.0010223989914802		Orphanet_layer	ORPHA:420179	1.0246164590195103e-06	Malan overgrowth syndrome
RareX_layer	PELHS Learning disability	0.0010191039770653		Orphanet_layer	ORPHA:261494	8.255089949621317e-07	Kleefstra syndrome
RareX_layer	Repetitive_Stereotypic_Behavior_Symptom_Present	0.0010170374047144		Orphanet_layer	ORPHA:2131	6.397726322625483e-07	Alternating hemiplegia of childhood
RareX_layer	Temper_Tantrums_Symptom_Present	0.0010163811631766		Orphanet_layer	ORPHA:464306	5.372102140602123e-07	DYRK1A-related intellectual disability syndrome
RareX_layer	Difficulty_Nonverbal_Behaviors_Symptom_Present	0.0010129762154843		Orphanet_layer	ORPHA:85279	3.855100355465686e-07	KDM5C-related syndromic X-linked intellectual disability
RareX_layer	Unusual_Eye_Gaze_Symptom_Present	0.001012251441895		Orphanet_layer	ORPHA:276432	3.1914604432347986e-07	Ogden syndrome
RareX_layer	Difficulty_Making_Friends_Symptom_Present	0.0010096482930079		Orphanet_layer	ORPHA:289494	2.8453000823179744e-07	4H leukodystrophy
RareX_layer	Anxiety_Symptom_Present	0.0010029963566368		Orphanet_layer	ORPHA:96092	2.762888847521931e-07	8p inverted duplication/deletion syndrome
RareX_layer	Self_Injurious_Behavior_Symptom_Present	0.0010020162683571		Orphanet_layer	ORPHA:884	1.6721880975490716e-07	Tetrasomy 12p
RareX_layer	CSHQ Subscale 2: Sleep onset Delay	0.0007744793701708		Orphanet_layer	ORPHA:96169	1.598951645288347e-07	Koolen-De Vries syndrome
RareX_layer	Hypotonia_Symptom_Present	0.000664923222457		Orphanet_layer	ORPHA:394	1.5595364647379577e-07	Classic homocystinuria
RareX_layer	PELHS Intellectual disability	0.000655727267325		Orphanet_layer	ORPHA:444077	3.467191203900677e-08	Cognitive impairment-coarse facies-heart defects-obesity-pulmonary involvement-short stature-skeletal dysplasia syndrome
RareX_layer	Abnormal_EEG_Symptom_Present	0.0006536641801451		Orphanet_layer	HP:0000750	2.8674317616665024e-08	Delayed speech and language development
RareX_layer	Seizures_Symptom_Present	0.0006508864945762		Orphanet_layer	HP:0010864	2.102922239146554e-08	Intellectual disability, severe
RareX_layer	Constipation_Symptom_Present	0.0006444237599488		Orphanet_layer	HP:0000708	1.977490320073826e-08	Atypical behavior
RareX_layer	Feeding_Difficulties_Symptom_Present	0.0006344405403914		Orphanet_layer	HP:0001250	1.8706982746932672e-08	Seizure
RareX_layer	Unusual_Movements_Symptom_Present	0.0006318094089171		Orphanet_layer	HP:0001252	1.7868187340779915e-08	Hypotonia
RareX_layer	PELHS Movement disorder	0.0006286161662655		Orphanet_layer	HP:0001249	1.7771364997868198e-08	Intellectual disability
