layer	node	score	empty	layer	node	score	description
RareX_layer	Ring14 and related disorders	0.7147396957721083		Orphanet_layer	ORPHA:319182	5.470338544715962e-06	Wiedemann-Steiner syndrome
RareX_layer	Short_Stature_Symptom_Present	0.0035909114159324		Orphanet_layer	ORPHA:544254	2.1156545387233238e-06	SYNGAP1-related developmental and epileptic encephalopathy
RareX_layer	Undergrowth_Symptom_Present	0.0032973210590598		Orphanet_layer	ORPHA:391372	1.953325659945085e-06	Intellectual disability-severe speech delay-mild dysmorphism syndrome
RareX_layer	Prematurity_Symptom_Present	0.0015532766517656		Orphanet_layer	ORPHA:420179	1.6829755358584544e-06	Malan overgrowth syndrome
RareX_layer	CSHQ Subscale 5: Night Wakings	0.0015133278406087		Orphanet_layer	ORPHA:261494	1.56012580286044e-06	Kleefstra syndrome
RareX_layer	CSHQ Subscale 3: Sleep Duration	0.0014756378047527		Orphanet_layer	ORPHA:464306	1.4575450920040095e-06	DYRK1A-related intellectual disability syndrome
RareX_layer	CSHQ Subscale 6: Parasomnias	0.0014078896776509		Orphanet_layer	ORPHA:2131	1.2023784159953292e-06	Alternating hemiplegia of childhood
RareX_layer	CSHQ Subscale 8: Daytime Sleepiness	0.0013537190250871		Orphanet_layer	ORPHA:85279	8.897666399944889e-07	KDM5C-related syndromic X-linked intellectual disability
RareX_layer	CSHQ Subscale 2: Sleep onset Delay	0.0011358168429042		Orphanet_layer	ORPHA:96092	8.216455916344288e-07	8p inverted duplication/deletion syndrome
RareX_layer	Cognitive_Impairment_Symptom_Present	0.0011031901988616		Orphanet_layer	ORPHA:276432	7.53274269141929e-07	Ogden syndrome
RareX_layer	Constipation_Symptom_Present	0.0010573738962735		Orphanet_layer	ORPHA:96169	5.716170058415538e-07	Koolen-De Vries syndrome
RareX_layer	Abnormal_EEG_Symptom_Present	0.0010363135799624		Orphanet_layer	ORPHA:394	4.219734668068301e-07	Classic homocystinuria
RareX_layer	CSHQ Subscale 7: Sleep Disordered Breathing	0.0010360457792368		Orphanet_layer	ORPHA:289494	4.193309875723341e-07	4H leukodystrophy
RareX_layer	Short_Attention_Span_Symptom_Present	0.0010353573726653		Orphanet_layer	ORPHA:884	3.917774738915997e-07	Tetrasomy 12p
RareX_layer	Seizures_Symptom_Present	0.0010323295351757		Orphanet_layer	ORPHA:444077	2.393841742399033e-07	Cognitive impairment-coarse facies-heart defects-obesity-pulmonary involvement-short stature-skeletal dysplasia syndrome
RareX_layer	Esophagus_Issues_Symptom_Present	0.0010115047584999		Orphanet_layer	HP:0000750	6.251692042980714e-08	Delayed speech and language development
RareX_layer	CSHQ Subscale 4: Sleep Anxiety	0.0009632375925027		Orphanet_layer	HP:0000708	4.2468154912769225e-08	Atypical behavior
RareX_layer	CSHQ Subscale 1: Bedtime Resistance	0.000924839687434		Orphanet_layer	HP:0001250	4.1915437050050765e-08	Seizure
RareX_layer	ASD_Symptom_Present	0.0008784013450462		Orphanet_layer	HP:0010864	4.0438584588399314e-08	Intellectual disability, severe
RareX_layer	Temper_Tantrums_Symptom_Present	0.0008712354927154		Orphanet_layer	HP:0001249	3.952583684133928e-08	Intellectual disability
RareX_layer	Impulsivity_Symptom_Present	0.0008688200739065		Orphanet_layer	HP:0001252	3.835763441135048e-08	Hypotonia
