layer	node	score	empty	layer	node	score	description
RareX_layer	Kleefstra syndrome	0.73638471551387		Orphanet_layer	ORPHA:261494	0.1105257071935526	Kleefstra syndrome
RareX_layer	Constipation_Symptom_Present	0.0004799738458283		Orphanet_layer	HP:0001263	0.0003860132803184	Global developmental delay
RareX_layer	Cognitive_Impairment_Symptom_Present	0.0004788766245322		Orphanet_layer	HP:0000316	0.0003814358478625	Hypertelorism
RareX_layer	Hypotonia_Symptom_Present	0.0004671607546437		Orphanet_layer	HP:0001252	0.00038096669552	Hypotonia
RareX_layer	Coordination_Issues_Symptom_Present	0.0004262655928401		Orphanet_layer	HP:0000750	0.0003767481769065	Delayed speech and language development
RareX_layer	Abnormal_Eye_Movement_Symptom_Present	0.0003842103715708		Orphanet_layer	HP:0010864	0.0003758824126003	Intellectual disability, severe
RareX_layer	Feeding_Difficulties_Symptom_Present	0.0003547492337888		Orphanet_layer	HP:0000463	0.0003749073451374	Anteverted nares
RareX_layer	Abnormal_Muscle_Function_Symptom_Present	0.0003208386730346		Orphanet_layer	HP:0003196	0.0003745721610785	Short nose
RareX_layer	ASD_Symptom_Present	0.0003150457876146		Orphanet_layer	HP:0000280	0.0003729818606263	Coarse facial features
RareX_layer	Repetitive_Stereotypic_Behavior_Symptom_Present	0.0002982875104643		Orphanet_layer	HP:0000232	0.0003725164835289	Everted lower lip vermilion
RareX_layer	Difficulty_Nonverbal_Behaviors_Symptom_Present	0.0002431119766537		Orphanet_layer	HP:0000272	0.0003724748094858	Malar flattening
RareX_layer	Temper_Tantrums_Symptom_Present	0.0002375123273881		Orphanet_layer	HP:0010804	0.0003706777506359	Tented upper lip vermilion
RareX_layer	CSHQ Subscale 5: Night Wakings	0.0002362142620108		Orphanet_layer	HP:0002263	0.0003698588147602	Exaggerated cupid's bow
RareX_layer	Issue_Muscle_Arms_Legs_Symptom_Present	0.0002353467190566		Orphanet_layer	HP:0000252	0.0002894940495353	Microcephaly
RareX_layer	Abnormal_Ear_Symptom_Present	0.0002240940720322		Orphanet_layer	HP:0000365	0.0002826700072739	Hearing impairment
RareX_layer	Unusual_Eye_Gaze_Symptom_Present	0.0002201758802514		Orphanet_layer	HP:0000708	0.0002823042167654	Atypical behavior
RareX_layer	Conductive_Hearing_Loss_Symptom_Present	0.0002053429406777		Orphanet_layer	HP:0001629	0.0002817450164746	Ventricular septal defect
RareX_layer	PELHS Intellectual disability	0.0002050692186467		Orphanet_layer	HP:0000582	0.0002806861182712	Upslanted palpebral fissure
RareX_layer	CSHQ Subscale 6: Parasomnias	0.0001976843547984		Orphanet_layer	HP:0001513	0.0002806796128259	Obesity
RareX_layer	Difficulty_Making_Friends_Symptom_Present	0.000196348528888		Orphanet_layer	HP:0000729	0.0002806745490604	Autistic behavior
RareX_layer	Esophagus_Issues_Symptom_Present	0.0001962620685642		Orphanet_layer	HP:0000248	0.0002805623576639	Brachycephaly
