multiplex	node	score	empty	multiplex	node	score	description
Rare_X_layer	ARHGEF9-related disorders	0.7437372545223156		Orpha_layer	ORPHA:319182	1.9054192107797627e-06	Wiedemann-Steiner syndrome
Rare_X_layer	Cognitive_Impairment_Symptom_Present	0.0019873134716855497		Orpha_layer	ORPHA:544254	1.6337254940042238e-06	SYNGAP1-related developmental and epileptic encephalopathy
Rare_X_layer	Coordination_Issues_Symptom_Present	0.0013785305968478253		Orpha_layer	ORPHA:391372	1.2252306478402254e-06	Intellectual disability-severe speech delay-mild dysmorphism syndrome
Rare_X_layer	PELHS Learning disability	0.0013437053681354329		Orpha_layer	ORPHA:420179	1.082923076051441e-06	Malan overgrowth syndrome
Rare_X_layer	ASD_Symptom_Present	0.0011231529425385165		Orpha_layer	ORPHA:261494	9.214397386829509e-07	Kleefstra syndrome
Rare_X_layer	Repetitive_Stereotypic_Behavior_Symptom_Present	0.0011168100732398855		Orpha_layer	ORPHA:2131	6.876300227471043e-07	Alternating hemiplegia of childhood
Rare_X_layer	Temper_Tantrums_Symptom_Present	0.0011164854022909993		Orpha_layer	ORPHA:464306	5.137903819048299e-07	DYRK1A-related intellectual disability syndrome
Rare_X_layer	Difficulty_Nonverbal_Behaviors_Symptom_Present	0.0011127701337259536		Orpha_layer	ORPHA:289494	3.362062662818452e-07	4H leukodystrophy
Rare_X_layer	Unusual_Eye_Gaze_Symptom_Present	0.0011114083366950873		Orpha_layer	ORPHA:276432	3.241835636646089e-07	Ogden syndrome
Rare_X_layer	Difficulty_Making_Friends_Symptom_Present	0.0011088537485686438		Orpha_layer	ORPHA:85279	3.1946870080327876e-07	KDM5C-related syndromic X-linked intellectual disability
Rare_X_layer	Anxiety_Symptom_Present	0.0011008691486424742		Orpha_layer	ORPHA:96092	1.9594830519754703e-07	8p inverted duplication/deletion syndrome
Rare_X_layer	Self_Injurious_Behavior_Symptom_Present	0.0011000229074550622		Orpha_layer	ORPHA:884	1.9037878313133293e-07	Tetrasomy 12p
Rare_X_layer	PELHS Intellectual disability	0.0008882365269282329		Orpha_layer	ORPHA:96169	1.8029252821086675e-07	Koolen-De Vries syndrome
Rare_X_layer	Abnormal_EEG_Symptom_Present	0.0008861502855261512		Orpha_layer	ORPHA:394	4.2844346148074085e-08	Classic homocystinuria
Rare_X_layer	Seizures_Symptom_Present	0.0008830599177193012		Orpha_layer	ORPHA:444077	3.57343588957515e-08	Cognitive impairment-coarse facies-heart defects-obesity-pulmonary involvement-short stature-skeletal dysplasia syndrome
Rare_X_layer	Unusual_Movements_Symptom_Present	0.0008607378015449924		Orpha_layer	HP:0001250	2.3901618781155795e-08	Seizure
Rare_X_layer	PELHS Movement disorder	0.0008573307193071188		Orpha_layer	HP:0000218	1.873824441725128e-08	High palate
Rare_X_layer	Memory_Impairment_Symptom_Present	0.0008568793442115684		Orpha_layer	HP:0000252	1.7507804028159012e-08	Microcephaly
Rare_X_layer	Hypotonia_Symptom_Present	0.0006739624816649103		Orpha_layer	HP:0010864	1.6892264741814542e-08	Intellectual disability, severe
Rare_X_layer	Constipation_Symptom_Present	0.0006500927078939129		Orpha_layer	HP:0000708	1.6802509736745288e-08	Behavioral abnormality
Rare_X_layer	Feeding_Difficulties_Symptom_Present	0.0006387980814190928		Orpha_layer	HP:0001252	1.6555132398010833e-08	Hypotonia
