multiplex	node	score	empty	multiplex	node	score	description
Rare_X_layer	CACNA1A related disorders	0.7198287103825344		Orpha_layer	ORPHA:319182	3.536016028250737e-06	Wiedemann-Steiner syndrome
Rare_X_layer	Hypotonia_Symptom_Present	0.002894902675737307		Orpha_layer	ORPHA:420179	2.2840121136463038e-06	Malan overgrowth syndrome
Rare_X_layer	Coordination_Issues_Symptom_Present	0.002806853771994418		Orpha_layer	ORPHA:391372	2.2264884465818032e-06	Intellectual disability-severe speech delay-mild dysmorphism syndrome
Rare_X_layer	Abnormal_Eye_Movement_Symptom_Present	0.0022058667664725307		Orpha_layer	ORPHA:544254	2.2204537342455598e-06	SYNGAP1-related developmental and epileptic encephalopathy
Rare_X_layer	Abnormal_Muscle_Function_Symptom_Present	0.0019152271837830056		Orpha_layer	ORPHA:2131	1.7984774854036129e-06	Alternating hemiplegia of childhood
Rare_X_layer	Cognitive_Impairment_Symptom_Present	0.0018610795618374547		Orpha_layer	ORPHA:261494	1.7495822625451504e-06	Kleefstra syndrome
Rare_X_layer	Headaches_Migraines_Symptom_Present	0.0016749227663680638		Orpha_layer	ORPHA:464306	8.869008806836105e-07	DYRK1A-related intellectual disability syndrome
Rare_X_layer	Seizures_Symptom_Present	0.0014726796721506654		Orpha_layer	ORPHA:276432	6.755958289226996e-07	Ogden syndrome
Rare_X_layer	Abnormal_EEG_Symptom_Present	0.0013874885848787375		Orpha_layer	ORPHA:96092	6.438606202454097e-07	8p inverted duplication/deletion syndrome
Rare_X_layer	PELHS Migraines	0.0013018743914974785		Orpha_layer	ORPHA:289494	5.259485906595751e-07	4H leukodystrophy
Rare_X_layer	Unusual_Movements_Symptom_Present	0.001132139591963024		Orpha_layer	ORPHA:96169	5.066591719425925e-07	Koolen-De Vries syndrome
Rare_X_layer	Constipation_Symptom_Present	0.0011245447244149446		Orpha_layer	ORPHA:85279	4.869908491223578e-07	KDM5C-related syndromic X-linked intellectual disability
Rare_X_layer	Temper_Tantrums_Symptom_Present	0.001056081611970009		Orpha_layer	ORPHA:884	4.805478545593658e-07	Tetrasomy 12p
Rare_X_layer	PELHS Learning disability	0.001043871700244784		Orpha_layer	ORPHA:394	1.74532147966892e-07	Classic homocystinuria
Rare_X_layer	Issue_Muscle_Arms_Legs_Symptom_Present	0.0009315544492845408		Orpha_layer	ORPHA:444077	1.275083821608647e-07	Cognitive impairment-coarse facies-heart defects-obesity-pulmonary involvement-short stature-skeletal dysplasia syndrome
Rare_X_layer	PELHS Movement disorder	0.0009193164764332504		Orpha_layer	HP:0001250	4.708211034598724e-08	Seizure
Rare_X_layer	Impulsivity_Symptom_Present	0.0008484703726642607		Orpha_layer	HP:0000218	3.2599956286117036e-08	High palate
Rare_X_layer	Issue_Neck_Muscle_Symptom_Present	0.000799611481836066		Orpha_layer	HP:0010864	3.0599522709871806e-08	Intellectual disability, severe
Rare_X_layer	Unusual_Eye_Gaze_Symptom_Present	0.0007795904471623103		Orpha_layer	HP:0000708	3.0304931028355963e-08	Behavioral abnormality
Rare_X_layer	Flexible_Joints_Symptom_Present	0.0007614414519364827		Orpha_layer	HP:0001252	3.0274896918854067e-08	Hypotonia
Rare_X_layer	Difficulty_Nonverbal_Behaviors_Symptom_Present	0.0007376394792199408		Orpha_layer	HP:0000252	2.9290208050234096e-08	Microcephaly
