multiplex	node	score	empty	multiplex	node	score	description
Rare_X_layer	FAM177A1 Associated Disorder	0.7348177597569789		Orpha_layer	ORPHA:319182	2.634162107129824e-06	Wiedemann-Steiner syndrome
Rare_X_layer	Cognitive_Impairment_Symptom_Present	0.0018596585845244078		Orpha_layer	ORPHA:420179	2.165100996353653e-06	Malan overgrowth syndrome
Rare_X_layer	Coordination_Issues_Symptom_Present	0.0018486754323028024		Orpha_layer	ORPHA:544254	1.8947048487321247e-06	SYNGAP1-related developmental and epileptic encephalopathy
Rare_X_layer	Hypotonia_Symptom_Present	0.0018486259295711575		Orpha_layer	ORPHA:391372	1.7170256503321037e-06	Intellectual disability-severe speech delay-mild dysmorphism syndrome
Rare_X_layer	Abnormal_Muscle_Function_Symptom_Present	0.001826316037627909		Orpha_layer	ORPHA:261494	9.814661748220558e-07	Kleefstra syndrome
Rare_X_layer	ASD_Symptom_Present	0.001823738208461361		Orpha_layer	ORPHA:2131	8.653646165867376e-07	Alternating hemiplegia of childhood
Rare_X_layer	Temper_Tantrums_Symptom_Present	0.0018214995286119442		Orpha_layer	ORPHA:96169	6.975936366514416e-07	Koolen-De Vries syndrome
Rare_X_layer	Impulsivity_Symptom_Present	0.0018184471751353012		Orpha_layer	ORPHA:464306	6.112986588138671e-07	DYRK1A-related intellectual disability syndrome
Rare_X_layer	Short_Attention_Span_Symptom_Present	0.0018168192237652703		Orpha_layer	ORPHA:85279	4.599250584563453e-07	KDM5C-related syndromic X-linked intellectual disability
Rare_X_layer	Abnormal_EEG_Symptom_Present	0.001810788834324359		Orpha_layer	ORPHA:276432	3.78657597754453e-07	Ogden syndrome
Rare_X_layer	Seizures_Symptom_Present	0.0018074704299043452		Orpha_layer	ORPHA:289494	2.8921605278961647e-07	4H leukodystrophy
Rare_X_layer	Hyperactivity_Symptom_Present	0.0018022244616525387		Orpha_layer	ORPHA:884	2.2170359810585141e-07	Tetrasomy 12p
Rare_X_layer	Anxiety_Symptom_Present	0.0017983028529416469		Orpha_layer	ORPHA:96092	2.1274582212718703e-07	8p inverted duplication/deletion syndrome
Rare_X_layer	Mood_Problems_Symptom_Present	0.0017943301942299121		Orpha_layer	ORPHA:394	1.3462471142146743e-07	Classic homocystinuria
Rare_X_layer	Hypertonia_Symptom_Present	0.0017820717190053829		Orpha_layer	ORPHA:444077	5.1627700126557854e-08	Cognitive impairment-coarse facies-heart defects-obesity-pulmonary involvement-short stature-skeletal dysplasia syndrome
Rare_X_layer	General_Overgrowth_Symptom_Present	0.001770998882456889		Orpha_layer	HP:0001250	3.513224246442911e-08	Seizure
Rare_X_layer	Finger_Toe_Differences_Symptom_Present	0.0017598424761986016		Orpha_layer	HP:0000218	2.7765169735251708e-08	High palate
Rare_X_layer	Autoimmune_Disorder_Symptom_Present	0.0017595717148371176		Orpha_layer	HP:0010864	2.4343713130366484e-08	Intellectual disability, severe
Rare_X_layer	Rheumatoid_Arthritis_Symptom_Present	0.0017509605676042134		Orpha_layer	HP:0000252	2.3730194946825248e-08	Microcephaly
Rare_X_layer	Repetitive_Stereotypic_Behavior_Symptom_Present	6.346736603133401e-05		Orpha_layer	HP:0001252	2.188131243380334e-08	Hypotonia
Rare_X_layer	Constipation_Symptom_Present	6.245979281120035e-05		Orpha_layer	HP:0000708	2.1370760097596797e-08	Behavioral abnormality
