multiplex	node	score
Orpha_layer	ORPHA:319182	4.791154082005033e-06
Orpha_layer	ORPHA:544254	2.164614588803635e-06
Orpha_layer	ORPHA:391372	2.1098482871353745e-06
Orpha_layer	ORPHA:261494	1.7634717673464747e-06
Orpha_layer	ORPHA:420179	1.6922550476230018e-06
Orpha_layer	ORPHA:464306	1.2411684283588092e-06
Orpha_layer	ORPHA:2131	1.0917274255523471e-06
Orpha_layer	ORPHA:884	7.091193153818343e-07
Orpha_layer	ORPHA:276432	6.180621393785705e-07
Orpha_layer	ORPHA:96092	5.44026642839611e-07
Orpha_layer	ORPHA:289494	5.256287860907048e-07
Orpha_layer	ORPHA:85279	5.181702055311297e-07
Orpha_layer	ORPHA:96169	4.84882948213162e-07
Orpha_layer	ORPHA:394	1.6892824352991016e-07
Orpha_layer	ORPHA:444077	1.5748441767346045e-07
Orpha_layer	HP:0000750	5.598396482469419e-08
Orpha_layer	HP:0000708	3.97207528217561e-08
Orpha_layer	HP:0001252	3.904483594194906e-08
Orpha_layer	HP:0010864	3.867230844919778e-08
Orpha_layer	HP:0001250	3.669180731064817e-08
Orpha_layer	HP:0001249	3.440873029844214e-08
Orpha_layer	HP:0001263	3.1305798394271885e-08
Orpha_layer	HP:0000316	2.9587287320866305e-08
Orpha_layer	HP:0000252	2.8527534951221937e-08
Orpha_layer	HP:0000739	2.6842997747482022e-08
Orpha_layer	HP:0004322	2.6470723719348028e-08
Orpha_layer	ORPHA:589595	2.6411796652766834e-08
Orpha_layer	ORPHA:589534	2.6411796652766834e-08
Orpha_layer	HP:0000729	2.5819892240253945e-08
Orpha_layer	ORPHA:585918	2.5591209917903265e-08
Orpha_layer	ORPHA:402017	2.5591209917903265e-08
Orpha_layer	ORPHA:98831	2.5591209917903265e-08
Orpha_layer	ORPHA:98835	2.5591209917903265e-08
Orpha_layer	HP:0003196	2.3774986473007118e-08
Orpha_layer	HP:0011968	2.3543115930900384e-08
Orpha_layer	HP:0000486	2.2574367870147757e-08
Orpha_layer	HP:0000718	2.244547958589516e-08
Orpha_layer	HP:0000218	2.241036756829331e-08
Orpha_layer	HP:0005616	2.2398193419942013e-08
Orpha_layer	HP:0002342	2.153638256709251e-08
Orpha_layer	HP:0001508	2.0976731408303726e-08
Orpha_layer	HP:0000767	2.071001455018464e-08
Orpha_layer	HP:0000508	2.0549276938617914e-08
Orpha_layer	HP:0000324	2.0468363909746362e-08
Orpha_layer	HP:0011220	2.0342541521730382e-08
Orpha_layer	HP:0000348	1.9314190893690736e-08
Orpha_layer	HP:0000733	1.9213823406958692e-08
Orpha_layer	ORPHA:442835	1.9075042988945467e-08
Orpha_layer	HP:0000343	1.9050244856160694e-08
Orpha_layer	HP:0002015	1.8128850750415097e-08
Orpha_layer	HP:0000736	1.7968307403196763e-08
Orpha_layer	HP:0002119	1.7821713290624495e-08
Orpha_layer	HP:0000219	1.719604456944446e-08
Orpha_layer	HP:0002750	1.7053899572021853e-08
Orpha_layer	HP:0000431	1.6349442568175412e-08
Orpha_layer	HP:0001999	1.608399735592814e-08
Orpha_layer	HP:0000494	1.598361689054982e-08
Orpha_layer	HP:0002650	1.5822070685953244e-08
Orpha_layer	HP:0000490	1.5603306917477834e-08
Orpha_layer	HP:0008897	1.5528009134164955e-08
Orpha_layer	HP:0001251	1.546995372683951e-08
Orpha_layer	HP:0000028	1.5452980759110884e-08
Orpha_layer	HP:0000752	1.527550140698637e-08
Orpha_layer	HP:0001182	1.5007022238656847e-08
Orpha_layer	HP:0002714	1.4894840666668593e-08
Orpha_layer	HP:0002020	1.4590625636468864e-08
Orpha_layer	HP:0000824	1.4530876588324782e-08
Orpha_layer	HP:0000664	1.4497973038177269e-08
Orpha_layer	HP:0030084	1.4493403735154341e-08
Orpha_layer	HP:0002194	1.4424321456794797e-08
Orpha_layer	HP:0000311	1.4413841279230211e-08
Orpha_layer	HP:0008872	1.4376740664250161e-08
Orpha_layer	ORPHA:1942	1.4267410777090647e-08
Orpha_layer	HP:0000256	1.4111522974013052e-08
Orpha_layer	HP:0000232	1.4025636241864237e-08
Orpha_layer	ORPHA:178469	1.3929163794851516e-08
Orpha_layer	HP:0001288	1.3463552159953298e-08
Orpha_layer	HP:0002019	1.33534838164141e-08
Orpha_layer	HP:0002465	1.327879648433237e-08
Orpha_layer	ORPHA:447980	1.3130726120238988e-08
Orpha_layer	ORPHA:561	1.3051285955155803e-08
Orpha_layer	HP:0000280	1.2992516986988432e-08
Orpha_layer	HP:0000527	1.2990522181737047e-08
Orpha_layer	HP:0002360	1.2963187810606353e-08
Orpha_layer	HP:0004209	1.291831168629268e-08
Orpha_layer	HP:0000574	1.2910434368070367e-08
Orpha_layer	HP:0001511	1.2897342247418858e-08
Orpha_layer	HP:0012745	1.2509919256619477e-08
Orpha_layer	HP:0000463	1.2465203207154917e-08
Orpha_layer	HP:0009811	1.242267657078218e-08
Orpha_layer	HP:0000744	1.2381753091527969e-08
Orpha_layer	HP:0004540	1.2340013625610386e-08
Orpha_layer	HP:0000400	1.220007603826757e-08
Orpha_layer	HP:0002079	1.2127806239920051e-08
Orpha_layer	HP:0000639	1.2038353713226746e-08
Orpha_layer	HP:0000506	1.1841143985320115e-08
Orpha_layer	HP:0000047	1.147685354594789e-08
Orpha_layer	HP:0002376	1.143371353509521e-08
Orpha_layer	HP:0001256	1.1238024848995756e-08
Orpha_layer	HP:0000369	1.1091700756623702e-08
Orpha_layer	HP:0002197	1.0876233321475916e-08
Orpha_layer	HP:0000160	1.0790626307984082e-08
Orpha_layer	HP:0010832	1.0758359337285689e-08
