multiplex	node	score	empty	multiplex	node	score	description
Rare_X_layer	SETBP1-related disorder	0.7150329303343907		Orpha_layer	ORPHA:319182	4.4611192731679856e-06	Wiedemann-Steiner syndrome
Rare_X_layer	Hypotonia_Symptom_Present	0.004476053149215413		Orpha_layer	ORPHA:544254	2.7463786520606075e-06	SYNGAP1-related developmental and epileptic encephalopathy
Rare_X_layer	Abnormal_Muscle_Function_Symptom_Present	0.003782162463261729		Orpha_layer	ORPHA:391372	2.6002426336797626e-06	Intellectual disability-severe speech delay-mild dysmorphism syndrome
Rare_X_layer	Coordination_Issues_Symptom_Present	0.002724495617273309		Orpha_layer	ORPHA:420179	2.3260825716868654e-06	Malan overgrowth syndrome
Rare_X_layer	Issue_Muscle_Arms_Legs_Symptom_Present	0.002690235402467901		Orpha_layer	ORPHA:261494	2.0948810620202303e-06	Kleefstra syndrome
Rare_X_layer	Amniotic_Fluid_Issue_Symptom_Present	0.002125321309776405		Orpha_layer	ORPHA:2131	1.6824463878498474e-06	Alternating hemiplegia of childhood
Rare_X_layer	Cognitive_Impairment_Symptom_Present	0.0018736435080735105		Orpha_layer	ORPHA:464306	1.0256625662349758e-06	DYRK1A-related intellectual disability syndrome
Rare_X_layer	Short_Attention_Span_Symptom_Present	0.0017879027410173652		Orpha_layer	ORPHA:96092	9.300990645713969e-07	8p inverted duplication/deletion syndrome
Rare_X_layer	Impulsivity_Symptom_Present	0.0017873290023900923		Orpha_layer	ORPHA:276432	8.839749543354971e-07	Ogden syndrome
Rare_X_layer	Delivery_Complication_Symptom_Present	0.001714122997024705		Orpha_layer	ORPHA:96169	6.479369591530743e-07	Koolen-De Vries syndrome
Rare_X_layer	Feeding_Difficulties_Symptom_Present	0.0015972779010750807		Orpha_layer	ORPHA:85279	6.464668808115339e-07	KDM5C-related syndromic X-linked intellectual disability
Rare_X_layer	Abnormal_Muscles_Back_Symptom_Present	0.0015727730757146272		Orpha_layer	ORPHA:289494	5.069933207572016e-07	4H leukodystrophy
Rare_X_layer	Issue_Muscle_Chest_Symptom_Present	0.0015688052185186994		Orpha_layer	ORPHA:884	4.870948158863032e-07	Tetrasomy 12p
Rare_X_layer	Abnormal_Eye_Movement_Symptom_Present	0.0013591522359881925		Orpha_layer	ORPHA:394	2.0967656959275808e-07	Classic homocystinuria
Rare_X_layer	Temper_Tantrums_Symptom_Present	0.0011919511983388461		Orpha_layer	ORPHA:444077	1.939346786817446e-07	Cognitive impairment-coarse facies-heart defects-obesity-pulmonary involvement-short stature-skeletal dysplasia syndrome
Rare_X_layer	Constipation_Symptom_Present	0.001188519707786698		Orpha_layer	HP:0000750	6.390742753131188e-08	Delayed speech and language development
Rare_X_layer	Aggressive_Violent_Behavior_Symptom_Present	0.0011712989404881633		Orpha_layer	HP:0010864	4.609311610946946e-08	Intellectual disability, severe
Rare_X_layer	Esophagus_Issues_Symptom_Present	0.0011332097434307918		Orpha_layer	HP:0000708	4.4949533550488726e-08	Behavioral abnormality
Rare_X_layer	Maternal_Health_Problem_Symptom_Present	0.0011155554310880538		Orpha_layer	HP:0001252	4.269857058160363e-08	Hypotonia
Rare_X_layer	Abnormal_Facial_Muscles_Symptom_Present	0.0010709802980930897		Orpha_layer	HP:0001250	4.26419046936639e-08	Seizure
Rare_X_layer	PELHS Intellectual disability	0.0007623533960318066		Orpha_layer	HP:0001249	4.007807029366775e-08	Intellectual disability
