multiplex	node	score	empty	multiplex	node	score	description
Rare_X_layer	Ring14 and related disorders	0.7179799633712393		Orpha_layer	ORPHA:319182	6.011803731082893e-06	Wiedemann-Steiner syndrome
Rare_X_layer	Prematurity_Symptom_Present	0.004660717213004176		Orpha_layer	ORPHA:544254	2.137651364114448e-06	SYNGAP1-related developmental and epileptic encephalopathy
Rare_X_layer	Short_Stature_Symptom_Present	0.0036678689314558204		Orpha_layer	ORPHA:391372	2.089927413716549e-06	Intellectual disability-severe speech delay-mild dysmorphism syndrome
Rare_X_layer	Undergrowth_Symptom_Present	0.00333338569977594		Orpha_layer	ORPHA:261494	1.6122655819650132e-06	Kleefstra syndrome
Rare_X_layer	Cognitive_Impairment_Symptom_Present	0.0012041194180607776		Orpha_layer	ORPHA:420179	1.5460163853935954e-06	Malan overgrowth syndrome
Rare_X_layer	Constipation_Symptom_Present	0.0011539203298123381		Orpha_layer	ORPHA:464306	1.3594707855784878e-06	DYRK1A-related intellectual disability syndrome
Rare_X_layer	Short_Attention_Span_Symptom_Present	0.001131713965277242		Orpha_layer	ORPHA:2131	1.1350106445715452e-06	Alternating hemiplegia of childhood
Rare_X_layer	Abnormal_EEG_Symptom_Present	0.0011311110211941534		Orpha_layer	ORPHA:276432	8.303067650136134e-07	Ogden syndrome
Rare_X_layer	Seizures_Symptom_Present	0.0011279049194317312		Orpha_layer	ORPHA:85279	7.322693477070876e-07	KDM5C-related syndromic X-linked intellectual disability
Rare_X_layer	Esophagus_Issues_Symptom_Present	0.0011069414320790828		Orpha_layer	ORPHA:96092	6.84605994532939e-07	8p inverted duplication/deletion syndrome
Rare_X_layer	ASD_Symptom_Present	0.000958337792003875		Orpha_layer	ORPHA:96169	6.445563036096698e-07	Koolen-De Vries syndrome
Rare_X_layer	Temper_Tantrums_Symptom_Present	0.0009511167837015874		Orpha_layer	ORPHA:884	4.3112184807208366e-07	Tetrasomy 12p
Rare_X_layer	Impulsivity_Symptom_Present	0.0009507474482436822		Orpha_layer	ORPHA:289494	4.178324732753583e-07	4H leukodystrophy
Rare_X_layer	Hyperactivity_Symptom_Present	0.000931966776878248		Orpha_layer	ORPHA:444077	2.8915766771376765e-07	Cognitive impairment-coarse facies-heart defects-obesity-pulmonary involvement-short stature-skeletal dysplasia syndrome
Rare_X_layer	Memory_Impairment_Symptom_Present	0.0009006077535225571		Orpha_layer	ORPHA:394	1.7723310802664075e-07	Classic homocystinuria
Rare_X_layer	Hypotonia_Symptom_Present	0.0008563344158697035		Orpha_layer	HP:0000750	6.261622070283611e-08	Delayed speech and language development
Rare_X_layer	Coordination_Issues_Symptom_Present	0.0008534848579071509		Orpha_layer	HP:0000708	4.351956414364227e-08	Behavioral abnormality
Rare_X_layer	Feeding_Difficulties_Symptom_Present	0.0008410073461955157		Orpha_layer	HP:0001252	4.062739829694634e-08	Hypotonia
Rare_X_layer	PELHS Intellectual disability	0.0008327512783708762		Orpha_layer	HP:0001250	4.0518847804374033e-08	Seizure
Rare_X_layer	Mood_Problems_Symptom_Present	0.0008002692988930332		Orpha_layer	HP:0010864	3.874058777651712e-08	Intellectual disability, severe
Rare_X_layer	Respitory_Abnormality_Symptom_Present	0.0007621985034256978		Orpha_layer	HP:0001249	3.865277348456341e-08	Intellectual disability
