multiplex	node	score	empty	multiplex	node	score	description
Rare_X_layer	Tetrasomy 12p	0.7352534859816161		Orpha_layer	ORPHA:884	0.11039882977009546	Tetrasomy 12p
Rare_X_layer	Cognitive_Impairment_Symptom_Present	0.0010858174562815089		Orpha_layer	HP:0004322	0.0006705822999061137	Short stature
Rare_X_layer	Hypotonia_Symptom_Present	0.001083552945171419		Orpha_layer	HP:0001252	0.0006634423782358942	Hypotonia
Rare_X_layer	Hypopigmentation_Symptom_Present	0.0008044134152084142		Orpha_layer	HP:0000343	0.0006584954737134035	Long philtrum
Rare_X_layer	Hyperpigmentation_Symptom_Present	0.0006985290734053003		Orpha_layer	HP:0000470	0.0006573988105654554	Short neck
Rare_X_layer	Coordination_Issues_Symptom_Present	0.0006032481255624088		Orpha_layer	HP:0000508	0.0006567742165103812	Ptosis
Rare_X_layer	Constipation_Symptom_Present	0.0005556762441200048		Orpha_layer	HP:0008070	0.0006564589192474732	Sparse hair
Rare_X_layer	Abnormal_EEG_Symptom_Present	0.0005481049309390262		Orpha_layer	HP:0010864	0.0006561393601445262	Intellectual disability, severe
Rare_X_layer	Seizures_Symptom_Present	0.0005469102232917685		Orpha_layer	HP:0002750	0.0006558852568728526	Delayed skeletal maturation
Rare_X_layer	Abnormal_Inside_Mouth_Symptom_Present	0.0005357197792256294		Orpha_layer	HP:0005692	0.0006548573072397841	Joint hyperflexibility
Rare_X_layer	Abnormal_Hair_Symptom_Present	0.0005348032459301568		Orpha_layer	HP:0000232	0.0006544399178505275	Everted lower lip vermilion
Rare_X_layer	Abnormal_Nose_Symptom_Present	0.0005292161387606903		Orpha_layer	HP:0002714	0.0006544174173024109	Downturned corners of mouth
Rare_X_layer	Conductive_Hearing_Loss_Symptom_Present	0.0004788614199887706		Orpha_layer	HP:0000684	0.0006539598000095389	Delayed eruption of teeth
Rare_X_layer	Abnormal_Chin_Symptom_Present	0.0004194931799058882		Orpha_layer	HP:0000966	0.000653860225245583	Hypohidrosis
Rare_X_layer	Abnormal_Eye_Movement_Symptom_Present	0.00035938684154193884		Orpha_layer	HP:0000219	0.0006531965153146024	Thin upper lip vermilion
Rare_X_layer	Abnormal_Ear_Symptom_Present	0.00035689665191460584		Orpha_layer	HP:0004326	0.0006530423162296888	Cachexia
Rare_X_layer	Curvature_Spine_Symptom_Present	0.0003567941514337496		Orpha_layer	HP:0000535	0.0006530102251305769	obsolete Sparse and thin eyebrow
Rare_X_layer	Feeding_Difficulties_Symptom_Present	0.00031278263309712014		Orpha_layer	HP:0001315	0.0006529808886199273	Reduced tendon reflexes
Rare_X_layer	Esophagus_Issues_Symptom_Present	0.0002891372252432123		Orpha_layer	HP:0000215	0.0006511109471129761	Thick upper lip vermilion
Rare_X_layer	Flexible_Joints_Symptom_Present	0.0002625557938300369		Orpha_layer	HP:0000316	0.0005018482297476342	Hypertelorism
Rare_X_layer	Abnormality_Bones_Arms_Legs_Symptom_Present	0.00023200437218766825		Orpha_layer	HP:0000463	0.000495864527805687	Anteverted nares
