multiplex	node	score
RareX_layer	Tetrasomy 12p	0.735235703188157
RareX_layer	459	0.0069853895594308895
RareX_layer	57	0.006983835883336188
RareX_layer	676	0.0069754270000491735
RareX_layer	18	0.006948643559894496
RareX_layer	647	0.006946833734913371
RareX_layer	581	0.006920221232534248
RareX_layer	395	0.0069086130369451
RareX_layer	688	0.006895687981314545
RareX_layer	449	0.006892834717485751
RareX_layer	622	0.006892834717485751
RareX_layer	607	0.006892834717485751
RareX_layer	390	0.006892834717485751
RareX_layer	636	0.006892834717485751
RareX_layer	29	0.006892834717485751
RareX_layer	662	0.006892834717485751
RareX_layer	601	0.006892834717485751
RareX_layer	Cognitive_Impairment_Symptom_Present	0.0010662295633972524
RareX_layer	Hypotonia_Symptom_Present	0.0010642876417901702
RareX_layer	Hypopigmentation_Symptom_Present	0.000793958011338658
RareX_layer	Hyperpigmentation_Symptom_Present	0.0006981408108962543
RareX_layer	Coordination_Issues_Symptom_Present	0.0005949463050552111
RareX_layer	Constipation_Symptom_Present	0.0005376058581087674
RareX_layer	Abnormal_EEG_Symptom_Present	0.0005306871562812691
RareX_layer	Seizures_Symptom_Present	0.0005298308611702086
RareX_layer	Abnormal_Inside_Mouth_Symptom_Present	0.0005239889852824465
RareX_layer	Abnormal_Hair_Symptom_Present	0.0005237038039757391
RareX_layer	Abnormal_Nose_Symptom_Present	0.0005182180474135181
RareX_layer	Conductive_Hearing_Loss_Symptom_Present	0.0004675760574220377
RareX_layer	Abnormal_Chin_Symptom_Present	0.0004189527599477198
RareX_layer	Abnormal_Eye_Movement_Symptom_Present	0.0003421342926708031
RareX_layer	Abnormal_Ear_Symptom_Present	0.0003415186012286641
RareX_layer	Curvature_Spine_Symptom_Present	0.000341351007040636
RareX_layer	Feeding_Difficulties_Symptom_Present	0.0003019439421076148
RareX_layer	Esophagus_Issues_Symptom_Present	0.000279267248326399
RareX_layer	Flexible_Joints_Symptom_Present	0.0002550708228916569
RareX_layer	Abnormality_Bones_Arms_Legs_Symptom_Present	0.00022724077996155476
RareX_layer	Type_2_Diabetes_Symptom_Present	0.00017495727878859168
RareX_layer	Diabetes_Unsure_Type_Symptom_Present	0.0001743856749751349
RareX_layer	PELHS Intellectual disability	0.0001662575884710718
RareX_layer	PELHS Visual impairment (other than refractive errors)	0.0001529326085305464
RareX_layer	SNHL_Symptom_Present	0.0001498225022392714
RareX_layer	PELHS Hearing impairment	0.0001491700335295189
RareX_layer	Short_Stature_Symptom_Present	0.00012056100938065955
RareX_layer	PELHS Learning disability	0.00011242803533051751
RareX_layer	Oral_Dysphagia_Symptom_Present	0.00010664536860152691
RareX_layer	Visual_Impairment_Symptom_Present	0.00010619976505762433
RareX_layer	Malocclusion_Symptom_Present	0.00010578475112969886
RareX_layer	PELHS Wheelchair	0.00010482763382049079
RareX_layer	Abnormal_Bladder_Symptom_Present	0.00010432563479481288
RareX_layer	Decreased_Sweating_Symptom_Present	0.000103541412659315
RareX_layer	Misalignment_Teeth_Symptom_Present	0.00010308528140967914
RareX_layer	CSHQ Subscale 6: Parasomnias	0.00010105759721019709
RareX_layer	Mixed_Hearing_Loss_Symptom_Present	0.00010103793697735909
RareX_layer	Hip_Dysplasia_Symptom_Present	0.00010039025273662212
RareX_layer	CSHQ Subscale 5: Night Wakings	0.00010024219728107336
RareX_layer	CSHQ Subscale 2: Sleep onset Delay	9.891406417318254e-05
RareX_layer	Defecation_Issues_Symptom_Present	9.692297691904638e-05
RareX_layer	Stomach_Issues_Symptom_Present	9.654720791432487e-05
RareX_layer	Amniotic_Fluid_Issue_Symptom_Present	9.339076224223683e-05
RareX_layer	Unusual_Number_Teeth_Symptom_Present	9.29540374926048e-05
RareX_layer	PELHS G-Tube/NG-Tube	9.279513933709691e-05
RareX_layer	Abnormal_Outside_Mouth_Symptom_Present	9.204662272784355e-05
RareX_layer	CSHQ Subscale 3: Sleep Duration	8.855546483669304e-05
RareX_layer	CSHQ Subscale 8: Daytime Sleepiness	8.724207984574558e-05
RareX_layer	Abnormal_Muscle_Function_Symptom_Present	7.876500269566096e-05
RareX_layer	CSHQ Subscale 7: Sleep Disordered Breathing	7.626139491376939e-05
RareX_layer	CSHQ Subscale 4: Sleep Anxiety	7.423566662244177e-05
RareX_layer	Repetitive_Stereotypic_Behavior_Symptom_Present	6.811669250157363e-05
RareX_layer	CSHQ Subscale 1: Bedtime Resistance	6.758170294857424e-05
RareX_layer	618	6.586600948865858e-05
RareX_layer	588	6.534958262028935e-05
RareX_layer	Abnormal_Optic_Nerve_Symptom_Present	6.247331548863536e-05
RareX_layer	Self_Injurious_Behavior_Symptom_Present	6.079241138866702e-05
RareX_layer	Pectus_Excavatum_Symptom_Present	5.979553716122118e-05
RareX_layer	Malformed_Teeth_Symptom_Present	5.972659507257515e-05
RareX_layer	403	5.938756941330577e-05
