multiplex	node	score	empty	multiplex	node	score	description
Rare_X_layer	Tetrasomy 12p	0.7352510576825014		Orpha_layer	ORPHA:884	0.1103830527029344	Tetrasomy 12p
Rare_X_layer	Cognitive_Impairment_Symptom_Present	0.0010858138382978		Orpha_layer	HP:0004322	0.0006702944575664	Short stature
Rare_X_layer	Hypotonia_Symptom_Present	0.0010835493332781		Orpha_layer	HP:0001252	0.0006632136529384	Hypotonia
Rare_X_layer	Hypopigmentation_Symptom_Present	0.0008044107582414		Orpha_layer	HP:0000343	0.0006583129542032	Long philtrum
Rare_X_layer	Hyperpigmentation_Symptom_Present	0.0006985267651511		Orpha_layer	HP:0000470	0.0006572440195018	Short neck
Rare_X_layer	Coordination_Issues_Symptom_Present	0.0006032461054242		Orpha_layer	HP:0000508	0.0006566169204475	Ptosis
Rare_X_layer	Constipation_Symptom_Present	0.0005556743857595		Orpha_layer	HP:0008070	0.0006564988419286	Sparse hair
Rare_X_layer	Abnormal_EEG_Symptom_Present	0.0005481031061927		Orpha_layer	HP:0010864	0.0006560207273904	Intellectual disability, severe
Rare_X_layer	Seizures_Symptom_Present	0.0005469084045939		Orpha_layer	HP:0002750	0.0006558154188881	Delayed skeletal maturation
Rare_X_layer	Abnormal_Inside_Mouth_Symptom_Present	0.0005357180041655		Orpha_layer	HP:0005692	0.0006547404308385	Joint hyperflexibility
Rare_X_layer	Abnormal_Hair_Symptom_Present	0.0005348014778842		Orpha_layer	HP:0000232	0.0006543415269449	Everted lower lip vermilion
Rare_X_layer	Abnormal_Nose_Symptom_Present	0.000529214388191		Orpha_layer	HP:0002714	0.0006542911356311	Downturned corners of mouth
Rare_X_layer	Conductive_Hearing_Loss_Symptom_Present	0.0004788598289386		Orpha_layer	HP:0000966	0.000654199984218	Hypohidrosis
Rare_X_layer	Abnormal_Chin_Symptom_Present	0.0004194917931868		Orpha_layer	HP:0000684	0.0006537815021287	Delayed eruption of teeth
Rare_X_layer	Abnormal_Eye_Movement_Symptom_Present	0.0003593856354619		Orpha_layer	HP:0000219	0.0006532275664375	Thin upper lip vermilion
Rare_X_layer	Abnormal_Ear_Symptom_Present	0.0003568954640096		Orpha_layer	HP:0004326	0.0006529264420002	Cachexia
Rare_X_layer	Curvature_Spine_Symptom_Present	0.0003567929694668		Orpha_layer	HP:0000535	0.0006528944799322	obsolete Sparse and thin eyebrow
Rare_X_layer	Feeding_Difficulties_Symptom_Present	0.0003127815801587		Orpha_layer	HP:0001315	0.000652884800255	Reduced tendon reflexes
Rare_X_layer	Esophagus_Issues_Symptom_Present	0.0002891362599392		Orpha_layer	HP:0000215	0.000651066084976	Thick upper lip vermilion
Rare_X_layer	Flexible_Joints_Symptom_Present	0.0002625549192018		Orpha_layer	HP:0000316	0.0005016225529593	Hypertelorism
Rare_X_layer	Abnormality_Bones_Arms_Legs_Symptom_Present	0.0002320035973553		Orpha_layer	HP:0000463	0.0004957405592116	Anteverted nares
