multiplex	node	score	empty	multiplex	node	score	description
Rare_X_layer	STXBP1 related Disorders	0.725882104295664		Orpha_layer	ORPHA:319182	2.9495915692378866e-06	Wiedemann-Steiner syndrome
Rare_X_layer	Hypotonia_Symptom_Present	0.0026204688172173		Orpha_layer	ORPHA:544254	2.22854331963285e-06	SYNGAP1-related developmental and epileptic encephalopathy
Rare_X_layer	Cognitive_Impairment_Symptom_Present	0.0025787974576748		Orpha_layer	ORPHA:391372	1.943005441387788e-06	Intellectual disability-severe speech delay-mild dysmorphism syndrome
Rare_X_layer	Coordination_Issues_Symptom_Present	0.0022913690954478		Orpha_layer	ORPHA:420179	1.7392249146779785e-06	Malan overgrowth syndrome
Rare_X_layer	PELHS Intellectual disability	0.0020416836438476		Orpha_layer	ORPHA:261494	1.4928509938300996e-06	Kleefstra syndrome
Rare_X_layer	Abnormal_EEG_Symptom_Present	0.0020042283439197		Orpha_layer	ORPHA:2131	1.376825873259188e-06	Alternating hemiplegia of childhood
Rare_X_layer	Seizures_Symptom_Present	0.0018700072793677		Orpha_layer	ORPHA:464306	8.517288187808782e-07	DYRK1A-related intellectual disability syndrome
Rare_X_layer	Abnormal_Muscle_Function_Symptom_Present	0.0015340827549455		Orpha_layer	ORPHA:276432	6.42536776205624e-07	Ogden syndrome
Rare_X_layer	PELHS Learning disability	0.0013948284305526		Orpha_layer	ORPHA:96092	6.245696654384554e-07	8p inverted duplication/deletion syndrome
Rare_X_layer	Constipation_Symptom_Present	0.0013171547906163		Orpha_layer	ORPHA:289494	4.864879973411536e-07	4H leukodystrophy
Rare_X_layer	Feeding_Difficulties_Symptom_Present	0.0010886437312361		Orpha_layer	ORPHA:884	4.6815021697718084e-07	Tetrasomy 12p
Rare_X_layer	Repetitive_Stereotypic_Behavior_Symptom_Present	0.0010463437115236		Orpha_layer	ORPHA:96169	4.378157918831258e-07	Koolen-De Vries syndrome
Rare_X_layer	PELHS Autism/PDD	0.0010400883882625		Orpha_layer	ORPHA:85279	4.027557367437636e-07	KDM5C-related syndromic X-linked intellectual disability
Rare_X_layer	PELHS Movement disorder	0.0010249545236641		Orpha_layer	ORPHA:394	1.645693920910472e-07	Classic homocystinuria
Rare_X_layer	Difficulty_Nonverbal_Behaviors_Symptom_Present	0.0009653725138438		Orpha_layer	ORPHA:444077	1.1540156470703133e-07	Cognitive impairment-coarse facies-heart defects-obesity-pulmonary involvement-short stature-skeletal dysplasia syndrome
Rare_X_layer	ASD_Symptom_Present	0.0009615996766136		Orpha_layer	HP:0000750	4.670033945092186e-08	Delayed speech and language development
Rare_X_layer	Short_Attention_Span_Symptom_Present	0.000910498044841		Orpha_layer	HP:0010864	3.4624957270735854e-08	Intellectual disability, severe
Rare_X_layer	Issue_Muscle_Arms_Legs_Symptom_Present	0.0007987964070375		Orpha_layer	HP:0000708	3.3630603386467995e-08	Atypical behavior
Rare_X_layer	Unusual_Movements_Symptom_Present	0.0007928259172364		Orpha_layer	HP:0001252	3.1972024198006086e-08	Hypotonia
Rare_X_layer	Esophagus_Issues_Symptom_Present	0.0006939832854744		Orpha_layer	HP:0001250	3.1229027318183705e-08	Seizure
Rare_X_layer	Hypertonia_Symptom_Present	0.0006328927571012		Orpha_layer	HP:0001249	3.0303454186370247e-08	Intellectual disability
