multiplex	node	score
Orpha_layer	ORPHA:319182	2.764889426331525e-06
Orpha_layer	ORPHA:544254	2.1049544805839142e-06
Orpha_layer	ORPHA:391372	1.6610979948051952e-06
Orpha_layer	ORPHA:420179	1.3648739321972885e-06
Orpha_layer	ORPHA:261494	1.324241094233882e-06
Orpha_layer	ORPHA:2131	8.975059025199987e-07
Orpha_layer	ORPHA:464306	7.798581453579846e-07
Orpha_layer	ORPHA:276432	4.6306808741906794e-07
Orpha_layer	ORPHA:96169	4.535565376080649e-07
Orpha_layer	ORPHA:85279	4.0315830829241956e-07
Orpha_layer	ORPHA:289494	3.7729910061470196e-07
Orpha_layer	ORPHA:96092	3.375707556549396e-07
Orpha_layer	ORPHA:884	2.955338889663634e-07
Orpha_layer	ORPHA:394	1.4178785507165552e-07
Orpha_layer	ORPHA:444077	6.50869884961461e-08
Orpha_layer	HP:0001250	3.329542684369034e-08
Orpha_layer	HP:0000218	2.5230178163766404e-08
Orpha_layer	HP:0000252	2.456826352832913e-08
Orpha_layer	HP:0000708	2.3499584832473554e-08
Orpha_layer	HP:0001252	2.3034457832874695e-08
Orpha_layer	HP:0010864	2.261004315084569e-08
Orpha_layer	HP:0004322	2.059928899684757e-08
Orpha_layer	HP:0000490	1.86824650780435e-08
Orpha_layer	HP:0000486	1.7238111220506606e-08
Orpha_layer	HP:0002650	1.7004901538697904e-08
Orpha_layer	HP:0000729	1.6912016501097063e-08
Orpha_layer	HP:0000750	1.689582840506537e-08
Orpha_layer	HP:0001249	1.6768028879471262e-08
Orpha_layer	HP:0000767	1.641609035968758e-08
Orpha_layer	HP:0000739	1.6300056517740758e-08
Orpha_layer	HP:0000047	1.550033200555401e-08
Orpha_layer	HP:0030084	1.500099465052992e-08
Orpha_layer	HP:0003196	1.4992077398495237e-08
Orpha_layer	HP:0000324	1.4872263543437468e-08
Orpha_layer	HP:0000316	1.4836463015553967e-08
Orpha_layer	HP:0000348	1.446754590780826e-08
Orpha_layer	HP:0002342	1.4379108686680173e-08
Orpha_layer	HP:0000160	1.4201124184998745e-08
Orpha_layer	HP:0001508	1.4130150063820221e-08
Orpha_layer	ORPHA:442835	1.3883938462216665e-08
Orpha_layer	HP:0008872	1.3843390506297183e-08
Orpha_layer	HP:0000508	1.342328623632906e-08
Orpha_layer	HP:0002020	1.2982022303497562e-08
Orpha_layer	HP:0000639	1.2814757265475344e-08
Orpha_layer	HP:0002119	1.2616317323265785e-08
Orpha_layer	HP:0000718	1.2552118875002708e-08
Orpha_layer	HP:0000400	1.2485211345260562e-08
Orpha_layer	HP:0000256	1.2409898071962672e-08
Orpha_layer	HP:0001337	1.2162649477229132e-08
Orpha_layer	HP:0000028	1.1610169635014508e-08
Orpha_layer	HP:0001256	1.152670609517125e-08
Orpha_layer	ORPHA:589595	1.1448205034738257e-08
Orpha_layer	ORPHA:589534	1.1448205034738257e-08
Orpha_layer	HP:0000664	1.1348320016899038e-08
Orpha_layer	ORPHA:98831	1.1092048146360717e-08
Orpha_layer	ORPHA:98835	1.1092048146360717e-08
Orpha_layer	ORPHA:585918	1.1092048146360717e-08
Orpha_layer	ORPHA:402017	1.1092048146360717e-08
Orpha_layer	ORPHA:1942	1.1061433618139695e-08
Orpha_layer	HP:0002714	1.0817904379428209e-08
Orpha_layer	HP:0001263	1.0765321575587753e-08
Orpha_layer	HP:0000494	1.0496503697076193e-08
Orpha_layer	ORPHA:178469	1.04865551253497e-08
Orpha_layer	HP:0000733	1.0372563470453419e-08
Orpha_layer	HP:0011968	1.0364318334031593e-08
Orpha_layer	HP:0004209	1.0208281302767058e-08
Orpha_layer	HP:0002376	9.983968344610868e-09
Orpha_layer	HP:0002007	9.750779725645107e-09
Orpha_layer	HP:0001251	9.528071693344798e-09
Orpha_layer	HP:0000369	9.517921891081479e-09
Orpha_layer	HP:0011220	9.484199517694753e-09
Orpha_layer	HP:0000506	9.247021082514022e-09
Orpha_layer	HP:0000276	9.2079974201192e-09
Orpha_layer	HP:0002360	9.168596730977735e-09
Orpha_layer	HP:0000736	9.0835881242815e-09
Orpha_layer	HP:0000154	9.06841052782979e-09
Orpha_layer	HP:0002015	8.984547641682108e-09
Orpha_layer	HP:0001511	8.946767450487896e-09
Orpha_layer	HP:0002465	8.718854571350102e-09
Orpha_layer	HP:0000126	8.663822482853632e-09
Orpha_layer	HP:0002079	8.541941605024231e-09
Orpha_layer	HP:0001344	8.521736893007342e-09
Orpha_layer	HP:0001182	8.385841748192814e-09
Orpha_layer	HP:0000233	8.364757717877452e-09
Orpha_layer	HP:0000325	8.3224288926137e-09
Orpha_layer	HP:0002019	8.322278515093352e-09
Orpha_layer	HP:0005616	8.307056966321741e-09
Orpha_layer	HP:0000735	8.277482162556796e-09
Orpha_layer	HP:0000992	8.221136250802492e-09
Orpha_layer	HP:0008770	8.200818324253948e-09
Orpha_layer	HP:0100023	8.18847121985665e-09
Orpha_layer	HP:0100259	8.18758351352458e-09
Orpha_layer	HP:0011150	8.166801393836703e-09
Orpha_layer	HP:0012703	8.15612444131363e-09
Orpha_layer	HP:0040080	8.155280356859827e-09
Orpha_layer	HP:0030810	8.14821534947445e-09
Orpha_layer	HP:0000343	8.125826306350483e-09
Orpha_layer	HP:0001999	8.113806516417755e-09
Orpha_layer	ORPHA:447980	7.831623654961423e-09
Orpha_layer	HP:0000824	7.770444891435229e-09
Orpha_layer	HP:0000431	7.560460977624762e-09
Orpha_layer	ORPHA:561	7.449484754388538e-09
Orpha_layer	HP:0000543	7.403399874214783e-09
Orpha_layer	HP:0002365	7.386787249460178e-09
Orpha_layer	HP:0000752	7.367547686931e-09
Orpha_layer	HP:0000268	7.328390633660285e-09
Orpha_layer	HP:0002230	7.309463787344813e-09
