multiplex	node	score
Rare_X_layer	NARS1 genetic mutation	0.7186032115802756
Rare_X_layer	115	0.05404591806118335
Rare_X_layer	216	0.05402790146486101
Rare_X_layer	100	0.054005590893278534
Rare_X_layer	319	0.053895240868509074
Rare_X_layer	Cognitive_Impairment_Symptom_Present	0.0025750934526764927
Rare_X_layer	Hypotonia_Symptom_Present	0.002569530858302906
Rare_X_layer	Abnormal_Muscle_Function_Symptom_Present	0.0025467752291450925
Rare_X_layer	Constipation_Symptom_Present	0.0025345216462997052
Rare_X_layer	Feeding_Difficulties_Symptom_Present	0.0025181212376176334
Rare_X_layer	Undergrowth_Symptom_Present	0.0024889107447210674
Rare_X_layer	Hypertonia_Symptom_Present	0.002477213161716695
Rare_X_layer	Defecation_Issues_Symptom_Present	0.0017618776246069643
Rare_X_layer	Coordination_Issues_Symptom_Present	0.0016864846931186177
Rare_X_layer	PELHS Intellectual disability	0.0016656052492667708
Rare_X_layer	Seizures_Symptom_Present	0.0016344095893998734
Rare_X_layer	PELHS Microcephaly (<5th percentile)	0.00160295008550882
Rare_X_layer	PELHS Cerebral palsy	0.0015972693279788256
Rare_X_layer	CSHQ Subscale 5: Night Wakings	0.0011102855367023277
Rare_X_layer	Issue_Muscle_Arms_Legs_Symptom_Present	0.0009340299711140212
Rare_X_layer	Abnormal_EEG_Symptom_Present	0.0009338416396528265
Rare_X_layer	Abnormal_Eye_Movement_Symptom_Present	0.0009268175793789668
Rare_X_layer	Cerebral_Palsy_Symptom_Present	0.0009022670104865169
Rare_X_layer	CSHQ Subscale 2: Sleep onset Delay	0.0008925541737792138
Rare_X_layer	Issue_Nerves_Connected_Muscles_Symptom_Present	0.0008854854082064212
Rare_X_layer	Dysmotility_Issues_Symptom_Present	0.0008758030315915616
Rare_X_layer	Heart_Defect_Symptom_Present	0.0008753775945134179
Rare_X_layer	Decreased_Fetal_Movement_Symptom_Present	0.0008727740127399894
Rare_X_layer	Abnormal_EKG_Symptom_Present	0.0008658647516761316
Rare_X_layer	High_Blood_Pressure_Symptom_Present	0.0008601808431314802
Rare_X_layer	Liver_Issues_Symptom_Present	0.000858839733242459
Rare_X_layer	CSHQ Subscale 7: Sleep Disordered Breathing	0.000817323266709407
Rare_X_layer	CSHQ Subscale 6: Parasomnias	0.0008071665244229442
Rare_X_layer	CSHQ Subscale 4: Sleep Anxiety	0.0007969391079353669
Rare_X_layer	PELHS Learning disability	0.0007633901265936959
Rare_X_layer	Unusual_Movements_Symptom_Present	0.0007498100618570267
Rare_X_layer	CSHQ Subscale 3: Sleep Duration	0.0007474957423573302
Rare_X_layer	PELHS Movement disorder	0.000737861764310725
Rare_X_layer	PELHS Sleep disorder	0.0007286205707151185
Rare_X_layer	Oral_Dysphagia_Symptom_Present	0.0007251962185872558
Rare_X_layer	Parkinsonism_Symptom_Present	0.0007192549097639483
Rare_X_layer	CSHQ Subscale 8: Daytime Sleepiness	0.0006340586462932167
Rare_X_layer	CSHQ Subscale 1: Bedtime Resistance	0.0005890601344983868
Rare_X_layer	645	0.0001638581499111411
Rare_X_layer	447	0.0001547272969422336
Rare_X_layer	513	0.00012691443312620046
Rare_X_layer	403	0.00012591096432203064
Rare_X_layer	373	0.00012399528121763624
Rare_X_layer	40	0.00012228397353556338
Rare_X_layer	279	0.00011965375520334711
Rare_X_layer	45	0.00011346277024469346
Rare_X_layer	21	0.00010739596474406142
Rare_X_layer	362	0.00010288332471507727
Rare_X_layer	462	9.546910067571476e-05
Rare_X_layer	342	9.484433982657014e-05
Rare_X_layer	289	9.353723465139481e-05
Rare_X_layer	443	9.302870067606565e-05
Rare_X_layer	490	9.29278118420874e-05
Rare_X_layer	34	8.923530819561017e-05
Rare_X_layer	239	8.921633055680915e-05
Rare_X_layer	426	8.818357465557937e-05
Rare_X_layer	546	8.575382010808626e-05
Rare_X_layer	235	8.462012832029718e-05
Rare_X_layer	165	8.274358041308683e-05
Rare_X_layer	501	8.257717495607417e-05
Rare_X_layer	228	8.212913833252344e-05
Rare_X_layer	647	8.13916049211817e-05
Rare_X_layer	561	7.8510757413769e-05
Rare_X_layer	593	7.766829664018802e-05
Rare_X_layer	15	7.711683820670133e-05
Rare_X_layer	353	7.671879445153625e-05
Rare_X_layer	720	7.648770345550556e-05
Rare_X_layer	606	7.641814630374738e-05
Rare_X_layer	295	7.537697342530196e-05
Rare_X_layer	693	7.537652330399275e-05
Rare_X_layer	446	7.524931419894416e-05
Rare_X_layer	683	7.436085315956577e-05
Rare_X_layer	66	7.431557358664825e-05
Rare_X_layer	55	7.427848809830687e-05
Rare_X_layer	229	7.422926196730018e-05
Rare_X_layer	87	7.35805907911812e-05
Rare_X_layer	414	7.251508130122794e-05
Rare_X_layer	726	7.159873993729908e-05
Rare_X_layer	107	7.149968951628776e-05
Rare_X_layer	ASD_Symptom_Present	7.144289107384883e-05
Rare_X_layer	663	7.13834123876204e-05
Rare_X_layer	79	6.95349143675511e-05
Rare_X_layer	687	6.949317408875708e-05
Rare_X_layer	169	6.943263002156454e-05
Rare_X_layer	614	6.886170659598796e-05
Rare_X_layer	686	6.788617001740305e-05
Rare_X_layer	671	6.788530423018142e-05
Rare_X_layer	257	6.77928612543968e-05
Rare_X_layer	738	6.672118547156623e-05
Rare_X_layer	57	6.662204479011915e-05
Rare_X_layer	Repetitive_Stereotypic_Behavior_Symptom_Present	6.660643533639083e-05
Rare_X_layer	103	6.580383789023236e-05
