ORPHA:166024	ORPHA:36
ORPHA:166024	ORPHA:2189
ORPHA:166024	ORPHA:2754
ORPHA:166063	ORPHA:2524
ORPHA:166078	ORPHA:166084
ORPHA:166078	ORPHA:166090
ORPHA:166078	ORPHA:166087
ORPHA:166078	ORPHA:166093
ORPHA:166078	ORPHA:166096
ORPHA:206	ORPHA:771
ORPHA:206	ORPHA:536
ORPHA:206	ORPHA:379
ORPHA:206	ORPHA:117
ORPHA:206	ORPHA:186
ORPHA:206	ORPHA:220402
ORPHA:206	ORPHA:220393
ORPHA:206	ORPHA:90340
ORPHA:206	ORPHA:85410
ORPHA:206	ORPHA:85414
ORPHA:206	ORPHA:85408
ORPHA:166084	ORPHA:166090
ORPHA:166084	ORPHA:166087
ORPHA:166084	ORPHA:166093
ORPHA:166084	ORPHA:166096
ORPHA:333	ORPHA:2590
ORPHA:166090	ORPHA:166087
ORPHA:166090	ORPHA:166093
ORPHA:166090	ORPHA:166096
ORPHA:166087	ORPHA:166093
ORPHA:166087	ORPHA:166096
ORPHA:166093	ORPHA:166096
ORPHA:166100	ORPHA:166011
ORPHA:166100	ORPHA:2380
ORPHA:166100	ORPHA:137678
ORPHA:166100	ORPHA:1427
ORPHA:166100	ORPHA:2021
ORPHA:166100	ORPHA:485
ORPHA:166100	ORPHA:1856
ORPHA:166100	ORPHA:209867
ORPHA:166100	ORPHA:459051
ORPHA:166100	ORPHA:93279
ORPHA:166100	ORPHA:93346
ORPHA:166100	ORPHA:93296
ORPHA:166100	ORPHA:93297
ORPHA:166100	ORPHA:93315
ORPHA:166100	ORPHA:93316
ORPHA:166100	ORPHA:90635
ORPHA:166100	ORPHA:90636
ORPHA:166100	ORPHA:90653
ORPHA:166100	ORPHA:85198
ORPHA:166100	ORPHA:86820
ORPHA:166100	ORPHA:85166
ORPHA:166100	ORPHA:94068
ORPHA:447	ORPHA:3451
ORPHA:447	ORPHA:293181
ORPHA:447	ORPHA:300496
ORPHA:447	ORPHA:397922
ORPHA:166119	ORPHA:1879
ORPHA:166119	ORPHA:94063
ORPHA:166260	ORPHA:166265
ORPHA:166260	ORPHA:99789
ORPHA:166260	ORPHA:99791
