multiplex	node	score	OrphaCorres	multiplex	node	score	description
Rare_X_layer	CHAMP1 related disorders	0.7367310107285037	None	Orpha_layer	ORPHA:319182	2.7195938674284e-06	Wiedemann-Steiner syndrome
Rare_X_layer	12	0.011742762443732712	None	Orpha_layer	ORPHA:391372	1.4710197348614037e-06	Intellectual disability-severe speech delay-mild dysmorphism syndrome
Rare_X_layer	152	0.01172307591159273	None	Orpha_layer	ORPHA:544254	1.4408036090657754e-06	SYNGAP1-related developmental and epileptic encephalopathy
Rare_X_layer	462	0.011719784794521146	None	Orpha_layer	ORPHA:420179	1.4380991617685861e-06	Malan overgrowth syndrome
Rare_X_layer	272	0.011705700268442755	None	Orpha_layer	ORPHA:261494	1.3442212173585126e-06	Kleefstra syndrome
Rare_X_layer	163	0.011696544352353998	None	Orpha_layer	ORPHA:2131	8.295357320482189e-07	Alternating hemiplegia of childhood
Rare_X_layer	524	0.011684735804834914	None	Orpha_layer	ORPHA:464306	7.109955951162284e-07	DYRK1A-related intellectual disability syndrome
Rare_X_layer	156	0.01166872908974291	None	Orpha_layer	ORPHA:289494	4.2873526199779685e-07	4H leukodystrophy
Rare_X_layer	591	0.011649211089460149	None	Orpha_layer	ORPHA:96092	4.262185008002575e-07	8p inverted duplication/deletion syndrome
Rare_X_layer	740	0.011641539505400776	None	Orpha_layer	ORPHA:96169	4.2520579203945296e-07	Koolen-De Vries syndrome
Rare_X_layer	527	0.01163259490619675	None	Orpha_layer	ORPHA:884	3.923887266553572e-07	Tetrasomy 12p
Rare_X_layer	157	0.01163259490619675	None	Orpha_layer	ORPHA:276432	3.6859372375523316e-07	Ogden syndrome
Rare_X_layer	136	0.01163259490619675	None	Orpha_layer	ORPHA:85279	3.605022463837257e-07	KDM5C-related syndromic X-linked intellectual disability
Rare_X_layer	13	0.01163259490619675	None	Orpha_layer	ORPHA:394	7.535073476882694e-08	Classic homocystinuria
Rare_X_layer	158	0.01163259490619675	None	Orpha_layer	ORPHA:444077	7.262146956880034e-08	Cognitive impairment-coarse facies-heart defects-obesity-pulmonary involvement-short stature-skeletal dysplasia syndrome
Rare_X_layer	557	0.01163259490619675	None	Orpha_layer	HP:0000750	4.0425774866391126e-08	Delayed speech and language development
