multiplex	node	score
Orpha_layer	ORPHA:96169	0.11052376072327369
Orpha_layer	HP:0001249	0.00029279004927701315
Orpha_layer	HP:0004322	0.0002923140475760411
Orpha_layer	HP:0001250	0.0002912002683890151
Orpha_layer	HP:0001263	0.0002904400873906366
Orpha_layer	HP:0000252	0.0002895410715669877
Orpha_layer	HP:0002650	0.0002886833455939061
Orpha_layer	HP:0000486	0.00028765075101966196
Orpha_layer	HP:0000028	0.00028720707304184074
Orpha_layer	HP:0001252	0.0002871920649949695
Orpha_layer	HP:0000286	0.0002849695675914448
Orpha_layer	HP:0000175	0.00028470884340276885
Orpha_layer	HP:0000431	0.00028315542518883704
Orpha_layer	HP:0000508	0.00028314187982750983
Orpha_layer	HP:0000518	0.00028273450452962005
Orpha_layer	HP:0000164	0.00028164048955669905
Orpha_layer	HP:0000047	0.00028157749309198123
Orpha_layer	HP:0002119	0.0002812850350280515
Orpha_layer	HP:0000767	0.00028114677661141
Orpha_layer	HP:0002808	0.000280869557064519
Orpha_layer	HP:0000582	0.000280784279216773
Orpha_layer	HP:0005692	0.0002807717348319032
Orpha_layer	HP:0000126	0.0002805690199236897
Orpha_layer	HP:0000280	0.0002799178401113255
Orpha_layer	HP:0000411	0.0002799123612945802
Orpha_layer	HP:0000426	0.00027986758200776365
Orpha_layer	HP:0000348	0.0002798107002711485
Orpha_layer	HP:0000581	0.0002797993608622002
Orpha_layer	HP:0000232	0.0002797909702081815
Orpha_layer	HP:0000276	0.0002795455514954142
Orpha_layer	HP:0008872	0.0002793769086927028
Orpha_layer	HP:0000682	0.0002793586959137407
Orpha_layer	HP:0000076	0.0002793249331445435
Orpha_layer	HP:0001166	0.0002792924824362777
Orpha_layer	HP:0000337	0.00027927558185325237
Orpha_layer	HP:0000821	0.00027918513198051874
Orpha_layer	HP:0000430	0.0002791604990450311
Orpha_layer	HP:0000414	0.000279132329579602
Orpha_layer	HP:0008064	0.00027909148389906316
Orpha_layer	HP:0002705	0.00027905377754144787
Orpha_layer	HP:0003422	0.00027895389294486467
Orpha_layer	HP:0000668	0.00027871348057586235
Orpha_layer	HP:0000691	0.00027867209309171266
Orpha_layer	HP:0007370	0.0002785635008634656
Orpha_layer	HP:0002465	0.0002785283083108158
Orpha_layer	HP:0001671	0.00027851287097137414
Orpha_layer	HP:0000958	0.0002784727157871847
Orpha_layer	HP:0002827	0.00027842414822830657
Orpha_layer	HP:0010719	0.00027836219824899663
Orpha_layer	HP:0005599	0.00027811598047460277
Orpha_layer	HP:0001647	0.0002778644437690939
Orpha_layer	HP:0008499	0.000277792563282171
Orpha_layer	HP:0001611	0.0002777366427530093
Orpha_layer	HP:0002021	0.0002777280089741481
Orpha_layer	HP:0000396	0.0002777171744243275
Orpha_layer	HP:0009928	0.00027753092384392097
Orpha_layer	HP:0000189	0.00027748340753174834
Orpha_layer	HP:0000075	0.00027743691905000086
Orpha_layer	HP:0002948	0.00027730930297129437
Orpha_layer	HP:0000073	0.0002772998125605119
Orpha_layer	HP:0100025	0.00027674258070463294
Orpha_layer	ORPHA:904	4.137006933295928e-05
Orpha_layer	ORPHA:363965	3.959232582880703e-05
Orpha_layer	ORPHA:363958	3.959232582880703e-05
Orpha_layer	ORPHA:373	2.1144099862164907e-05
Orpha_layer	ORPHA:96264	1.9998969280054894e-05
Orpha_layer	ORPHA:369891	1.900226762763038e-05
Orpha_layer	ORPHA:709	1.8427141430682583e-05
Orpha_layer	ORPHA:567	1.7261164933704372e-05
Orpha_layer	ORPHA:2152	1.7256884944365924e-05
Orpha_layer	ORPHA:261552	1.6128217527651232e-05
Orpha_layer	ORPHA:821	1.590143034438093e-05
Orpha_layer	ORPHA:192	1.5786570953311628e-05
Orpha_layer	ORPHA:261537	1.5739903368046735e-05
Orpha_layer	ORPHA:1606	1.3353664288094696e-05
Orpha_layer	ORPHA:352665	1.3344747578150105e-05
Orpha_layer	ORPHA:453504	1.3344747578150105e-05
Orpha_layer	ORPHA:818	1.332907685807396e-05
Orpha_layer	ORPHA:96149	1.261917978890682e-05
Orpha_layer	ORPHA:286	1.243829005307073e-05
Orpha_layer	ORPHA:313892	1.2401998621943452e-05
Orpha_layer	ORPHA:534	1.2353631488561863e-05
Orpha_layer	ORPHA:959	1.2322033436469634e-05
Orpha_layer	ORPHA:1724	1.2182371034472345e-05
Orpha_layer	ORPHA:2916	1.208885264209913e-05
Orpha_layer	ORPHA:227	1.201518589098319e-05
Orpha_layer	ORPHA:2332	1.1768048391425358e-05
Orpha_layer	HP:0000316	1.1505270810765664e-05
Orpha_layer	ORPHA:261494	1.1349603478481475e-05
Orpha_layer	ORPHA:377	1.10850350749863e-05
Orpha_layer	ORPHA:453499	1.1032999480799858e-05
Orpha_layer	ORPHA:353277	1.0720401711586364e-05
Orpha_layer	ORPHA:353284	1.0675567599443482e-05
Orpha_layer	HP:0000347	1.0477410815900464e-05
Orpha_layer	ORPHA:268261	1.0391864273573534e-05
Orpha_layer	ORPHA:93315	1.0305885876338656e-05
Orpha_layer	ORPHA:1926	1.0273607933699012e-05
Orpha_layer	ORPHA:250989	1.0219526314267201e-05
Orpha_layer	ORPHA:464738	1.0135570810619602e-05
Orpha_layer	ORPHA:261349	1.0128708910207399e-05
Orpha_layer	ORPHA:3109	1.0124751386277931e-05
Orpha_layer	ORPHA:261318	1.0119514575861731e-05
Orpha_layer	ORPHA:3379	1.0073211862955942e-05
Orpha_layer	ORPHA:2322	1.0038771213389292e-05
Orpha_layer	ORPHA:2108	1.001994749449265e-05
Orpha_layer	ORPHA:1515	9.958404209897555e-06
